image_idx,marker_id,corner_num,x,y
0,39,0,956.0,360.0
0,39,1,924.0,353.0
0,39,2,939.0,329.0
0,39,3,972.0,338.0
0,34,0,889.0,379.0
0,34,1,856.0,372.0
0,34,2,868.0,351.0
0,34,3,902.0,359.0
0,38,0,1044.0,380.0
0,38,1,1016.0,374.0
0,38,2,1032.0,353.0
0,38,3,1062.0,360.0
0,33,0,980.0,397.0
0,33,1,949.0,391.0
0,33,2,963.0,372.0
0,33,3,993.0,379.0
0,29,0,916.0,414.0
0,29,1,885.0,409.0
0,29,2,897.0,391.0
0,29,3,928.0,397.0
0,37,0,1122.0,397.0
0,37,1,1098.0,392.0
0,37,2,1115.0,374.0
0,37,3,1141.0,381.0
0,24,0,854.0,431.0
0,24,1,824.0,425.0
0,24,2,833.0,409.0
0,24,3,865.0,415.0
0,28,0,999.0,430.0
0,28,1,972.0,425.0
0,28,2,985.0,409.0
0,28,3,1013.0,415.0
0,23,0,940.0,445.0
0,23,1,911.0,440.0
0,23,2,922.0,426.0
0,23,3,951.0,431.0
0,31,0,1133.0,429.0
0,31,1,1110.0,425.0
0,31,2,1127.0,408.0
0,31,3,1149.0,414.0
0,27,0,1075.0,445.0
0,27,1,1050.0,441.0
0,27,2,1064.0,426.0
0,27,3,1089.0,430.0
0,36,0,1192.0,414.0
0,36,1,1171.0,409.0
0,36,2,1188.0,393.0
0,36,3,1210.0,398.0
0,22,0,1016.0,460.0
0,22,1,991.0,455.0
0,22,2,1004.0,441.0
0,22,3,1029.0,446.0
0,26,0,1142.0,459.0
0,26,1,1121.0,454.0
0,26,2,1135.0,440.0
0,26,3,1157.0,444.0
0,21,0,1086.0,473.0
0,21,1,1064.0,469.0
0,21,2,1078.0,455.0
0,21,3,1100.0,459.0
0,17,0,1031.0,486.0
0,17,1,1008.0,482.0
0,17,2,1020.0,470.0
0,17,3,1044.0,474.0
0,8,0,925.0,511.0
0,8,1,901.0,507.0
0,8,2,910.0,496.0
0,8,3,935.0,500.0
0,9,0,851.0,498.0
0,9,1,825.0,493.0
0,9,2,832.0,482.0
0,9,3,859.0,486.0
0,12,0,978.0,499.0
0,12,1,954.0,495.0
0,12,2,965.0,482.0
0,12,3,988.0,487.0
0,20,0,1150.0,485.0
0,20,1,1130.0,481.0
0,20,2,1144.0,469.0
0,20,3,1164.0,473.0
0,16,0,1097.0,498.0
0,16,1,1077.0,494.0
0,16,2,1090.0,482.0
0,16,3,1110.0,486.0
0,2,0,942.0,532.0
0,2,1,920.0,529.0
0,2,2,931.0,518.0
0,2,3,954.0,521.0
0,4,0,800.0,510.0
0,4,1,774.0,507.0
0,4,2,781.0,494.0
0,4,3,807.0,498.0
0,6,0,1057.0,528.0
0,6,1,1036.0,525.0
0,6,2,1048.0,516.0
0,6,3,1069.0,519.0
0,7,0,994.0,520.0
0,7,1,971.0,518.0
0,7,2,982.0,507.0
0,7,3,1005.0,510.0
0,13,0,904.0,487.0
0,13,1,878.0,482.0
0,13,2,887.0,470.0
0,13,3,914.0,474.0
0,14,0,825.0,473.0
0,14,1,797.0,468.0
0,14,2,805.0,455.0
0,14,3,833.0,460.0
0,15,0,1158.0,509.0
0,15,1,1139.0,506.0
0,15,2,1152.0,494.0
0,15,3,1171.0,498.0
0,18,0,959.0,474.0
0,18,1,933.0,469.0
0,18,2,944.0,456.0
0,18,3,971.0,460.0
0,19,0,880.0,460.0
0,19,1,852.0,454.0
0,19,2,862.0,441.0
0,19,3,891.0,446.0
0,25,0,1204.0,471.0
0,25,1,1184.0,467.0
0,25,2,1199.0,454.0
0,25,3,1218.0,457.0
0,32,0,1060.0,415.0
0,32,1,1033.0,408.0
0,32,2,1049.0,392.0
0,32,3,1076.0,397.0
0,35,0,1253.0,429.0
0,35,1,1234.0,424.0
0,35,2,1252.0,409.0
0,35,3,1271.0,412.0
1,39,0,1232.0,759.0
1,39,1,1278.0,752.0
1,39,2,1284.0,799.0
1,39,3,1236.0,806.0
1,33,0,1160.0,703.0
1,33,1,1206.0,697.0
1,33,2,1211.0,743.0
1,33,3,1165.0,749.0
1,34,0,1288.0,686.0
1,34,1,1333.0,678.0
1,34,2,1340.0,725.0
1,34,3,1295.0,732.0
1,38,0,1102.0,775.0
1,38,1,1148.0,769.0
1,38,2,1152.0,815.0
1,38,3,1107.0,821.0
1,29,0,1216.0,632.0
1,29,1,1261.0,625.0
