frame,source_cam,target_cam,mean_px_err,n_corners
58,0,2,1.658228667532959,44
59,0,2,0.5880795770588139,40
60,0,2,0.7884656460633286,38
61,0,2,0.8143633888658467,35
62,0,2,1.073123873057057,40
63,0,2,0.6104235201416598,38
64,0,2,1.0513995117440682,38
65,0,2,1.1047230294449808,42
66,0,2,0.7273413353109421,46
67,0,2,0.9118935915827255,48
69,0,2,0.9776276995028903,54
70,0,2,0.7715282347665355,50
71,0,2,0.682377927061541,54
72,0,2,0.6186577665583167,56
73,0,2,2.8869582624238093,55
74,0,2,1.2576515215457766,52
75,0,2,1.3037325341208232,54
76,0,2,1.022239378231002,59
77,0,2,0.8549827306752271,57
78,0,2,0.7620417376128338,61
80,0,2,0.9365436799661807,56
81,0,2,1.9227839207999846,62
82,0,2,0.9919137389178022,57
83,0,2,0.8040589673153351,53
84,0,2,0.8530324123638778,57
85,0,2,0.6469608968177769,52
86,0,2,0.7352589497115699,46
87,0,2,0.6096577577265996,49
88,0,2,0.49727616498866595,49
89,0,2,0.5106105412604266,45
91,0,2,0.5382189178483833,47
92,0,2,0.7378638795808928,46
93,0,2,0.8819774901929303,45
94,0,2,0.9487089489124533,55
95,0,2,1.0324772495790278,51
96,0,2,0.9730450806705134,53
97,0,2,1.404413669217331,55
98,0,2,0.8336139603347874,59
99,0,2,0.9204799051672543,61
100,0,2,0.9050314368085467,59
102,0,2,1.0356999232346669,61
103,0,2,1.385469368896762,61
104,0,2,1.5968513200264063,63
105,0,2,1.4831423492221691,63
106,0,2,2.102019544813118,61
107,0,2,1.6282218055328375,63
108,0,2,1.3512116719930898,63
109,0,2,0.9848204321744027,63
110,0,2,1.2990351884648859,63
111,0,2,1.5251276123749609,63
113,0,2,1.5589176885609954,1
135,0,2,1.4653312894375157,1
157,0,2,1.2076817736632786,1
168,0,2,1.1087194291970501,2
179,0,2,1.1519078943437135,3
190,0,2,1.0108809681527955,7
192,0,2,6.068455933068907,25
193,0,2,2.217185623469676,17
201,0,2,0.7007474829465608,8
212,0,2,0.7863871099011472,11
224,0,2,0.7995901165159439,23
235,0,2,0.6578318677052105,21
246,0,2,0.6525814132557717,37
257,0,2,0.6779018200656853,38
268,0,2,0.5860563599156233,41
279,0,2,0.513836947008949,40
290,0,2,0.34491762557398536,38
301,0,2,0.4858822878800583,38
312,0,2,0.37301393806494293,42
323,0,2,0.31852362191668165,44
335,0,2,0.3382122256508018,44
346,0,2,0.5941672061649582,48
357,0,2,0.8032695580948832,51
368,0,2,1.0484954111358327,48
379,0,2,2.603124464038559,55
390,0,2,1.063257361073507,61
395,0,2,0.8687246338385133,62
396,0,2,1.3629987688902807,59
397,0,2,0.8469216611408122,63
398,0,2,0.7401975527858399,63
399,0,2,0.5456221073066309,63
400,0,2,3.5677815691728676,61
401,0,2,1.1177221399687092,57
402,0,2,1.2970423100195603,63
403,0,2,3.7665581855351378,61
404,0,2,1.139230839498058,63
405,0,2,1.337256067196687,63
406,0,2,1.2673222065720846,61
407,0,2,4.446366816255689,63
408,0,2,1.2082635858234398,61
409,0,2,1.0185737236290466,63
410,0,2,1.1246177459524553,61
411,0,2,1.52125965915352,63
412,0,2,1.160411059334337,61
413,0,2,1.9376333782302593,63
414,0,2,2.0270757589413115,63
415,0,2,1.6572795320096239,63
416,0,2,2.3386069109862566,63
417,0,2,1.556906185598607,63
418,0,2,2.6754657312592443,63
419,0,2,1.7882196266773596,63
420,0,2,2.035330255059647,63
421,0,2,2.0968437828978956,63
422,0,2,3.3594176208626094,60
423,0,2,3.0087535413549222,59
424,0,2,2.370963655407229,63
425,0,2,2.3423461049494922,59
426,0,2,2.400587531877691,60
427,0,2,1.9649783853048093,58
428,0,2,1.892923365849119,55
429,0,2,1.753142228058407,56
430,0,2,1.9200840195443025,56
431,0,2,1.7075228736453516,60
432,0,2,1.2102477420731965,55
433,0,2,1.9548194008804496,60
434,0,2,1.5281257160838146,54
435,0,2,1.5205273075867933,52
436,0,2,1.7048034512884231,50
437,0,2,1.3905171684813578,49
438,0,2,1.3690550344599068,53
439,0,2,1.055020246958795,60
440,0,2,1.124529101966963,55
441,0,2,0.9001368960124155,59
442,0,2,0.9311041257779555,63
443,0,2,1.3289408963859803,63
444,0,2,1.3330749942760776,63
446,0,2,1.4070664459204076,50
447,0,2,1.2256058218961268,63
448,0,2,1.5685470228081215,63
449,0,2,1.6046280205818155,63
450,0,2,2.636910883449871,63
451,0,2,1.7714879226203037,62
452,0,2,1.9582239379964004,63
453,0,2,1.8688919962468304,63
454,0,2,1.6355210322114344,63
455,0,2,1.7182998418425812,63
456,0,2,1.5568117659790055,63
457,0,2,1.4483401947806351,36
458,0,2,0.9306606403835956,63
459,0,2,1.7721315400441873,63
460,0,2,1.6488131799590793,63
461,0,2,1.081424336881944,63
462,0,2,1.591005478482973,62
463,0,2,1.4324008269672535,63
464,0,2,1.5048062367110766,55
465,0,2,1.152055587177518,63
466,0,2,1.386493640335618,63
467,0,2,1.4068279036416613,59
468,0,2,1.4794066423265488,21
469,0,2,1.2308302884154123,63
470,0,2,1.1219051707998757,63
471,0,2,0.9032809906391991,63
472,0,2,1.2185174979994287,63
473,0,2,0.8873215838131068,63
474,0,2,1.3326974455189164,63
475,0,2,0.7396816838933258,63
476,0,2,0.7777585041602502,63
477,0,2,0.582448344362377,63
478,0,2,0.6219496443035879,63
479,0,2,1.3538925407027051,28
480,0,2,0.6959384506088101,61
481,0,2,0.562443928230543,61
482,0,2,0.9189906880096406,52
483,0,2,1.206991632708468,41
484,0,2,0.6474556059576952,42
485,0,2,0.6987991246061126,45
486,0,2,0.7657405145223506,35
487,0,2,0.9281260911162469,39
488,0,2,0.6992306678538073,28
489,0,2,1.9568705345771,33
490,0,2,1.5763660813655997,32
491,0,2,0.5750429761411979,32
492,0,2,0.4108983182802805,35
493,0,2,0.29810415920582983,35
494,0,2,0.34797988246247286,31
495,0,2,1.2481405014562177,46
496,0,2,0.35868891415478604,44
497,0,2,0.6158257947823931,33
498,0,2,1.2448699351928907,25
499,0,2,1.3119824723805176,24
500,0,2,1.5392388755611577,27
501,0,2,1.4268311660159627,40
502,0,2,1.3954247225588243,17
503,0,2,1.761715697363884,26
504,0,2,1.4684192592678391,30
505,0,2,0.7635102924778703,28
506,0,2,1.0818748655362818,17
507,0,2,3.1312817074124397,20
523,0,2,1.7466693338822197,40
534,0,2,1.6020860073220073,43
545,0,2,1.6062065805521057,55
557,0,2,1.3934986691412083,59
568,0,2,4.224630789238728,53
579,0,2,1.6044185534056077,48
584,0,2,2.3434333045363993,63
585,0,2,1.4522373875229981,61
586,0,2,0.5646530463414012,59
587,0,2,2.2803482807287434,54
588,0,2,4.464908390512918,59
589,0,2,1.7243488158888753,56
590,0,2,1.5034594630462443,55
591,0,2,2.5469332538279,44
592,0,2,2.1686466015251646,45
593,0,2,2.1348637809557687,54
594,0,2,3.312447194727547,48
595,0,2,2.0230000845770193,50
596,0,2,2.5483952456937735,48
597,0,2,3.5173609464788975,48
598,0,2,2.3646536472895874,39
599,0,2,2.086740047626839,49
600,0,2,1.8117833430122308,38
601,0,2,1.5389543743488991,63
602,0,2,1.479823175623419,29
603,0,2,1.625315729096168,29
604,0,2,1.7065040377054672,23
605,0,2,1.8034680437182795,17
606,0,2,1.4091363873592426,9
607,0,2,1.6948351252249214,23
608,0,2,1.44905796638467,13
609,0,2,1.6172565298486188,10
610,0,2,1.4522584544479795,13
611,0,2,1.6100637865027008,6
612,0,2,1.5636814136722363,63
613,0,2,1.4190570626102965,10
614,0,2,1.4214215491254867,15
615,0,2,1.5227378154413953,4
616,0,2,1.437220115802713,11
617,0,2,1.6341778079116915,2
618,0,2,0.812953272979334,3
619,0,2,2.166537006379816,3
621,0,2,3.2282083378733484,7
623,0,2,1.5881558586241806,63
630,0,2,1.750637414953313,1
631,0,2,1.742398093061811,5
632,0,2,1.9588685037593272,1
633,0,2,4.809720142728206,4
634,0,2,1.5245880775026541,63
635,0,2,4.969611247175128,1
636,0,2,2.158980982915215,2
637,0,2,2.0549539295748427,1
638,0,2,1.6036103486708202,3
639,0,2,1.5591262415004263,9
640,0,2,1.1361539094752706,26
641,0,2,0.8887767766613115,33
642,0,2,0.6738045718569293,43
643,0,2,0.5713839194231979,49
644,0,2,0.5397711535296069,55
645,0,2,1.3307269347291462,61
646,0,2,2.5032412625086673,55
647,0,2,0.6196649465490588,63
648,0,2,0.6263764764678569,53
649,0,2,0.9335071236544552,57
650,0,2,1.048460366482978,54
651,0,2,0.9500785577216437,47
652,0,2,1.06393488999675,49
653,0,2,1.1177327283329324,54
654,0,2,1.0504656452714265,51
655,0,2,1.1441878422899048,49
656,0,2,1.3249243552538172,61
657,0,2,1.228844897955792,56
658,0,2,1.1873738060054126,56
659,0,2,1.3082948805472323,55
660,0,2,1.246531905601056,61
661,0,2,1.248204451303173,60
662,0,2,1.4665650049583123,59
663,0,2,1.6621813391610523,59
664,0,2,1.1348840884303109,61
665,0,2,0.8118582149177258,63
666,0,2,2.091354863558236,63
668,0,2,2.032847561299995,63
669,0,2,0.6621037746288828,63
670,0,2,1.163676091150268,63
671,0,2,0.43170759627656463,63
672,0,2,1.0699950383551713,63
673,0,2,1.3331220857911705,63
674,0,2,1.326657735038456,63
675,0,2,0.7249921895542457,63
676,0,2,2.222624642669925,63
677,0,2,1.5452406377617438,63
678,0,2,1.279841280554792,62
679,0,2,1.341138466832191,61
680,0,2,0.9993424620850357,63
681,0,2,1.4053881782606112,63
682,0,2,1.2332010842415366,63
683,0,2,1.0465988785041866,61
684,0,2,0.8019984670367263,59
685,0,2,1.3391127776345564,63
686,0,2,0.8740034123504284,63
687,0,2,0.8656548528484508,63
688,0,2,0.6216244289664101,63
689,0,2,0.8056746090418403,63
690,0,2,1.4484864675984996,61
691,0,2,0.3668855661925909,63
692,0,2,1.5573361297504336,59
693,0,2,1.7001052980589908,59
694,0,2,2.050912692089356,58
695,0,2,1.9713917723688332,58
696,0,2,1.831541598842259,50
697,0,2,2.070081585204451,51
698,0,2,2.206223936441503,48
700,0,2,2.27121435339415,45
701,0,2,2.2906280418065283,41
702,0,2,2.3416914831803055,32
703,0,2,2.594516278141827,31
704,0,2,2.4673752701751863,30
705,0,2,2.5813267336201458,19
706,0,2,2.7413301421940095,23
707,0,2,2.418705543275935,24
708,0,2,2.4033915556708156,24
709,0,2,2.3118387583514344,25
711,0,2,2.093323070123426,21
712,0,2,2.0638823439219487,20
713,0,2,1.7590966896209403,31
714,0,2,1.4834186403939442,31
715,0,2,1.3624594019460996,35
716,0,2,1.2210584703765763,44
717,0,2,1.0186531090992843,55
718,0,2,0.7426881676249294,57
719,0,2,0.909577787843265,63
720,0,2,0.7130967600168107,63
192,0,3,2.8476508013382027,51
193,0,3,5.712046233678857,60
506,0,3,3.89799950814328,4
507,0,3,2.229408501385793,15
523,0,3,0.902896612233907,21
534,0,3,0.9982585637868949,20
545,0,3,1.0962369362035853,10
557,0,3,1.211558258905042,10
568,0,3,1.212539409006186,20
579,0,3,0.8964305319629527,20
586,0,3,4.051104451669959,35
587,0,3,1.4032338416404793,38
588,0,3,2.723231970211643,38
589,0,3,0.6969688807628558,37
590,0,3,1.1171811425192204,19
591,0,3,1.700525460231011,43
594,0,3,1.8543524790313126,35
595,0,3,0.7553959935124229,33
596,0,3,1.7508446769714299,35
598,0,3,1.5533320205568744,36
599,0,3,1.4368746426526955,28
600,0,3,1.18905928329736,35
601,0,3,1.1652119549828437,13
602,0,3,0.9133246938455651,41
603,0,3,4.8445393971738175,51
604,0,3,3.268141866171608,59
605,0,3,1.6813020397038423,58
606,0,3,1.3169213000513413,63
607,0,3,0.7549801198606422,63
608,0,3,0.6269828415815266,63
609,0,3,0.6169095946866376,63
610,0,3,0.8284732522743368,63
611,0,3,0.729619016063115,63
613,0,3,0.7257243316589725,63
614,0,3,0.6375028021808016,63
615,0,3,0.753011546492197,59
616,0,3,0.6233572256939904,63
617,0,3,0.6476615932503368,63
618,0,3,0.6111288069198008,63
619,0,3,1.0556592988629625,63
621,0,3,2.7043763003455297,63
623,0,3,1.3884250894339831,11
630,0,3,0.5133225395209005,63
631,0,3,3.0461301878689544,63
632,0,3,0.6777816286449572,63
633,0,3,1.1836459686604972,63
634,0,3,1.232470608534608,14
635,0,3,0.8754609844408905,63
636,0,3,0.9200750724991852,55
637,0,3,1.0325911580003946,37
645,0,3,1.3624278807738819,12
656,0,3,1.3434674214346254,11
668,0,3,1.6989490158492682,10
679,0,3,1.6936910765694184,12
690,0,3,1.380116952677887,15
692,0,3,1.365022801024262,25
694,0,3,0.9462536608801876,43
695,0,3,0.8809258259831357,56
696,0,3,0.9024833954980725,56
697,0,3,0.9056464933819967,57
698,0,3,0.9911512815371655,53
700,0,3,1.0526449675506468,63
701,0,3,1.8609047976308755,52
702,0,3,1.074374949322875,61
703,0,3,2.1123679107181053,61
704,0,3,1.2948077292369369,61
705,0,3,1.2402078368548872,59
706,0,3,1.526779887224927,56
707,0,3,1.0708054458913163,61
708,0,3,1.205644432312365,59
709,0,3,1.085664749988061,60
711,0,3,0.8920800759660609,48
712,0,3,2.2889717105428535,43
713,0,3,1.1795926477279552,32
714,0,3,2.4397752795897896,13
715,0,3,1.9791111279030038,2
45,1,0,2.0349714853757837,63
47,1,0,0.7510107950949905,63
48,1,0,1.3624593685237207,63
49,1,0,0.4746114003535648,63
50,1,0,1.9638713886822015,63
51,1,0,1.243065416755735,63
52,1,0,1.4601809289822294,63
53,1,0,0.43289321528820723,63
69,1,0,1.8504416246453153,63
71,1,0,1.7850197481913028,63
73,1,0,2.796274405066463,61
74,1,0,1.5901287604827794,58
75,1,0,2.6452927580232886,59
76,1,0,2.2148407816987468,63
77,1,0,2.3058926727470865,62
78,1,0,1.7373189022233508,63
80,1,0,2.191649726620672,63
81,1,0,1.070943941855146,63
83,1,0,2.0625930004852706,63
84,1,0,1.7732134395752508,63
85,1,0,1.9699610738067517,63
86,1,0,1.4228247723453602,63
87,1,0,1.8070799822237391,63
410,1,0,1.9547699688598366,62
411,1,0,2.1503803541292705,62
413,1,0,1.9270858762735377,62
414,1,0,1.8270036293098764,63
415,1,0,1.3826740047237114,62
416,1,0,1.5039777372586802,62
417,1,0,1.3750124405308322,61
418,1,0,1.2336931360156174,62
419,1,0,1.4949808833340295,62
420,1,0,1.0937691583006461,63
421,1,0,1.0408333298096442,56
422,1,0,1.2110334073428257,53
424,1,0,1.3442394222385405,41
425,1,0,1.48544814818827,37
426,1,0,1.1551557596013189,45
427,1,0,0.892045864875695,46
428,1,0,1.148754545228247,50
429,1,0,1.0236931866577448,49
430,1,0,1.0602720381201032,61
431,1,0,1.21259746881583,61
432,1,0,1.7285014433454773,62
433,1,0,1.5047313103864555,62
435,1,0,1.71281773510747,63
436,1,0,1.6507515554468375,59
437,1,0,1.4945493312033902,63
438,1,0,1.4960716477190896,59
439,1,0,1.9898866247119567,63
440,1,0,1.401972401056799,63
441,1,0,1.3767006217836661,61
666,1,0,3.781306691800462,63
669,1,0,1.7583525971699345,61
670,1,0,1.4664397168642438,54
671,1,0,1.360318353554315,49
672,1,0,1.4085802304576402,50
673,1,0,1.0204229429476512,53
674,1,0,0.963990222583137,56
675,1,0,1.1444101355648717,61
676,1,0,1.284646440316383,61
677,1,0,1.2186893731018544,61
678,1,0,1.7358575162441743,61
680,1,0,0.7814159538609352,61
681,1,0,1.0385488493253106,63
682,1,0,1.3359476605869767,61
683,1,0,0.7466316644774876,61
684,1,0,2.530673641611595,63
685,1,0,5.713461132425762,61
688,1,0,3.435816422015902,60
689,1,0,0.7215297238095502,63
691,1,0,3.6116564669042805,57
45,1,2,1.134564223103585,56
47,1,2,1.2495331163591143,61
48,1,2,1.4919190994471556,57
49,1,2,1.0365031736704213,59
50,1,2,2.6241584297854574,58
51,1,2,1.5418168257073583,61
52,1,2,1.518949215000486,55
53,1,2,1.3226334589022692,53
69,1,2,1.4516178528607968,54
71,1,2,1.3782000891730406,54
73,1,2,1.2120791068003722,55
74,1,2,1.0352318149637947,52
75,1,2,1.5593677576823202,54
76,1,2,1.3128017203437758,59
77,1,2,1.350363996661252,57
78,1,2,1.0910004627955194,61
80,1,2,1.1977196820675131,56
81,1,2,0.9299359819161307,62
83,1,2,1.0043395729659061,53
84,1,2,0.8965711239605811,57
85,1,2,1.0153610227277836,52
86,1,2,0.7882647386230766,46
87,1,2,0.9689976929968944,49
410,1,2,1.5974766706182846,61
411,1,2,1.7928815990661364,63
413,1,2,2.031066150138243,63
414,1,2,2.0627220575497214,63
415,1,2,2.078715166436806,63
416,1,2,1.1268284808547488,63
417,1,2,1.1656125846373013,63
418,1,2,1.2073702863570634,63
419,1,2,1.1761806900723986,63
420,1,2,1.145842171855979,63
421,1,2,2.8176412955354335,63
422,1,2,2.929963113416475,60
424,1,2,1.0545222601401194,63
425,1,2,1.0851679041007884,59
426,1,2,1.1102189763649812,60
427,1,2,1.1421508842223977,58
428,1,2,1.200463361264015,55
429,1,2,1.2512398606473556,56
430,1,2,1.2997147991527622,56
431,1,2,1.2922866353072915,60
432,1,2,0.965546100389362,55
433,1,2,0.7513884790176975,60
435,1,2,1.2445538884347371,52
436,1,2,1.1387958042908624,50
437,1,2,1.177063901451141,49
438,1,2,1.1373917206321238,53
439,1,2,1.1589016633735911,60
440,1,2,1.822229084915752,55
441,1,2,1.6576659709155954,59
666,1,2,2.161124937363217,63
669,1,2,1.9870652184983815,63
670,1,2,1.60705175164774,63
671,1,2,1.6210619884930868,63
672,1,2,1.51205625926857,63
673,1,2,0.9690835348632708,63
674,1,2,1.658603141084643,63
675,1,2,1.504618011945117,63
676,1,2,1.3528638385598117,63
677,1,2,1.3532314572556299,63
678,1,2,1.4883813379558641,62
680,1,2,1.3633746429394724,63
681,1,2,1.422380748223232,63
682,1,2,1.2921267017887583,63
683,1,2,1.4792378268535613,61
684,1,2,1.5285304220075455,59
685,1,2,3.063511067066281,63
688,1,2,3.101592544789041,63
689,1,2,1.3101323159276446,63
691,1,2,2.4772526059038484,63
240,1,3,9.176050080003593,63
241,1,3,8.70980780255647,63
242,1,3,8.805148206979224,63
243,1,3,8.894656716796606,63
244,1,3,8.71202677868153,63
245,1,3,6.979726823534063,63
247,1,3,8.365495188177839,63
248,1,3,8.454532277762135,63
249,1,3,7.277811494936807,63
250,1,3,8.910455669938463,63
251,1,3,8.0247918037887,63
252,1,3,8.303687365970964,63
253,1,3,6.670531845292975,63
254,1,3,7.438578254704501,63
255,1,3,7.384342437611668,63
256,1,3,7.830070490793403,63
258,1,3,8.513740274350736,63
259,1,3,9.43464872812014,63
260,1,3,9.879331218240702,63
261,1,3,7.607597712590508,63
262,1,3,8.539576429002972,63
263,1,3,8.06432137594825,63
264,1,3,7.959551553047849,63
265,1,3,8.81382139242432,63
266,1,3,8.079930744215375,63
267,1,3,8.7962349809702,63
269,1,3,9.972205877726372,63
270,1,3,7.856750358424285,63
271,1,3,8.931034546601689,63
272,1,3,7.349401404924305,63
273,1,3,8.305746466580166,63
274,1,3,7.339600978565154,60
275,1,3,7.830344792419723,61
276,1,3,6.863465742530844,63
277,1,3,7.5799419470288525,61
278,1,3,7.364764962712461,62
280,1,3,7.953600198469591,60
281,1,3,7.6626028276602725,63
282,1,3,6.8863506245302775,63
283,1,3,8.10098618611587,63
284,1,3,7.07398893580626,63
285,1,3,5.845569574331168,63
286,1,3,10.444245119628935,63
311,1,3,16.323069865548334,63
313,1,3,9.418459511211882,63
314,1,3,9.5373210053532,63
315,1,3,9.122458363456685,63
316,1,3,9.281105879572308,63
317,1,3,8.944324860243277,63
318,1,3,8.894275111008755,63
319,1,3,8.631327799218164,63
320,1,3,9.139068107556808,63
321,1,3,8.669311044158198,61
322,1,3,7.9093978508313345,63
324,1,3,8.583974657027705,63
325,1,3,8.777917744223638,63
326,1,3,8.843549446504236,61
327,1,3,7.965598744421959,61
328,1,3,8.940588893069576,63
329,1,3,8.61359790545849,59
330,1,3,7.986367799633224,60
331,1,3,9.449236418059604,61
332,1,3,9.254207736519305,57
333,1,3,8.097339006275313,57
336,1,3,8.516331593969484,61
337,1,3,9.018872734845127,57
338,1,3,9.199055463564878,52
339,1,3,8.888144023257748,52
340,1,3,8.806931900772238,61
341,1,3,8.256787872837968,63
342,1,3,8.4833760690186,59
343,1,3,7.424652284280468,61
344,1,3,9.5928870932554,61
345,1,3,9.960506334153017,63
347,1,3,7.321392126293902,63
348,1,3,10.31392755895674,63
349,1,3,9.11851366902413,63
350,1,3,8.496210887602277,63
351,1,3,8.023797616580268,63
352,1,3,9.254366604143872,63
353,1,3,8.032126596166057,63
354,1,3,9.44758304305008,63
355,1,3,9.89217441034096,63
356,1,3,8.717722316023371,63
358,1,3,6.532840439045427,63
359,1,3,10.090550445450857,63
360,1,3,4.372758502379222,63
361,1,3,8.332622079406239,63
3,2,0,1.2483036705566353,63
4,2,0,1.143909028581021,63
5,2,0,1.1368987888399276,62
6,2,0,1.19496752817332,60
7,2,0,1.0766997561884297,63
8,2,0,0.965959099898991,62
9,2,0,1.0099799143682688,62
10,2,0,0.8509398973706198,62
11,2,0,0.78306776687476,62
12,2,0,0.7502068024027334,63
14,2,0,0.7024665547154832,60
15,2,0,0.6591084396629312,63
16,2,0,0.5880279337246542,62
17,2,0,0.6232277122400088,63
18,2,0,2.036193076275741,63
19,2,0,1.8610438373032034,63
20,2,0,0.46768292136505313,63
21,2,0,0.5985722589600976,63
23,2,0,0.5750969531609947,63
25,2,0,0.48153886594596124,63
26,2,0,0.5357044100493714,63
27,2,0,0.6266782543791712,62
28,2,0,0.6913974741650388,63
29,2,0,0.8707473239359612,56
30,2,0,0.9943055195281921,63
31,2,0,1.1292842355818673,57
32,2,0,1.0713589155923529,61
33,2,0,1.1781670783672902,61
34,2,0,1.2421602121823054,61
36,2,0,1.2881374375737022,61
37,2,0,1.4499857098795133,56
38,2,0,1.4250258533528257,48
39,2,0,3.914856445132796,51
40,2,0,1.430081806695993,59
41,2,0,1.3372339048026995,63
42,2,0,1.3771541049450164,63
43,2,0,1.1528740024582242,63
44,2,0,1.0954496640005038,63
45,2,0,1.3380264894095135,63
47,2,0,1.0726072663171506,63
48,2,0,1.0807034979994101,63
49,2,0,1.0944891284271074,63
50,2,0,1.210448590661699,63
51,2,0,1.0150148041514306,63
52,2,0,0.8936432556455545,63
53,2,0,1.0403913671340999,63
54,2,0,0.9149295197149462,63
55,2,0,1.106428871552499,63
