base_x,base_y,base_z,base_error,base_ncams,base_score,MCP1_x,MCP1_y,MCP1_z,MCP1_error,MCP1_ncams,MCP1_score,PIP1_x,PIP1_y,PIP1_z,PIP1_error,PIP1_ncams,PIP1_score,DIP1_x,DIP1_y,DIP1_z,DIP1_error,DIP1_ncams,DIP1_score,tip1_x,tip1_y,tip1_z,tip1_error,tip1_ncams,tip1_score,MCP2_x,MCP2_y,MCP2_z,MCP2_error,MCP2_ncams,MCP2_score,PIP2_x,PIP2_y,PIP2_z,PIP2_error,PIP2_ncams,PIP2_score,DIP2_x,DIP2_y,DIP2_z,DIP2_error,DIP2_ncams,DIP2_score,tip2_x,tip2_y,tip2_z,tip2_error,tip2_ncams,tip2_score,MCP3_x,MCP3_y,MCP3_z,MCP3_error,MCP3_ncams,MCP3_score,PIP3_x,PIP3_y,PIP3_z,PIP3_error,PIP3_ncams,PIP3_score,DIP3_x,DIP3_y,DIP3_z,DIP3_error,DIP3_ncams,DIP3_score,tip3_x,tip3_y,tip3_z,tip3_error,tip3_ncams,tip3_score,MCP4_x,MCP4_y,MCP4_z,MCP4_error,MCP4_ncams,MCP4_score,PIP4_x,PIP4_y,PIP4_z,PIP4_error,PIP4_ncams,PIP4_score,DIP4_x,DIP4_y,DIP4_z,DIP4_error,DIP4_ncams,DIP4_score,tip4_x,tip4_y,tip4_z,tip4_error,tip4_ncams,tip4_score,MCP5_x,MCP5_y,MCP5_z,MCP5_error,MCP5_ncams,MCP5_score,PIP5_x,PIP5_y,PIP5_z,PIP5_error,PIP5_ncams,PIP5_score,DIP5_x,DIP5_y,DIP5_z,DIP5_error,DIP5_ncams,DIP5_score,tip5_x,tip5_y,tip5_z,tip5_error,tip5_ncams,tip5_score,M_00,M_01,M_02,M_10,M_11,M_12,M_20,M_21,M_22,center_0,center_1,center_2,fnum
-0.09706264707980825,-0.09140862533193231,0.5588066473231625,14.492747336184014,4.0,0.7075348496437073,-0.11377760170859066,-0.06434674936179234,0.5450869846462837,12.804338991946144,4.0,0.7075348496437073,-0.12016015771647724,-0.03900168714526673,0.5278740404654059,6.821156239472648,4.0,0.7075348496437073,-0.12865866328049683,-0.018957470524406453,0.5155324213836346,4.437204874652882,4.0,0.7075348496437073,-0.13768322388682955,-0.004241072944082877,0.5046620606698324,4.543780183474928,4.0,0.7075348496437073,-0.07218846881513007,-0.03784120915747087,0.5200931507693215,15.148851883465593,4.0,0.7075348496437073,-0.05635293460236639,-0.02036226844980519,0.5003341096808064,16.529521898768877,4.0,0.7075348496437073,-0.046010611906015214,-0.007331823567228396,0.48652689101200014,17.36699276059303,4.0,0.7075348496437073,-0.037266481979205505,0.0033057255086103143,0.4760173451063387,18.315773793726162,4.0,0.7075348496437073,-0.05382201339290264,-0.04486833208255167,0.5269257642530488,13.176513632968296,4.0,0.7075348496437073,-0.029575259576151928,-0.02829633935701332,0.5081680638947063,15.176221681447071,4.0,0.7075348496437073,-0.014162547324971136,-0.015694789495998566,0.4961896001950765,15.763690075288897,4.0,0.7075348496437073,-0.0012293444767362057,-0.00513744219151026,0.48758333272854637,15.222630347899935,4.0,0.7075348496437073,-0.04285938636295399,-0.05350151399937317,0.5377139889879489,10.497299817897591,4.0,0.7075348496437073,-0.013930254728868769,-0.04011017951661434,0.5249958651885568,9.324420348958608,4.0,0.7075348496437073,0.006148361178966718,-0.030119693419143428,0.5177923720326967,5.3534082560369685,4.0,0.7075348496437073,0.023046222107166697,-0.021010411352683413,0.5132014904706088,2.783843200256912,4.0,0.7075348496437073,-0.03958544969093909,-0.06253249904008744,0.551448331696164,8.172841833045418,4.0,0.7075348496437073,-0.014124353934612897,-0.05543547158226992,0.5503799814840158,7.5189112248599965,4.0,0.7075348496437073,0.0031732946744074332,-0.05077307404553949,0.5492513176449975,5.3165386056757225,4.0,0.7075348496437073,0.018151833803802177,-0.04612216495218578,0.5486988486888896,4.811212761932259,4.0,0.7075348496437073,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.09586062655453617,-0.08965330932121102,0.5560035782657887,15.911963416738363,4.0,0.835615336894989,-0.11321116346373038,-0.06194263734535968,0.5424248842685353,12.84535081992856,4.0,0.835615336894989,-0.12045355475440035,-0.03748026160413053,0.5261300227330767,5.272372163774111,4.0,0.835615336894989,-0.12923477377820214,-0.01789289071115521,0.5144363366849658,2.1700163461349415,4.0,0.835615336894989,-0.13900966644153387,-0.0022523650403435016,0.5038319686713273,5.237488982292664,4.0,0.835615336894989,-0.06936964773055229,-0.03170416520776668,0.5159424583757009,8.588481549185358,4.0,0.835615336894989,-0.05376598160908839,-0.01229466792594308,0.49573228090078636,5.186406004672197,4.0,0.835615336894989,-0.04380055457721812,0.002167666510054338,0.4834545787664293,7.043159454563968,4.0,0.835615336894989,-0.03502974460393009,0.014261036027051208,0.4748695359490789,10.622707006518308,4.0,0.835615336894989,-0.05141474177983645,-0.039973652541905214,0.5235832960214776,8.808788851524925,4.0,0.835615336894989,-0.026625690526522035,-0.02101219977091612,0.5051752926213838,7.094582249782997,4.0,0.835615336894989,-0.01114381178686536,-0.007112211191583607,0.4938630637264644,7.015014088496435,4.0,0.835615336894989,0.001723560108024755,0.004123013993695927,0.48655732773412574,8.484055937553034,4.0,0.835615336894989,-0.040691771393297334,-0.04991058300888545,0.5359225425612839,8.02509819113765,4.0,0.835615336894989,-0.0116641843144733,-0.036219614453544706,0.5251892280919518,4.262287261568118,4.0,0.835615336894989,0.00808123571250442,-0.02670030611493654,0.5195729128909925,3.572227377546591,4.0,0.835615336894989,0.024901402204165902,-0.01834755925244594,0.5160008093479335,5.26312424518301,4.0,0.835615336894989,-0.03703262809369882,-0.05994487831003024,0.550517293059498,6.820760914768208,4.0,0.835615336894989,-0.01158181842762923,-0.053285653306003884,0.5503584907279392,2.386827327256968,4.0,0.835615336894989,0.00506424924792013,-0.04970768069242286,0.5501676875153689,1.45536612891229,4.0,0.835615336894989,0.019754784784595705,-0.04606497937281167,0.5501251502130182,2.967467981740895,4.0,0.835615336894989,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
-0.09517302696655863,-0.09078818264180781,0.5569088959417008,16.392135444478402,4.0,0.7765281796455383,-0.11231879393588214,-0.062070061583497954,0.5427511086056609,13.104130156953676,4.0,0.7765281796455383,-0.11940016886923957,-0.03766098178296914,0.5265247052949209,5.785571983276959,4.0,0.7765281796455383,-0.12833028856612366,-0.018206901227703135,0.514832621177484,2.405602092900435,4.0,0.7765281796455383,-0.1380095600782046,-0.002842586597103075,0.5034444519993255,4.429488326062004,4.0,0.7765281796455383,-0.06853322558879126,-0.030374286032810213,0.5148637902688195,10.320743417952897,4.0,0.7765281796455383,-0.05235264041030224,-0.009908906516552294,0.4938234887092864,4.841105911503607,4.0,0.7765281796455383,-0.042645561225786784,0.005035740020091376,0.4815343343156925,3.8414673909807124,4.0,0.7765281796455383,-0.03407095727038462,0.01743132872672661,0.47262994568343863,3.5651582912748827,4.0,0.7765281796455383,-0.050424222208169694,-0.03859634585613559,0.5227646722537027,10.438632348789618,4.0,0.7765281796455383,-0.025344118188219116,-0.01864718974809138,0.5039732939364349,5.337993101614638,4.0,0.7765281796455383,-0.009716919342662493,-0.003917284513660135,0.49271107580560813,4.916938192555124,4.0,0.7765281796455383,0.003035440774597271,0.0077967663046823125,0.48487949683300485,3.4086953717721276,4.0,0.7765281796455383,-0.03941024541259678,-0.049143455616549786,0.535133346072222,9.120119219556681,4.0,0.7765281796455383,-0.010546956367879196,-0.03497691245625603,0.5241099924503948,3.401552983601747,4.0,0.7765281796455383,0.009015213627217081,-0.02531694463787537,0.5185214254843684,3.3911747431481842,4.0,0.7765281796455383,0.025579171895821082,-0.016692861670017593,0.5146397670234257,4.200744008849988,4.0,0.7765281796455383,-0.035718147240092174,-0.06032923684892699,0.5497100208446821,7.289174337326866,4.0,0.7765281796455383,-0.010623788029836864,-0.05349580680701999,0.5505925324640359,2.9035839600353786,4.0,0.7765281796455383,0.005939711830749634,-0.04983216999535584,0.5508488151705849,2.1598372323050103,4.0,0.7765281796455383,0.02051911861518471,-0.045992739684162946,0.5510241255765095,2.662412574246619,4.0,0.7765281796455383,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
-0.09600882260144467,-0.09410235767575169,0.5568997612233296,14.309085967091958,4.0,0.6616476774215698,-0.11261373631120905,-0.06393394475159783,0.542560137992468,11.517261045725403,4.0,0.6616476774215698,-0.11961870875184447,-0.03844376999283363,0.5265190556723105,4.75564361641778,4.0,0.6616476774215698,-0.12826633173835505,-0.018612826611330686,0.5150035743957446,3.596689801708812,4.0,0.6616476774215698,-0.1376208381766247,-0.0033638139798961475,0.5030343668118862,5.274748938459954,4.0,0.6616476774215698,-0.06809546673670501,-0.03131600386706316,0.5148552590819339,9.0965097596082,4.0,0.6616476774215698,-0.051859650135982274,-0.010574338209321263,0.49336443325019674,4.309994650130314,4.0,0.6616476774215698,-0.04225250448066394,0.004204261407037337,0.4809497249164242,3.431264820524109,4.0,0.6616476774215698,-0.03386392200421776,0.01627892521711743,0.4718503608081005,3.7219839241655066,4.0,0.6616476774215698,-0.05028013455824993,-0.03982180255546731,0.522916638314366,8.90781341041353,4.0,0.6616476774215698,-0.024864084364425477,-0.01942211789765175,0.5034407788583035,4.5893481047853975,4.0,0.6616476774215698,-0.00942843119049567,-0.004677845531383744,0.49206600667083894,3.7531696543912316,4.0,0.6616476774215698,0.003112840179781202,0.007122560960647023,0.48434882356116815,2.9952157575836114,4.0,0.6616476774215698,-0.03948699563443674,-0.050393144961734866,0.5351061129852809,7.539212720423045,4.0,0.6616476774215698,-0.010552701216643246,-0.036103211148083916,0.5232487715242675,2.518620924936,4.0,0.6616476774215698,0.009099168103314025,-0.025950700507474646,0.5170855542777721,1.7655706937871751,4.0,0.6616476774215698,0.02552082644093097,-0.01729208879365349,0.51301602144378,3.4773503405522828,4.0,0.6616476774215698,-0.035912615716745935,-0.061362875416213894,0.5493546152336825,5.562535941028688,4.0,0.6616476774215698,-0.010249069552564534,-0.05377800652356348,0.5494818579157821,2.086553649596562,4.0,0.6616476774215698,0.006877639811504103,-0.04886939792235399,0.5491973296452234,2.7002065537334987,4.0,0.6616476774215698,0.021676856794087606,-0.04416826907376814,0.5490724621915506,2.4572579859673027,4.0,0.6616476774215698,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
-0.09431960682199403,-0.0945895631860609,0.5567734796743126,14.598134398793576,4.0,0.7198026180267334,-0.11167332405498205,-0.06464586975858427,0.5429382704529484,11.803282932954694,4.0,0.7198026180267334,-0.11864101468645263,-0.03893291555878388,0.5264402311670078,5.614498924421583,4.0,0.7198026180267334,-0.12687759899142356,-0.019172231239709653,0.5149558414911335,3.814609506951175,4.0,0.7198026180267334,-0.13601096222332626,-0.004465394504053666,0.5027900787244324,4.861630491739342,4.0,0.7198026180267334,-0.06704868667009091,-0.03176760638902915,0.5137957075061724,8.940000248746687,4.0,0.7198026180267334,-0.051117424532139834,-0.011113576843680953,0.49210193449167733,3.518759461253076,4.0,0.7198026180267334,-0.04184814298717963,0.0035546064651632912,0.4800381478698516,3.1163465981637746,4.0,0.7198026180267334,-0.033686114504623506,0.015856800773689242,0.47095639994882826,3.6975149289068905,4.0,0.7198026180267334,-0.048508582947175236,-0.03949687996644866,0.521053275695455,9.555726097282735,4.0,0.7198026180267334,-0.023730931946580665,-0.019021230365896435,0.5009481377126532,4.65052644307972,4.0,0.7198026180267334,-0.008784631466400981,-0.0044877522798163335,0.48895945076440384,5.671600833596105,4.0,0.7198026180267334,0.00324833475720887,0.007230852287469379,0.48026553298266383,6.836806263007075,4.0,0.7198026180267334,-0.03715402959255296,-0.049349260063931866,0.5321924423462415,9.662967734863127,4.0,0.7198026180267334,-0.008325718662208862,-0.03400904088325454,0.5188408031816782,8.166927826041364,4.0,0.7198026180267334,0.01063729829723087,-0.023654995147666166,0.5106895076168212,11.407915775581753,4.0,0.7198026180267334,0.026478645750742838,-0.014166753161392546,0.5045138771023977,13.787089566191526,4.0,0.7198026180267334,-0.03294023398458013,-0.05945673780390387,0.5456102005587978,10.22232725884217,4.0,0.7198026180267334,-0.00714605842999434,-0.051315861889458664,0.5445873878599603,11.461169476508864,4.0,0.7198026180267334,0.00970224857793388,-0.04603313854773902,0.5436397433745095,15.802418131483503,4.0,0.7198026180267334,0.024419884030622556,-0.040532985545553055,0.542598728200779,18.8237153515592,4.0,0.7198026180267334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
-0.09462919087432609,-0.0954084451362253,0.5576894177097752,12.483731601573114,4.0,0.7265533208847046,-0.11185389760717078,-0.06472882694041068,0.543798095479462,10.702941087128249,4.0,0.7265533208847046,-0.1190937525886934,-0.03898947563336082,0.5273222883436928,5.730472157402148,4.0,0.7265533208847046,-0.12765700295473278,-0.01928232892210609,0.5152600948094378,5.217125292918967,4.0,0.7265533208847046,-0.136977995224117,-0.004005948807825822,0.5026691871100304,4.473524815027048,4.0,0.7265533208847046,-0.06684288403324314,-0.03228390347154207,0.5138535116643201,8.263492359555164,4.0,0.7265533208847046,-0.05070441794733104,-0.011085099571244598,0.49211489046944934,4.063788544600779,4.0,0.7265533208847046,-0.041148301354076516,0.004067151730742654,0.48004048180691516,3.7694139380081197,4.0,0.7265533208847046,-0.032836600104857866,0.01654798005959578,0.4710924968556517,3.970526307688222,4.0,0.7265533208847046,-0.04883396881423875,-0.04060904464261708,0.5213160167687542,8.293936570149302,4.0,0.7265533208847046,-0.023586766355577576,-0.01977417769344998,0.5017693794159483,4.551175994443728,4.0,0.7265533208847046,-0.008066083880841691,-0.0046589936803755685,0.49066073919005393,3.845974643865099,4.0,0.7265533208847046,0.004585457864301732,0.007381797516667402,0.48301796952801374,3.2083134845966814,4.0,0.7265533208847046,-0.03788059326130872,-0.05067039272816236,0.5331120424467699,7.323466349651427,4.0,0.7265533208847046,-0.009255914726586455,-0.03599482024299693,0.5212057024098037,2.5279315452443036,4.0,0.7265533208847046,0.010404764634594003,-0.025710152292128554,0.5150348789127076,2.3270119495680395,4.0,0.7265533208847046,0.02691244548682396,-0.01674051631494298,0.5106963829711757,4.080399725189285,4.0,0.7265533208847046,-0.03394358665768249,-0.06101972206476114,0.5473025295653898,5.884604542333094,4.0,0.7265533208847046,-0.008475104163668465,-0.05351179740276266,0.5474033838604159,2.2129299709939207,4.0,0.7265533208847046,0.008561100788652222,-0.048463561594498515,0.547195220374789,3.664425514597132,4.0,0.7265533208847046,0.02328623932677528,-0.043496842377575395,0.5470112528198184,4.062787799781076,4.0,0.7265533208847046,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5
-0.09399319407580065,-0.09592238080789675,0.5568448364293296,13.702790637214136,4.0,0.7443758845329285,-0.11140254740750215,-0.065281231399858,0.5431547711755457,10.680853526833895,4.0,0.7443758845329285,-0.11850212646397475,-0.0394935459838579,0.5271355875103017,6.026862069141822,4.0,0.7443758845329285,-0.1264268051423105,-0.019680954418794895,0.5149234604532694,5.234704783602403,4.0,0.7443758845329285,-0.1352373248871998,-0.00408179290829746,0.5021603147304835,3.8622753983312803,4.0,0.7443758845329285,-0.06668623504029565,-0.03232036446257538,0.5133827830713935,8.978029892473328,4.0,0.7443758845329285,-0.0509024918367872,-0.010807190217827339,0.491529400352199,4.045943698364928,4.0,0.7443758845329285,-0.04143493923133895,0.004134842140227622,0.479307120685224,3.4867070122048593,4.0,0.7443758845329285,-0.03307406800464951,0.016472998258736153,0.4702076495437343,3.441399599463406,4.0,0.7443758845329285,-0.04842917046356936,-0.040486689685273386,0.520746210367744,9.385697285006755,4.0,0.7443758845329285,-0.023625863803724584,-0.019424372781462706,0.5002195606207909,4.94080667618511,4.0,0.7443758845329285,-0.00833148012219544,-0.004688728044300323,0.4883236525053251,5.7915404392365115,4.0,0.7443758845329285,0.004090686984826257,0.006889403224991289,0.4800448381588117,6.274083615631945,4.0,0.7443758845329285,-0.03724126038031636,-0.05056090347700583,0.5321557883325184,8.735094149510603,4.0,0.7443758845329285,-0.008652416262814919,-0.03543053846258725,0.5191485677359329,5.498414805826432,4.0,0.7443758845329285,0.010580080324080735,-0.025133147815641712,0.5113941700285657,8.225342293592208,4.0,0.7443758845329285,0.026783356612821586,-0.01598651070746496,0.5057996256551905,9.721001733778976,4.0,0.7443758845329285,-0.03303316187489539,-0.06098906455159068,0.5458257248913615,8.109173502608714,4.0,0.7443758845329285,-0.007619523821382786,-0.05310253442962306,0.5454401837523375,5.117961344001676,4.0,0.7443758845329285,0.009383499651903117,-0.047841699777568254,0.5448790765152081,7.516486618220332,4.0,0.7443758845329285,0.024320515464073926,-0.04254985996880846,0.5445095431727803,8.261822419419744,4.0,0.7443758845329285,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
-0.09383420209597094,-0.09524958285171171,0.5575604476891753,13.410433208475396,4.0,0.7447036504745483,-0.11161436980521934,-0.06472879891170905,0.543804397311759,10.613619833571196,4.0,0.7447036504745483,-0.11900389472986503,-0.03893705269351911,0.5274475597730997,6.199684169680637,4.0,0.7447036504745483,-0.12747130368994777,-0.019139404994509373,0.5154885774870077,5.619928637044085,4.0,0.7447036504745483,-0.1366555706203928,-0.0037228003602660337,0.5028349665887409,4.881790186109587,4.0,0.7447036504745483,-0.06686513464123804,-0.03250687904838922,0.5128115158663165,8.11670732529964,4.0,0.7447036504745483,-0.051063389881377076,-0.011437472585718974,0.4912405681442999,3.73359086597843,4.0,0.7447036504745483,-0.04158479790357882,0.0035880146720854446,0.4791184098087179,3.4731457244023507,4.0,0.7447036504745483,-0.033295196855258835,0.01611295567154506,0.4700252277917408,3.764720196393758,4.0,0.7447036504745483,-0.048439456549821715,-0.040488550934202096,0.5199100359597172,9.116814682282376,4.0,0.7447036504745483,-0.02367527198211526,-0.02022629692422079,0.49953021375384443,4.8450500454093275,4.0,0.7447036504745483,-0.008341396451827904,-0.005525739085832964,0.487876098237321,5.610697676231834,4.0,0.7447036504745483,0.0041147109790288135,0.006125272691215313,0.4795423564866542,6.235989466873052,4.0,0.7447036504745483,-0.037042758446246556,-0.050211850287393306,0.531440721303994,9.166459688578863,4.0,0.7447036504745483,-0.008499352732462318,-0.03550742251326376,0.5178222539357709,5.863744256259475,4.0,0.7447036504745483,0.010742034353548409,-0.025205484178322694,0.5101445008977286,7.6905982329950575,4.0,0.7447036504745483,0.026983758471420184,-0.015790889973665605,0.5045903728689954,8.671378630865973,4.0,0.7447036504745483,-0.03260354772890251,-0.060300041096817164,0.5455727181915078,9.19534487553466,4.0,0.7447036504745483,-0.006886385439069333,-0.052638979627731446,0.5440269037377281,7.89342857621749,4.0,0.7447036504745483,0.010112443158311156,-0.047395235162295636,0.5428964532366239,10.715060362969465,4.0,0.7447036504745483,0.024917960896876295,-0.042022502247973784,0.5420142078926673,12.016988406776099,4.0,0.7447036504745483,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7
-0.09527386655236107,-0.09653547736375624,0.555984622351638,11.543621422532654,4.0,0.7530198097229004,-0.1132980280913254,-0.06701966575080139,0.5414905041920656,9.752719249359252,4.0,0.7530198097229004,-0.1205062475626877,-0.04085119996498562,0.5247384934950399,7.773441918976713,4.0,0.7530198097229004,-0.12965536010186096,-0.020923593219231422,0.512375201386818,5.910605752667166,4.0,0.7530198097229004,-0.13922185014074892,-0.005648893083485701,0.4997513952092488,5.273994300386334,4.0,0.7530198097229004,-0.06824075806738261,-0.0353336684724284,0.5087568000096488,9.215211742893686,4.0,0.7530198097229004,-0.052918340210999636,-0.014844038011138675,0.4861076446158268,5.579694054549338,4.0,0.7530198097229004,-0.043841650736300135,-0.0002996806400757233,0.4733474134388684,4.640933398724694,4.0,0.7530198097229004,-0.03599918322390904,0.012183330524153557,0.46402130107806805,4.263549050705102,4.0,0.7530198097229004,-0.04988881738082841,-0.04344768782635944,0.5164209904030718,9.435397507922332,4.0,0.7530198097229004,-0.025603657170447013,-0.02435901088817349,0.4959269141901997,4.969914976999129,4.0,0.7530198097229004,-0.01009164162012528,-0.010043556752304702,0.48366874249371744,3.998579572735962,4.0,0.7530198097229004,0.002672635135598653,0.001744866219617334,0.4751524470844102,2.2952017654670414,4.0,0.7530198097229004,-0.038602094345359834,-0.05310605709482119,0.528428988890313,8.331746893208201,4.0,0.7530198097229004,-0.010226599315160222,-0.03952329240754972,0.5151344712418678,4.827062794856295,4.0,0.7530198097229004,0.009045515754354624,-0.03031569223215051,0.5080549315840235,4.32115783932431,4.0,0.7530198097229004,0.025255011760478095,-0.021904874325434736,0.5030928536088967,2.584075267585833,4.0,0.7530198097229004,-0.03431191178080535,-0.06298457600320405,0.5430110106708462,6.444126168189253,4.0,0.7530198097229004,-0.008514432229270006,-0.056236801363925566,0.5421207961591062,3.138291946880498,4.0,0.7530198097229004,0.008361660375127339,-0.05237591485834155,0.5415236428869336,3.1385678515135407,4.0,0.7530198097229004,0.02287959733197787,-0.04833497762209378,0.5411443177926724,2.8048162046436893,4.0,0.7530198097229004,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
-0.09675950054975682,-0.09591835614362519,0.555402371902377,13.263218451959244,4.0,0.6840906143188477,-0.11446177895888382,-0.06709546171972569,0.5404806312740548,11.979993250341233,4.0,0.6840906143188477,-0.12180237008963202,-0.04138604538388414,0.5224751407512125,6.093125756394874,4.0,0.6840906143188477,-0.13098109444546852,-0.022079663043041316,0.5100237720285994,3.813558358193348,4.0,0.6840906143188477,-0.14098547490025165,-0.007199453459204021,0.49796363242812736,4.780679949150838,4.0,0.6840906143188477,-0.07105520355947362,-0.03693450729949597,0.5044309769316289,9.625948290483379,4.0,0.6840906143188477,-0.056455067167329426,-0.017605525362005586,0.48067803097681355,5.693518223196175,4.0,0.6840906143188477,-0.04789358061147452,-0.003352237973841545,0.46718011932095443,4.542168296931874,4.0,0.6840906143188477,-0.04064048490849862,0.009011280396730527,0.4575074240462112,4.454090567580585,4.0,0.6840906143188477,-0.05241419125103606,-0.045204379854747234,0.5114538807460435,9.236392612741156,4.0,0.6840906143188477,-0.028734311454371175,-0.028340244752440878,0.4888618312015463,4.144778601062411,4.0,0.6840906143188477,-0.013614841386901251,-0.014825322701292065,0.4751370216137599,3.7368197348554,4.0,0.6840906143188477,-0.0013498572957872956,-0.003466448916328574,0.4656447142672526,2.691120917277826,4.0,0.6840906143188477,-0.04086269523366091,-0.05462329242309923,0.5233814238278625,8.102491682303818,4.0,0.6840906143188477,-0.012783306151011429,-0.04354612388736446,0.5076988028982043,3.1640124484244048,4.0,0.6840906143188477,0.006183487755795053,-0.03464549208971109,0.4991674101825502,3.2044264608225195,4.0,0.6840906143188477,0.02211613839993541,-0.025964617818739336,0.4932402077250295,1.9693706808465095,4.0,0.6840906143188477,-0.03615855232427213,-0.06418011078370726,0.5383243506907158,6.645313315935917,4.0,0.6840906143188477,-0.010231733064656396,-0.0585801031373,0.5352062941298622,2.4024673474402345,4.0,0.6840906143188477,0.00683440726801645,-0.0545203264673869,0.5334818656086656,3.1095730365994267,4.0,0.6840906143188477,0.021468534830646233,-0.04985977425486195,0.5322531676884531,4.407465502196164,4.0,0.6840906143188477,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9
