frame,n_cams_used,mean_spacing_err_mm,max_spacing_err_mm
0,2,0.1858597633609112,0.37038816415333603
1,2,0.11133792938293693,0.29867615571934486
2,2,0.1404141403812094,0.26381541492144156
3,3,0.12651763901446675,0.775679269917725
4,3,0.08822873964476523,0.444176706543363
5,3,0.08709673840288198,0.28524477367993306
6,3,0.10605907846530374,0.4427252900264418
7,3,0.11657611666353979,0.6203342419867537
8,3,0.12599941693274697,0.924189490286189
9,3,0.12288030788633555,0.46967307539454506
10,2,0.06848567046601957,0.15339479813173199
11,2,0.18105171917791707,0.257861790682809
13,2,0.10469527930843663,0.3063756643175847
22,2,0.25494497214999967,0.5493799979688074
23,2,0.4414850018202671,1.8158990698480086
24,2,0.10690604452094515,0.28651605773611855
25,3,0.24534063637477477,0.9244657300461062
26,3,0.25928473048223494,0.6719411225871129
27,2,0.1806870282013411,0.40223657995878265
28,2,0.20976134746904979,0.5345145570144448
64,2,0.16528485275508667,0.4722479019799511
65,2,0.11490653013049615,0.6314354939389693
66,2,0.12154126713148271,0.39017215794454396
67,2,0.11548392570719812,0.49843955428844483
69,2,0.10596259460481686,0.39416750407253454
70,2,0.10463485782965404,0.3108685991834552
71,2,0.10216527721785146,0.31860771490844
72,2,0.10709439488432082,0.34414533911943446
73,2,0.10849727006691043,0.415780129229288
74,2,0.10618081847086011,0.5598193567414207
75,2,0.10643602812853314,0.5464194044068303
76,2,0.10717325884067833,0.5186528225486868
77,2,0.11194803564251954,0.4968496573907709
78,2,0.13054433571750226,0.4956198798953294
80,2,0.11667098055895611,0.7000003319288413
81,2,0.14021226373961268,0.6434852725981308
82,2,0.13066128242753874,0.6311613834491456
83,2,0.15224210534125057,0.7875247384455872
84,2,0.1267215817654253,0.5330248279917966
85,2,0.1351384253193931,0.5997144198916573
86,2,0.15187711630056117,0.7979348063055259
87,2,0.16449891376871514,0.6910013467100289
88,2,0.14608791620440473,0.7767253413304455
89,2,0.14867511384264565,0.6200296636556419
91,2,0.12307065954178753,0.7911268923631032
92,2,0.16621900288855537,0.8973557955281424
93,2,0.1583423943817053,1.2270083919740937
94,2,0.15098707089120264,0.5626998881910137
95,2,0.14270516348063914,0.8420064931760028
96,2,0.1701957164148724,0.7166492280808907
97,2,0.15985192636539916,0.5532056976198172
98,2,0.17176324940624332,0.5726282762038987
99,2,0.19979959587771964,0.617277602086571
100,2,0.2663711445717637,1.0819637063998293
102,2,0.18684908725643265,0.4002601228490603
103,2,0.15251530221317292,0.5976471632102298
105,2,0.18094166697403877,0.5892006145378458
106,2,0.2157757859465395,1.0328769582926833
107,2,0.08410792747729029,0.30008419048750334
108,2,0.15272491235131389,0.4094576994553567
109,2,0.11313771883162074,0.438891941040534
110,2,0.179681922385088,0.5204584194169297
111,2,0.1758252936162571,0.501890686234175
112,2,0.15953208989694612,0.38083634164153696
114,2,0.18869320320611654,0.44753945800002704
115,2,0.2333979234973364,0.7513774156270963
116,2,0.1669562562138715,0.49531552575759336
119,2,0.4097289715995702,1.5915231988002445
120,2,0.28819528205240724,0.68700140258917
121,2,0.28037180226034114,0.9209656937625293
122,2,0.2634264249642227,0.6313451909197507
124,2,0.4527175630634483,0.688827421742793
125,2,0.3181020316923139,1.1716962283801757
127,2,0.24564795924412527,0.8650701937417682
128,2,0.2029113126643568,0.7816318064362906
129,2,0.1690210931553654,0.5287748140734398
130,2,0.18347437438404648,0.8710099042687353
131,2,0.16033133905170607,0.7814559078391653
132,2,0.15426573094195012,0.6642316186778185
133,2,0.13783798710238732,0.4383618738245526
134,2,0.1433458817571869,0.5009121477851896
135,2,0.35011857475141406,0.8129923675120054
136,2,0.15474407712505223,0.950073691491058
137,2,0.13753829400680448,0.7578572924460854
138,2,0.14460966056077657,0.7168589204714291
139,2,0.15229551330158486,1.0852534882756262
140,2,0.11763317684261987,0.5384991663156258
141,2,0.1370530405627513,0.7694489324108558
142,2,0.153085241205556,0.9743969982342094
143,2,0.1801325142927648,0.805297645036722
145,2,0.13740773590592323,0.4190997390048946
146,2,0.35053301444072993,0.6752544149151822
147,2,0.14017527386530895,0.5913581519120594
148,2,0.1322702885010092,0.44272040706922616
149,2,0.13654708789173864,0.5817259156921211
150,2,0.13935889868803986,0.5311212157119681
151,2,0.12867959588416622,0.48765015202560313
152,2,0.16689787079811805,0.4739924598966688
153,2,0.19779786000552382,0.6163772196303499
154,2,0.19787600042080813,0.9238162895444414
155,2,0.1659571552271439,0.537201867427995
156,2,0.20731261650692429,0.4615037041962693
157,2,0.2923564226756983,0.6170965446968824
158,3,0.18819601385345663,0.7499049017034749
159,3,0.2490570136672181,0.7593123566354727
160,2,0.21694280799443988,0.5350436819756486
161,2,0.2243691702196421,0.538596402321425
162,3,0.24549010100639024,0.9839523550637768
163,3,0.273740614549923,0.7289387985807173
164,3,0.25634874695895027,0.7395740968140462
165,3,0.26127117955133006,0.8736374727487741
166,3,0.2810792658066322,0.6939642843433701
167,2,0.28779801357006407,0.591280869548471
168,2,0.3105829553879457,0.7728026319008887
169,2,0.20418485392722024,0.4733530009822483
170,2,0.3544531493679607,0.5915153128933509
171,2,0.26514974539496805,0.6887010551620554
172,2,0.2395175157312103,0.6073701379866702
173,2,0.2002931207964947,0.6969011180920949
174,2,0.18472488969433892,0.638056569454315
175,2,0.2264035911308122,0.5853465777440475
176,2,0.25615636509577705,0.6424669477348016
177,2,0.1778171264618944,0.5200665882564501
178,2,0.16626006347149397,0.3989923633744355
179,2,0.21483476693204964,0.2638724359410767
180,2,0.22446712780313374,0.5335550564597447
181,2,0.24023349385933032,0.6021804966996231
182,2,0.16359097265986475,0.5052573743478429
183,2,0.22736375297127376,0.6708239779446984
184,2,0.23287863148668883,0.6319271450768299
185,2,0.22760896685696227,0.6128999576052729
186,2,0.1684243549502435,0.5326720319932289
187,2,0.22649475130831753,0.9767957818451294
188,2,0.19228968703255755,0.8898879897554536
189,2,0.2378705917476242,0.6357482001583605
191,2,0.2585659450042142,0.9961296472016518
192,2,0.20133232003528687,0.6218597624397699
193,2,0.1940518762711084,0.7936995114940538
194,2,0.1763074612989757,0.5510880463090728
195,2,0.1278798464258117,0.5562431913555717
196,2,0.10694038495239924,0.5235526156201903
198,2,0.16959052588313525,0.4699067863688719
199,2,0.09894740338839779,0.3164961258384155
200,2,0.13941034070571573,0.3696047538518099
202,2,0.12690241914499634,0.27525491443894723
203,2,0.13744941701413338,0.4492106286174379
204,2,0.17405441259832422,0.3618846532324367
205,2,0.19543730915345137,0.4258602239704812
206,2,0.41970451027537153,0.6215502757245737
207,2,0.2068811503770449,0.5826177502021891
208,2,0.1310114057363874,0.3873417552730275
209,2,0.17296064533977037,1.385955975459624
210,2,0.09842416926192843,0.3260549210564248
211,2,0.10553062923157198,0.3812732995966579
212,2,0.4128046409683317,0.8291510160726225
213,2,0.1076572621091674,0.3609140921891386
214,2,0.09917367215644332,0.45467964724184295
215,2,0.07695139314707927,0.22471316304291042
217,2,0.10992730116712869,0.34052467710724355
218,2,0.09530746408189263,0.2949777369562895
219,2,0.09293316812248265,0.2506014165771058
220,2,0.07179912325958551,0.22696569785127935
221,2,0.08653732154789537,0.477345858996548
222,2,0.09315535447099255,0.2880071222861914
223,2,0.14020168260904056,0.26225745853036486
225,2,0.09695855792738085,0.30253014195821826
226,2,0.10249752789996874,0.3415671616201592
227,2,0.15119401792955448,0.34553904403317875
235,2,0.418150757201602,0.695024949973637
246,2,0.5122655325363751,0.8753949022944768
254,2,0.20465045788745756,0.5573083436827622
255,3,0.18503345787306705,1.003478665984242
256,3,0.154867810146466,0.5368896995960153
257,2,0.48232520881831653,0.8195165696337492
258,3,0.17798134491464318,0.7637848395170809
259,3,0.1465017588670336,0.6500293309449969
260,3,0.15909068398469184,0.6846649752323686
261,3,0.11967087996430353,0.39965300043648055
262,3,0.16708012681885798,0.681803422062123
263,3,0.1656916590302864,0.6202960693345478
264,3,0.13853141975300526,0.5615878772176515
265,3,0.15452100893667448,0.6257444682559697
266,3,0.15116579252170123,0.6570414854338326
267,3,0.14089130903185537,0.7672257306992163
268,2,0.442940499946179,0.8777404046677804
269,3,0.16174667693285613,0.889307863815917
270,3,0.17523354831592586,0.7097685771641147
271,3,0.19242699066693184,1.2390089856578608
272,3,0.16298884107111702,0.8744116682364231
273,2,0.13623427886684164,0.502857805602875
274,2,0.13316082105689184,0.370584200789708
275,2,0.10720589806784525,0.42511215234118316
276,2,0.08951212349776273,0.37425978365062884
277,2,0.10583944248866681,0.6538746290018493
278,2,0.09790524127265215,0.31133878952339933
279,2,0.4137998558295734,0.8170255553926614
280,2,0.12956886254032407,0.35947757859433604
281,2,0.07676608649278242,0.35182034178485655
282,2,0.15262782501127004,0.2979459887788305
283,2,0.10438153037007457,0.25589701020159794
284,2,0.08231924207512055,0.19276418780927312
286,2,0.07599687151511933,0.20832575329948755
287,2,0.0577105519858385,0.1693909940912071
288,2,0.09246658105311294,0.33037509963509265
289,2,0.0880321382721154,0.6293531344089727
290,2,0.311155597621907,0.8013286379889504
291,2,0.03847856802692277,0.1178255354019643
295,2,0.09555650505388541,0.15120002562905507
296,2,0.08783039929414412,0.2562740895094284
298,2,0.06437616633695226,0.14465250797780424
300,2,0.07584808750433315,0.14770009398571218
301,2,0.22523865987279534,0.6274994130223421
302,2,0.09017317560441257,0.28017313957882234
303,2,0.11020146522732414,0.2762961788388002
305,2,0.09955927989469388,0.254742733720028
306,2,0.06797369537600574,0.22495507651542831
307,2,0.09322353143298635,0.37654871441962845
308,2,0.10348472276269752,0.2839726731994896
309,2,0.08967164043420592,0.24514149754512743
310,2,0.06976041994788798,0.23957591001312617
311,2,0.09599098107271255,0.2816043071418479
312,2,0.19926164797650053,1.0594496744314557
313,2,0.07559546223116831,0.2698997980951391
314,2,0.07823214662429492,0.2552256327933919
315,2,0.08521997920968749,0.4028281130553819
316,2,0.08643645526208232,0.28082722223384327
317,2,0.1434707459069393,0.2948235467834758
318,2,0.08765223798996423,0.25941091874337463
319,2,0.09568805868447644,0.26907334411353445
320,2,0.10438866458275892,0.2856729967502178
321,2,0.11307133670506261,0.2618856647511013
322,2,0.12667485885427254,0.3189520495272824
323,2,0.14729871299916134,0.6485389563778386
324,2,0.10167354276946866,0.3114237664305318
325,2,0.11223462580173475,0.3430071050561159
326,2,0.09746338442392095,0.28555343165143077
327,2,0.10820827669868589,0.3268504641355738
328,2,0.10562713737120537,0.37283111814259695
329,2,0.11300569697327685,0.4079394379181457
330,2,0.11770383641117639,0.41154132443140323
331,2,0.11897067869359214,0.5222168110382043
332,2,0.12185701150927755,0.4049321815549553
333,2,0.1230815017946313,0.4694260550365398
334,2,0.13761544454657382,0.20355258318515562
335,2,0.13660907835456812,0.5224810829615734
336,2,0.11139158668161839,0.36552832340918173
337,2,0.09769652331409227,0.29069002735537114
338,2,0.0900558484960142,0.3047933862931895
339,2,0.10632537410503674,0.3615477820237273
340,2,0.09338856815319108,0.30711762148993155
341,2,0.07996705161667848,0.2708919712818558
342,2,0.10497937708886541,0.8777114766776555
343,2,0.10582415548417282,0.3948850723944908
344,2,0.08423167812627068,0.29564435709537873
345,2,0.08793583197599054,0.3356095895089978
346,2,0.10376477546762612,0.47453331181712344
347,2,0.07859527951457165,0.2576830427920319
348,2,0.08959986560127506,0.2694412897811041
349,2,0.0804124988109095,0.2725613571119522
350,2,0.0895810186003012,0.28097966891243653
351,2,0.08149254723656538,0.19988578743147106
352,2,0.11081349191349824,0.21234564169462372
353,2,0.12070393407095806,0.4169126273624695
354,2,0.10813371195292885,0.23585131147625324
355,2,0.11357426650986484,0.3054000628472491
356,2,0.12846447501407912,0.6210318135419363
357,2,0.0993106914212029,0.4557465435590762
358,2,0.13733797332055497,0.592102633671595
359,2,0.11100440850312156,0.336537389773163
363,2,0.09696462013138907,0.20838554917583518
364,3,0.15464490109050322,0.5584330505858208
365,3,0.18870725244679182,0.98802033603421
366,3,0.17312316957711732,1.209874363924928
367,3,0.1547331177428959,0.5006043701445279
368,2,0.11249927052849049,0.3950072571916874
369,3,0.2105650138198935,0.9837164665627319
