image_idx,corner_id,x,y
0,0,732.0675048828125,1013.2991333007812
0,1,712.3595581054688,988.3631591796875
0,2,693.9725952148438,964.1365356445312
0,3,676.1565551757812,940.42578125
0,4,659.1551513671875,917.3576049804688
0,5,643.09521484375,895.0276489257812
0,6,628.087158203125,873.6779174804688
0,7,613.7411499023438,853.021240234375
0,8,600.159423828125,833.0166625976562
0,9,758.9389038085938,993.0790405273438
0,10,738.9614868164062,968.5576782226562
0,11,720.0340576171875,944.8460083007812
0,12,701.9573364257812,921.5540161132812
0,13,684.561767578125,899.0872192382812
0,14,668.1310424804688,877.2706298828125
0,15,652.5836181640625,856.09326171875
0,16,637.9053344726562,836.0632934570312
0,17,624.0530395507812,816.563232421875
0,18,785.4679565429688,972.6611938476562
0,19,765.365234375,948.6227416992188
0,20,746.0579223632812,925.435791015625
0,21,727.6347045898438,902.7495727539062
0,22,710.0150756835938,880.7401123046875
0,23,693.1310424804688,859.39501953125
0,24,677.158935546875,838.8187255859375
0,25,661.9974365234375,818.9052124023438
0,26,647.7711791992188,799.9696044921875
0,27,811.88818359375,951.9105224609375
0,28,791.500732421875,928.8087158203125
0,29,771.975830078125,906.1663818359375
0,30,753.0925903320312,883.9660034179688
0,31,735.0200805664062,862.4518432617188
0,32,718.0831909179688,841.9447021484375
0,33,701.6530151367188,821.7096557617188
0,34,686.1290893554688,802.1370849609375
0,35,671.1002197265625,783.2689819335938
0,36,838.1671142578125,931.795654296875
0,37,817.656005859375,908.9391479492188
0,38,797.5372924804688,886.7985229492188
0,39,778.3822631835938,865.0938720703125
0,40,760.0287475585938,844.0662231445312
0,41,742.4869995117188,823.862548828125
0,42,725.9216918945312,804.4085083007812
0,43,710.033447265625,785.3331298828125
0,44,694.848388671875,767.049560546875
0,45,863.7657470703125,911.3145751953125
0,46,842.8102416992188,889.216064453125
0,47,822.599853515625,867.9064331054688
0,48,803.215576171875,846.8117065429688
0,49,784.5233154296875,826.2503051757812
0,50,766.8322143554688,806.6815795898438
0,51,749.8505249023438,787.4383544921875
0,52,733.6140747070312,768.9930419921875
0,54,888.7903442382812,891.1118774414062
0,55,867.8268432617188,869.6256103515625
0,56,847.3823852539062,848.8350830078125
0,57,827.8995361328125,828.565185546875
0,58,808.8284912109375,808.6596069335938
0,61,757.1033325195312,752.8987426757812
1,0,842.1962280273438,733.0946655273438
1,1,838.4962158203125,703.1512451171875
1,2,834.9571533203125,674.2999877929688
1,3,831.3674926757812,646.0620727539062
1,4,828.1744384765625,618.8604736328125
1,5,825.2230224609375,592.2088012695312
1,6,822.3176879882812,567.111572265625
1,7,819.8307495117188,542.4646606445312
1,8,817.1115112304688,519.1463012695312
1,9,873.7887573242188,727.9707641601562
1,10,869.5692138671875,698.1670532226562
1,11,865.589111328125,669.0932006835938
1,12,861.6463623046875,641.0549926757812
1,13,858.0491943359375,613.7491455078125
1,14,854.5819091796875,587.3235473632812
1,15,851.2412109375,561.838134765625
1,16,848.2098388671875,537.6253662109375
1,17,845.185546875,514.1516723632812
1,18,905.549072265625,722.5214233398438
1,19,901.0609130859375,692.8211669921875
1,20,896.59375,664.0696411132812
1,21,892.0972900390625,635.7676391601562
1,22,887.9359741210938,608.6705322265625
1,23,884.1217041015625,582.4287109375
1,24,880.17822265625,556.9639282226562
1,25,876.5298461914062,532.5112915039062
1,26,873.22021484375,509.1851501464844
1,27,937.6566772460938,717.0210571289062
1,28,932.3616943359375,687.6074829101562
1,29,927.3751831054688,658.82080078125
1,30,922.800537109375,630.6932983398438
1,31,917.954833984375,603.643310546875
1,32,913.4392700195312,577.440673828125
1,33,909.260986328125,552.1406860351562
1,34,905.1712036132812,527.7024536132812
1,35,901.3468017578125,504.1094055175781
1,36,969.464111328125,711.8873291015625
1,37,963.9821166992188,682.2584228515625
1,38,958.6688232421875,653.4119262695312
1,39,953.3562622070312,625.4147338867188
1,40,948.2546997070312,598.2966918945312
1,41,943.2097778320312,572.2775268554688
1,42,938.4827270507812,547.2731323242188
1,43,933.9006958007812,522.9558715820312
1,44,929.3167114257812,499.44317626953125
1,45,1001.3117065429688,706.2424926757812
1,46,995.0572509765625,676.7205200195312
1,47,989.252685546875,648.3878173828125
1,48,983.5643310546875,620.4734497070312
1,49,978.0900268554688,593.4984741210938
1,50,972.6310424804688,567.6088256835938
1,51,967.2179565429688,542.4093627929688
1,52,962.391845703125,518.3212890625
1,53,957.496826171875,495.1053466796875
1,54,1032.80810546875,700.5181274414062
1,55,1026.2657470703125,671.3367309570312
1,56,1019.9533081054688,643.0411376953125
1,57,1013.7161865234375,615.7136840820312
1,58,1007.7862548828125,588.58984375
1,59,1001.9430541992188,562.6344604492188
1,60,996.2119140625,537.8424072265625
1,61,990.7659301757812,513.8941650390625
1,62,985.3145751953125,490.7206726074219
2,0,1416.013916015625,631.5925903320312
2,1,1376.6949462890625,612.5635375976562
2,2,1337.1798095703125,594.1951904296875
2,3,1297.677734375,575.8640747070312
2,4,1258.1746826171875,558.2671508789062
2,5,1219.3909912109375,540.9845581054688
2,6,1181.225341796875,524.9130249023438
2,7,1143.219970703125,509.3878173828125
2,8,1106.73828125,494.87493896484375
2,9,1422.919677734375,608.78125
2,10,1385.4847412109375,590.1923217773438
2,11,1347.2352294921875,572.8252563476562
2,12,1309.2362060546875,555.3853149414062
2,13,1271.1343994140625,538.5157470703125
2,14,1233.6702880859375,522.0567016601562
2,15,1196.7708740234375,506.3454895019531
2,16,1160.1104736328125,492.0665588378906
2,17,1124.50634765625,477.94525146484375
2,18,1429.729248046875,587.0155029296875
2,19,1393.005859375,569.7776489257812
2,20,1356.378662109375,552.8735961914062
2,21,1319.936279296875,536.018798828125
2,22,1283.109619140625,520.0299682617188
2,23,1246.699462890625,504.2110595703125
2,24,1211.1156005859375,489.53582763671875
2,25,1176.03076171875,474.9909973144531
2,26,1141.04638671875,462.01263427734375
2,31,1294.0386962890625,502.7769775390625
2,32,1258.978271484375,488.3265686035156
2,35,1156.1336669921875,446.8703308105469
