image_idx,corner_id,x,y
0,0,988.5755004882812,274.71099853515625
0,1,988.1078491210938,307.9415283203125
0,2,988.2887573242188,338.64166259765625
0,3,987.6419067382812,369.12353515625
0,4,986.508544921875,397.53680419921875
0,5,986.9417724609375,424.8505859375
0,9,965.9439086914062,287.6792297363281
0,10,966.18212890625,322.14361572265625
0,11,966.9594116210938,353.425048828125
0,12,966.9979858398438,384.1409606933594
0,13,967.2919311523438,412.9427795410156
0,14,966.6724853515625,441.24212646484375
0,15,967.6743774414062,466.51507568359375
0,18,942.906494140625,301.2201232910156
0,19,943.9777221679688,335.9263916015625
0,20,945.2132568359375,368.0562744140625
0,21,945.707763671875,399.6160888671875
0,22,947.0553588867188,428.01446533203125
0,23,947.0413208007812,457.16741943359375
0,24,946.7391357421875,482.7936096191406
0,25,948.5128173828125,508.35107421875
0,27,918.6636352539062,316.9032287597656
0,28,919.9006958007812,351.7901916503906
0,29,921.10205078125,385.1293640136719
0,30,923.1992797851562,415.7254943847656
0,31,924.2484741210938,446.70391845703125
0,32,926.23974609375,473.9270935058594
0,33,927.1265258789062,501.2895812988281
0,34,927.5028076171875,525.98046875
0,35,929.7144775390625,549.8856811523438
0,36,891.619384765625,332.9600524902344
0,37,893.4989013671875,368.96368408203125
0,38,895.9090576171875,402.739990234375
0,39,898.7367553710938,435.1896667480469
0,40,901.9034423828125,464.5128479003906
0,41,903.4627075195312,493.9973449707031
0,42,904.90771484375,521.8399658203125
0,43,907.6880493164062,545.5961303710938
0,44,909.7666015625,567.9631958007812
0,45,862.1172485351562,350.72607421875
0,46,865.873291015625,387.13177490234375
0,47,869.013671875,421.9517517089844
0,48,873.4905395507812,453.749755859375
0,49,876.3714599609375,485.3207092285156
0,50,879.1963500976562,513.611083984375
0,51,882.7890625,540.42626953125
0,52,884.9513549804688,566.3654174804688
0,53,887.9130859375,588.6871337890625
0,54,831.4375,369.9221496582031
0,55,836.6262817382812,407.6714172363281
0,56,841.7015991210938,442.770263671875
0,57,846.0348510742188,475.5400390625
0,58,851.0455322265625,505.5031433105469
0,59,855.4898071289062,535.301025390625
0,60,858.7425537109375,563.1309814453125
1,4,1134.5643310546875,616.2409057617188
1,5,1155.454833984375,622.9346923828125
1,6,1177.575927734375,630.2684936523438
1,7,1201.53955078125,638.5302124023438
1,8,1228.378173828125,647.3263549804688
1,13,1107.058349609375,635.9002075195312
1,14,1127.1837158203125,643.3248291015625
1,15,1149.138427734375,651.3943481445312
1,16,1172.5638427734375,661.1317749023438
1,17,1198.27490234375,671.1791381835938
1,22,1079.0614013671875,655.7665405273438
1,23,1097.9903564453125,664.4638671875
1,24,1118.7685546875,673.7128295898438
1,25,1141.4697265625,683.9421997070312
1,26,1166.3756103515625,695.635498046875
1,31,1049.78369140625,676.02978515625
1,32,1067.7540283203125,685.8807373046875
1,33,1087.5823974609375,696.1195068359375
1,34,1109.0693359375,708.13623046875
1,35,1132.724853515625,720.7146606445312
1,41,1035.9544677734375,707.3161010742188
1,42,1054.5673828125,719.4411010742188
1,43,1075.0565185546875,732.1492309570312
1,44,1097.27880859375,746.8162841796875
1,50,1003.8233032226562,729.7933349609375
1,51,1021.051025390625,742.903564453125
1,52,1040.1011962890625,757.6585693359375
1,53,1061.1275634765625,773.6007080078125
1,59,970.4784545898438,751.7286987304688
1,60,986.3291625976562,766.5123291015625
1,61,1003.9593505859375,782.6856079101562
1,62,1023.1174926757812,800.2093505859375
2,6,1007.3972778320312,531.1770629882812
2,7,1026.48095703125,549.4760131835938
2,8,1045.394287109375,567.9157104492188
2,14,970.6541748046875,528.580810546875
2,17,1027.87353515625,584.2017822265625
2,22,933.1693725585938,525.9212646484375
2,23,952.044677734375,544.1533813476562
2,26,1009.6472778320312,600.920166015625
2,30,895.2957153320312,523.1643676757812
2,33,952.0010375976562,579.1016845703125
2,34,971.3214111328125,598.54931640625
2,35,991.0892944335938,618.0093383789062
2,38,857.08544921875,520.953125
2,39,875.1986694335938,538.990234375
2,42,932.184326171875,595.9849853515625
2,43,952.0721435546875,615.8609008789062
2,44,971.6976928710938,635.6221313476562
2,49,873.8209838867188,574.1786499023438
2,50,892.912109375,593.8629760742188
2,51,912.3052368164062,613.3414916992188
2,52,932.0027465820312,633.465576171875
2,53,951.9176025390625,653.8805541992188
2,58,853.0952758789062,591.3812866210938
2,59,872.31689453125,611.0136108398438
2,60,891.747314453125,631.263916015625
2,61,911.4219970703125,651.7318115234375
2,62,931.6245727539062,672.0360717773438
3,0,915.90478515625,334.85260009765625
3,1,942.4305419921875,346.69287109375
3,2,969.852783203125,359.0482482910156
3,3,997.9266967773438,372.2837829589844
3,4,1026.9576416015625,386.11297607421875
3,5,1056.49853515625,400.510986328125
3,6,1086.4974365234375,415.63897705078125
3,7,1117.1981201171875,431.28436279296875
3,8,1148.033203125,447.586181640625
3,9,899.09375,360.4685974121094
3,10,925.429443359375,372.5822448730469
3,11,952.807861328125,385.5469055175781
3,12,980.9371948242188,399.1791076660156
3,13,1010.0692749023438,413.4805603027344
3,14,1039.560302734375,428.3611755371094
3,15,1069.875732421875,443.9041748046875
3,16,1100.484130859375,460.0948486328125
3,17,1131.5684814453125,476.6380920410156
3,18,881.978515625,386.27642822265625
3,19,908.3047485351562,399.1204833984375
3,20,935.557373046875,412.6705322265625
3,21,963.5792236328125,426.648681640625
3,22,992.7440795898438,441.521240234375
3,23,1022.275634765625,456.9100646972656
