image_idx,corner_id,x,y
0,0,715.3605346679688,671.0526123046875
0,1,708.482177734375,642.706298828125
0,2,701.2312622070312,613.03466796875
0,3,694.3519287109375,582.452392578125
0,4,687.2479858398438,550.3306274414062
0,5,680.1841430664062,517.3746948242188
0,6,673.0767822265625,483.4277648925781
0,7,666.0652465820312,448.6019287109375
0,8,659.159423828125,412.7691650390625
0,9,741.2381591796875,656.9064331054688
0,10,735.31005859375,628.8745727539062
0,11,728.9716796875,599.5139770507812
0,12,722.44482421875,569.2885131835938
0,13,716.2020874023438,537.638916015625
0,14,709.7732543945312,505.1822814941406
0,15,703.615966796875,472.017578125
0,16,696.9962768554688,437.45794677734375
0,17,690.66455078125,402.40106201171875
0,18,766.9708251953125,643.35595703125
0,19,761.3917846679688,615.6834716796875
0,20,755.6080322265625,586.648681640625
0,21,750.0438842773438,556.7967529296875
0,22,744.0958251953125,525.5215454101562
0,23,738.3466186523438,493.744873046875
0,24,732.82177734375,461.0432434082031
0,25,727.142333984375,427.16845703125
0,26,721.2221069335938,392.8576965332031
0,27,792.2117919921875,630.6369018554688
0,28,786.7920532226562,602.9950561523438
0,29,781.5067749023438,574.3408813476562
0,30,776.5416259765625,544.8440551757812
0,31,771.2484130859375,514.08447265625
0,32,765.8197631835938,482.73162841796875
0,33,761.0259399414062,450.5889892578125
0,34,755.7217407226562,417.58135986328125
0,35,750.5323486328125,383.9170837402344
0,36,816.263427734375,618.3185424804688
0,37,811.3731689453125,590.7640380859375
0,38,806.4994506835938,562.3817749023438
0,39,802.1113891601562,533.4508056640625
0,40,797.630615234375,503.314697265625
0,41,792.9470825195312,472.5615539550781
0,42,788.0191650390625,440.8918762207031
0,43,783.5650024414062,408.5191345214844
0,44,779.0230712890625,375.5978698730469
0,45,838.824462890625,606.1054077148438
0,46,834.4168701171875,578.9965209960938
0,47,830.1996459960938,551.0759887695312
0,48,826.3404541015625,522.630615234375
0,49,822.3583374023438,493.0865173339844
0,50,818.049072265625,462.7498474121094
0,51,813.9312744140625,431.74859619140625
0,52,809.5826416015625,400.1628723144531
0,53,805.2509155273438,367.8827819824219
0,54,860.7328491210938,594.6101684570312
0,55,857.1100463867188,568.064208984375
0,56,853.4419555664062,540.5547485351562
0,57,849.8026123046875,512.333251953125
0,58,846.3051147460938,483.2784118652344
0,59,842.963623046875,453.7598571777344
0,60,839.1893920898438,423.1795349121094
0,61,835.1620483398438,392.128662109375
0,62,831.5045166015625,360.6453552246094
1,0,814.5475463867188,713.0747680664062
1,1,802.31103515625,681.5851440429688
1,2,790.0991821289062,650.21044921875
1,3,777.959228515625,618.6756591796875
1,4,766.0932006835938,587.0230102539062
1,5,754.3363037109375,555.6688232421875
1,6,742.8287963867188,524.7077026367188
1,7,731.7557373046875,493.96319580078125
1,8,720.8363037109375,463.8797912597656
1,9,843.395751953125,700.7492065429688
1,10,831.4132690429688,669.8606567382812
1,11,819.4197387695312,638.6922607421875
1,12,807.6148071289062,607.7283325195312
1,13,795.7869262695312,576.4908447265625
1,14,784.3377685546875,545.7272338867188
1,15,772.9523315429688,515.1256103515625
1,16,761.8162231445312,484.9246826171875
1,17,750.769287109375,455.3110656738281
1,18,871.919677734375,688.7102661132812
1,19,860.0616455078125,658.297607421875
1,20,848.3379516601562,627.6261596679688
1,21,836.5021362304688,597.0386962890625
1,22,824.8401489257812,566.3672485351562
1,23,813.3016967773438,536.1698608398438
1,24,802.1654052734375,506.06622314453125
1,25,791.0916748046875,476.0888366699219
1,26,780.2724609375,446.9162902832031
1,27,899.9230346679688,676.870849609375
1,28,887.8509521484375,646.9169311523438
1,29,876.2188720703125,616.9453735351562
1,30,864.6771240234375,586.7846069335938
1,31,853.0443725585938,556.612060546875
1,32,841.8721313476562,526.8353271484375
1,33,830.7053833007812,497.2874450683594
1,34,819.70166015625,467.96380615234375
1,35,808.8579711914062,439.1499938964844
1,36,926.8193359375,665.5662841796875
1,37,915.0320434570312,636.0180053710938
1,38,903.481689453125,606.4306030273438
1,39,892.2847900390625,576.9261474609375
1,40,880.8267211914062,547.03662109375
1,41,869.7727661132812,517.8417358398438
1,42,858.5675659179688,488.8302307128906
1,43,847.6828002929688,459.9444885253906
1,44,836.911376953125,431.4342041015625
1,45,952.4238891601562,654.5958862304688
1,46,940.9658203125,625.5956420898438
1,47,929.6581420898438,596.5030517578125
1,48,918.5889282226562,567.3960571289062
1,49,907.4380493164062,538.2227783203125
1,50,896.3154907226562,509.3296203613281
1,51,885.338623046875,480.7955322265625
1,52,874.6141357421875,452.557373046875
1,53,863.8479614257812,424.77178955078125
1,54,977.190185546875,644.0936889648438
1,55,966.2744750976562,615.5348510742188
1,56,955.2001953125,586.846435546875
1,57,944.1412963867188,558.3118896484375
1,58,933.3052978515625,529.7052612304688
1,59,922.5740356445312,501.20465087890625
1,60,911.6273803710938,473.1678466796875
1,61,900.515869140625,445.44451904296875
1,62,890.0999145507812,418.1226806640625
2,0,1026.3895263671875,988.8324584960938
2,1,996.3811645507812,968.416748046875
2,2,967.9677124023438,948.535888671875
2,3,940.7203369140625,929.1461791992188
2,4,914.727294921875,910.5966796875
2,5,890.1181030273438,892.6534423828125
2,6,866.7687377929688,875.6096801757812
2,7,844.7171630859375,859.12646484375
2,8,823.893798828125,843.4246826171875
2,9,1052.3021240234375,962.4078979492188
2,10,1022.3500366210938,942.7815551757812
2,11,993.6762084960938,923.9651489257812
2,12,966.507568359375,905.66650390625
2,13,940.1919555664062,888.04443359375
2,14,915.5093383789062,870.9237060546875
2,15,891.9835205078125,854.6016845703125
2,16,869.7142333984375,839.2315063476562
2,17,848.3963623046875,824.3592529296875
2,18,1077.0030517578125,936.2099609375
2,19,1047.2772216796875,917.7691650390625
2,20,1018.65087890625,899.8787841796875
2,21,991.2866821289062,882.4622802734375
2,22,964.9783935546875,865.7449951171875
2,23,940.1337890625,849.7652587890625
2,24,916.401611328125,834.2161865234375
2,25,893.6199340820312,819.282958984375
2,26,872.1988525390625,805.4727783203125
2,27,1100.602294921875,910.2666015625
2,28,1071.015380859375,893.5550537109375
2,29,1042.319091796875,876.55029296875
2,30,1015.10498046875,860.0202026367188
2,31,988.8157348632812,844.136474609375
2,32,963.8670043945312,828.97119140625
2,33,939.9775390625,814.2601318359375
2,34,916.9515991210938,800.2347412109375
2,35,895.3643188476562,786.6663818359375
2,36,1123.0804443359375,886.1173706054688
2,37,1093.808837890625,869.8306884765625
2,38,1065.308349609375,853.74609375
2,39,1037.9715576171875,838.038330078125
2,40,1011.7232666015625,822.7274780273438
2,41,986.4882202148438,808.4086303710938
2,42,962.7236938476562,794.4488525390625
2,43,939.7512817382812,781.0703125
2,44,917.9398193359375,768.3159790039062
2,45,1144.2745361328125,862.619384765625
2,46,1115.1871337890625,847.0463256835938
2,47,1086.9940185546875,832.06787109375
2,48,1059.9093017578125,816.9771728515625
2,49,1033.7528076171875,802.7139892578125
2,50,1008.5343627929688,789.0638427734375
2,51,984.495849609375,775.910400390625
2,52,961.6267700195312,763.2290649414062
2,53,939.4352416992188,751.4013671875
2,54,1164.67041015625,839.8797607421875
2,55,1135.7467041015625,824.9452514648438
2,56,1107.8814697265625,810.5630493164062
2,57,1080.7279052734375,796.8841552734375
2,58,1054.6854248046875,783.2218017578125
2,59,1029.7586669921875,769.8839111328125
2,60,1005.7504272460938,757.5361328125
2,61,982.7423095703125,745.7655639648438
2,62,960.582763671875,733.9683837890625
3,3,868.3256225585938,697.3983154296875
3,4,833.2402954101562,680.2880249023438
3,5,797.1856689453125,663.5846557617188
3,6,766.4248046875,648.3787231445312
3,7,734.3195190429688,633.6447143554688
3,8,707.1813354492188,620.01220703125
3,13,860.059326171875,669.026123046875
3,14,826.5919189453125,653.7849731445312
3,15,792.9810180664062,638.5780639648438
3,16,764.2665405273438,625.820556640625
3,17,735.6875,611.90625
3,23,850.7319946289062,644.6072998046875
3,24,820.9334716796875,630.6637573242188
3,25,789.8885498046875,615.8489990234375
3,26,762.6007690429688,605.3853759765625
3,32,876.3834838867188,635.9173583984375
3,33,845.5440673828125,622.69091796875
3,34,815.7761840820312,610.2605590820312
4,0,1174.73486328125,714.974365234375
4,1,1141.0211181640625,725.1447143554688
4,2,1108.992431640625,734.9484252929688
4,3,1078.2069091796875,743.6722412109375
