index1,index1_flex,index1_axis,index1_crossaxis,index2,index2_flex,index2_axis,index2_crossaxis,fnum
117.79169343653037,117.79169343653037,-156.0486318575501,-7.83833678670761,150.62382579454083,150.62382579454083,-10.00058092212484,48.0551634477385,133
111.1702783275543,111.1702783275543,-163.18594592903588,-5.660517451698042,152.92145924582087,152.92145924582087,-8.623872526259827,53.14525139826726,134
113.6936161328923,113.6936161328923,-158.97774517765438,-5.714055547040229,155.01964998287608,155.01964998287608,-4.3881093669983855,51.0116671417438,135
115.7667924461683,115.7667924461683,-159.13711328519844,-6.503222275629403,153.50454706829944,153.50454706829944,-10.10310589279467,48.6892010147536,136
109.0688036290419,109.0688036290419,-160.30352077473648,-11.04397994611191,148.75398185524327,148.75398185524327,-5.1844234419643085,52.156306593357115,137
115.37599603698109,115.37599603698109,-158.40288871458253,-6.318667246810463,155.00918611339827,155.00918611339827,-12.579084885228422,48.268216551557316,138
116.91404192734896,116.91404192734896,-160.36383388022838,-7.1600465381706195,154.02435849798636,154.02435849798636,-8.386072869401627,47.28545413406784,139
112.48083706118088,112.48083706118088,-166.3608240912692,-5.559919460948833,152.3525785018253,152.3525785018253,-12.281089499376327,51.51769484269044,140
117.00767188140557,117.00767188140557,-159.57233630187085,-5.515615986708894,156.30083918122946,156.30083918122946,-7.943917248105341,47.51947952679356,141
111.2798795389513,111.2798795389513,-160.1577360729396,-9.211422887862483,150.0632247634211,150.0632247634211,-6.146753869726615,50.71742932078371,142
115.60609706255468,115.60609706255468,-157.26566083243523,-3.141572826954228,155.82678653020946,155.82678653020946,-11.14456439577489,50.28620787608018,143
114.29182409399336,114.29182409399336,-158.35518606021674,-1.9972117361507706,153.66147454464505,153.66147454464505,-18.33923430195493,51.96657201777293,144
117.22801306001224,117.22801306001224,-151.13406978978531,-0.7633281467433002,157.38925633801256,157.38925633801256,-13.723105622960427,50.366822809313675,145
114.73333898397105,114.73333898397105,-154.3286267357859,-1.2738152805345189,154.26407803368267,154.26407803368267,-16.45285708369692,52.44555543498548,146
112.85157058022997,112.85157058022997,-154.9228559910633,-1.5420289940842395,155.49499478395498,155.49499478395498,-14.269581537914366,53.06291537263208,147
116.42854589163701,116.42854589163701,-151.8939337471551,-1.9319698063643433,154.4941822138579,154.4941822138579,-15.91212858757443,51.10854459381282,148
