frame_idx,retval,rvec_x,rvec_y,rvec_z,tvec_x,tvec_y,tvec_z,p_error
0,True,-0.547919400110855,-0.22781501509496177,-2.036777859740668,0.2755475557808051,0.032881406678855675,1.0015052612564457,1.249518871307373
1,True,-0.5541159634018437,-0.2290915221448167,-2.037623774934726,0.2738384005193376,0.03327428249732423,0.9951862167076508,0.9465236067771912
2,True,-0.5553491994600996,-0.2173231628049948,-2.0367918928543816,0.2742813043849184,0.033416812236189135,0.9976685076841322,1.0039294958114624
3,True,-0.5582256664225526,-0.21338503594406824,-2.0383780840691514,0.27411372181400084,0.03355728770542237,0.9968148190950251,0.9660689830780029
4,True,-0.5400965242370291,-0.2249976246603313,-2.0407174197443565,0.27574009380250164,0.03317650098340224,1.0011406763826158,1.1189444065093994
5,True,-0.5392498696199154,-0.22870952234343878,-2.036267399130819,0.2749947830792911,0.033156033506647205,0.9996742612382047,1.0104190111160278
6,True,-0.5519926752247367,-0.2349867464560401,-2.0352838836277103,0.27401157337253207,0.03301017439440286,0.9959974836994967,0.9903113842010498
7,True,-0.5514474984976921,-0.2241961865355576,-2.0362059569530597,0.27452740351915694,0.03318459850993947,0.9982209450868752,1.0832762718200684
8,True,-0.5503937861858242,-0.2220398525882756,-2.0340978216749175,0.27373308017330034,0.033371197934823855,0.9962941102381225,0.96401047706604
9,True,-0.5418858800622925,-0.2333355977495796,-2.0382900882377144,0.2753629851106878,0.03294205648260666,0.9999705608786109,1.1234055757522583
10,True,-0.5412828371802888,-0.2144747332379746,-2.041215387338735,0.2754428188946382,0.03352915049252508,1.000767058125234,1.0342077016830444
11,True,-0.5441089998008211,-0.2152327388069844,-2.0394868509561044,0.2762239762790586,0.033256851441519804,1.0038886931269466,1.138944387435913
12,True,-0.5560839408962653,-0.22671422594330665,-2.033471341268214,0.274315247492725,0.033044240079662085,0.9981658434538937,1.0494039058685303
13,True,-0.5466121647786898,-0.21039285158072285,-2.040918019065378,0.2756014156354791,0.03352557099477549,1.00164075823778,1.1171821355819702
14,True,-0.5539792869388869,-0.21999752403453796,-2.04146666124445,0.27492738519319,0.033441959036436306,0.9984379566489715,0.9630275368690491
15,True,-0.5578621081004648,-0.2146079154548454,-2.0343577660860865,0.2742955822848482,0.03334249759808121,0.9986399347286706,1.0607712268829346
16,True,-0.5506445064095747,-0.2194740364210764,-2.037838676366713,0.2747702525204945,0.033359406778401136,0.9989631332775959,1.0181032419204712
17,True,-0.5634097949827805,-0.24740176230720803,-2.0309893033886386,0.2736154687517936,0.032549642262446485,0.9948357551725817,0.9957419633865356
18,True,-0.5405195576325669,-0.2377630802171548,-2.0358672179714707,0.27463945927754735,0.03300472325266044,0.9978467721098832,0.9741274118423462
19,True,-0.5465839637932185,-0.21563326033718327,-2.0407902991046973,0.2756820805354225,0.03340448066381515,1.0015546320872806,1.0629465579986572
20,True,-0.5508787774534502,-0.2228263047425428,-2.038193224743096,0.2743482082146997,0.033367305010985615,0.9971336271129785,0.9737697839736938
21,True,-0.5470264243436092,-0.2253937672374659,-2.0387760510696813,0.2752329677836323,0.03316782941765573,0.9999201633673067,1.0992352962493896
22,True,-0.5525026102887263,-0.21492566480100875,-2.0373299795620747,0.2744301374413007,0.03347639497220614,0.9982037055343632,1.0206992626190186
23,True,-0.5510089071084747,-0.22412433258742542,-2.0369272871682647,0.2750615812856423,0.03309567476553733,0.999948140196692,1.1180270910263062
24,True,-0.5592633811468967,-0.23123692231936976,-2.0334693026210973,0.2736123708888176,0.03305804450480481,0.9953224458910829,0.9967592358589172
25,True,-0.5502526577056248,-0.2271616835123019,-2.037875971377032,0.27502702290975334,0.03311347314631043,0.9992922640297237,1.0682666301727295
26,True,-0.5510640183271446,-0.22958058504033088,-2.035190954583784,0.2743158407664327,0.0330876166057609,0.99745253348911,1.0333266258239746
27,True,-0.5607613803017818,-0.22664206928310068,-2.032773997007465,0.274680407474779,0.03288764051119167,0.9995759922526635,1.129123330116272
28,True,-0.5551976065509784,-0.22677494836671042,-2.036154643782021,0.27389793795335776,0.03321210436715464,0.9958601481876659,1.004809856414795
29,True,-0.5489226100304246,-0.2291774279129802,-2.0386740632112317,0.2749753703822245,0.033111669381537846,0.9987719388616362,1.0529069900512695
30,True,-0.551942355692498,-0.2119607013333426,-2.0384547373988844,0.27535659477849195,0.033372255037727935,1.0013287145732943,1.1414909362792969
31,True,-0.5582574950782234,-0.23752127658137778,-2.032075092379105,0.2739782593984068,0.03277107137748531,0.9965893272369167,1.0321059226989746
32,True,-0.5494244273446947,-0.2258217992928878,-2.038119995407288,0.2745845088619271,0.03325497556617339,0.9978142228112846,0.9856165647506714
33,True,-0.5544883192246184,-0.23008433700134387,-2.0374180136748157,0.27379452054699893,0.03325064628783701,0.9949911703621097,0.9385671019554138
34,True,-0.5557098203849168,-0.2192207854497916,-2.0355097179665,0.2746816108755407,0.03324491824850614,0.9993289600036211,1.0416474342346191
35,True,-0.5512778429383264,-0.23597429911167872,-2.0355290874044294,0.27419237412912506,0.032960250472754575,0.9964764279485168,1.0143197774887085
36,True,-0.5438008787835895,-0.21458977651125954,-2.0404338701583744,0.2751474883166114,0.033539770628170075,0.999880490940607,1.0191020965576172
