image_idx,corner_id,x,y
0,0,1212.9862060546875,687.4016723632812
0,1,1175.464111328125,690.5640869140625
0,2,1138.1004638671875,693.418701171875
0,3,1100.8099365234375,696.2503662109375
0,4,1063.58984375,698.814453125
0,5,1026.946044921875,701.3751831054688
0,6,991.1199340820312,703.3883056640625
0,7,955.984130859375,705.7175903320312
0,8,921.7640991210938,707.4196166992188
0,9,1210.6622314453125,649.979736328125
0,10,1172.9285888671875,653.3380737304688
0,11,1135.104736328125,656.3837280273438
0,12,1097.48046875,659.3120727539062
0,13,1059.9739990234375,662.3098754882812
0,14,1023.1107177734375,665.0941772460938
0,15,987.053466796875,667.7925415039062
0,16,951.9783935546875,670.0960693359375
0,17,917.4487915039062,672.7140502929688
0,18,1207.7630615234375,612.062744140625
0,19,1169.777099609375,615.2340698242188
0,20,1131.7503662109375,618.5333862304688
0,21,1093.93603515625,621.852294921875
0,22,1056.0113525390625,625.1464233398438
0,23,1019.2504272460938,628.30224609375
0,24,982.801513671875,631.464599609375
0,25,947.3416137695312,634.393310546875
0,26,913.1062622070312,637.240478515625
0,27,1204.58056640625,573.5651245117188
0,28,1166.1920166015625,576.8869018554688
0,29,1127.936767578125,580.3209838867188
0,30,1089.9755859375,583.9555053710938
0,31,1052.0330810546875,587.4202270507812
0,32,1015.0714721679688,591.0061645507812
0,33,978.636474609375,594.7030639648438
0,34,942.9345703125,598.1824340820312
0,35,908.645263671875,601.817138671875
0,36,1200.67138671875,534.43896484375
0,37,1162.3299560546875,537.98486328125
0,38,1124.002197265625,541.7070922851562
0,39,1085.799072265625,545.5873413085938
0,40,1047.70166015625,549.5230712890625
0,41,1010.6630249023438,553.5862426757812
0,42,974.1640014648438,557.3533935546875
0,43,938.4808349609375,561.7035522460938
0,44,903.8111572265625,565.6243896484375
0,45,1196.5487060546875,495.7547912597656
0,46,1157.9656982421875,499.52752685546875
0,47,1119.605224609375,503.3233642578125
0,48,1081.45703125,507.49835205078125
0,49,1043.3563232421875,511.80902099609375
0,50,1006.1160278320312,516.1668701171875
0,51,969.636474609375,520.7205200195312
0,52,933.9552612304688,525.2340087890625
