image_idx,corner_id,x,y
0,0,1409.753662109375,780.4032592773438
0,1,1394.770751953125,723.4097290039062
0,2,1379.7171630859375,668.9788208007812
0,3,1364.1077880859375,618.3163452148438
0,4,1349.77197265625,571.090087890625
0,9,1465.6070556640625,757.449951171875
0,10,1448.8682861328125,699.5197143554688
0,11,1431.6253662109375,644.9189453125
0,12,1414.6376953125,594.16796875
0,13,1397.304443359375,546.2677612304688
0,18,1523.0682373046875,732.9320678710938
0,19,1504.2857666015625,674.6957397460938
0,20,1485.03125,620.2264404296875
0,21,1465.939697265625,569.3370971679688
0,22,1446.703369140625,521.529052734375
0,27,1582.5816650390625,708.5498657226562
0,28,1561.14501953125,649.7783203125
0,29,1539.457275390625,594.6849365234375
0,30,1517.869140625,543.6370239257812
0,31,1496.5294189453125,496.3326721191406
0,36,1641.6812744140625,681.7318115234375
0,37,1617.9769287109375,622.8845825195312
0,38,1593.862060546875,568.252685546875
0,39,1570.0069580078125,517.0224609375
0,40,1546.0810546875,469.9292297363281
0,45,1699.788330078125,653.8574829101562
0,46,1673.679931640625,595.3092041015625
0,47,1647.4683837890625,540.4157104492188
0,48,1620.8990478515625,489.9728698730469
0,54,1756.870361328125,625.0877075195312
0,55,1728.5113525390625,565.8441772460938
0,56,1699.9320068359375,511.1114196777344
0,57,1671.849365234375,461.4114074707031
1,2,992.3734130859375,483.5767822265625
1,3,966.7039184570312,472.8495178222656
1,4,941.0293579101562,460.9511413574219
1,5,911.5045166015625,449.6396789550781
1,6,883.1983032226562,437.748046875
1,7,850.730224609375,424.7389831542969
1,8,817.6539306640625,411.22265625
1,11,1019.8353271484375,465.1986999511719
1,12,996.501953125,454.77142333984375
1,13,970.3668823242188,442.64849853515625
1,14,942.9015502929688,431.0196228027344
1,15,912.1737060546875,417.4375305175781
1,16,881.2501831054688,403.08428955078125
1,17,847.0587768554688,388.80133056640625
1,20,1050.559326171875,447.9095458984375
1,21,1026.621826171875,435.6752624511719
1,22,1000.9653930664062,422.5003356933594
1,23,973.446533203125,408.6538391113281
1,24,944.38232421875,394.4874267578125
1,25,912.73095703125,379.00787353515625
1,26,878.9635009765625,362.5564270019531
1,28,1102.9180908203125,441.2121276855469
1,29,1081.14501953125,428.42974853515625
1,30,1057.845947265625,414.7818603515625
1,31,1032.4647216796875,400.1497802734375
1,32,1005.4636840820312,384.7817077636719
1,33,976.7757568359375,368.7296142578125
1,34,945.3348999023438,351.8141174316406
1,35,911.764404296875,333.534912109375
1,36,1154.1031494140625,435.7626037597656
1,37,1133.999755859375,422.0896911621094
1,38,1113.184814453125,408.52337646484375
1,39,1090.67041015625,394.02777099609375
1,40,1066.3590087890625,379.5082092285156
1,41,1039.9879150390625,363.2635192871094
1,42,1011.7623901367188,346.2373352050781
1,43,980.9931030273438,327.6012268066406
1,44,948.0403442382812,307.9411926269531
1,45,1184.3214111328125,417.230224609375
1,46,1166.442626953125,403.9407653808594
1,47,1146.2476806640625,390.2557678222656
1,48,1125.1014404296875,375.6726379394531
1,49,1101.810546875,358.9884338378906
1,50,1076.2327880859375,341.4788513183594
1,51,1048.4764404296875,322.61968994140625
1,52,1018.1571655273438,302.5684509277344
1,53,985.6923217773438,280.8539733886719
1,54,1217.652099609375,400.2823181152344
1,57,1159.6143798828125,353.0299377441406
1,58,1136.719970703125,334.8692321777344
1,59,1112.6949462890625,316.3059997558594
1,60,1085.68994140625,295.66021728515625
1,61,1056.3603515625,273.81024169921875
1,62,1024.7979736328125,251.6675262451172
2,4,954.585693359375,467.4395446777344
2,5,927.2874145507812,454.4432678222656
2,6,899.4169921875,442.705078125
2,7,868.0081787109375,429.05413818359375
2,8,836.3028564453125,414.3584289550781
2,11,1032.041015625,472.9405517578125
2,12,1009.9536743164062,462.1530456542969
2,13,985.7152099609375,450.06463623046875
2,14,959.0083618164062,437.0968933105469
2,15,930.1688842773438,422.6999816894531
2,16,900.3070068359375,407.4224548339844
2,17,867.7476806640625,392.0092468261719
2,20,1063.3726806640625,456.1768493652344
2,21,1040.92333984375,443.34820556640625
2,22,1016.7549438476562,429.59661865234375
2,23,990.7052001953125,414.9786071777344
2,24,963.3154296875,400.20330810546875
2,25,933.328369140625,383.74786376953125
2,26,901.1639404296875,366.30487060546875
2,28,1114.9725341796875,450.45745849609375
2,29,1093.9891357421875,437.1387634277344
2,30,1072.9200439453125,422.8792724609375
2,31,1049.33837890625,407.77374267578125
2,32,1023.95751953125,391.7733154296875
2,33,996.8310546875,374.88543701171875
2,34,967.4629516601562,357.0196838378906
2,35,935.667236328125,337.87103271484375
2,36,1165.1683349609375,445.7828369140625
2,37,1147.4998779296875,431.7132263183594
2,38,1127.258056640625,417.6134033203125
2,39,1106.058349609375,402.85687255859375
2,40,1084.0408935546875,387.6346435546875
2,41,1059.9859619140625,371.0028076171875
2,42,1033.0606689453125,353.06842041015625
2,43,1004.3828735351562,333.5045471191406
2,44,973.4617919921875,312.89349365234375
2,45,1196.31005859375,427.8070068359375
2,46,1179.5577392578125,414.0898132324219
2,47,1161.4761962890625,400.4527587890625
2,48,1141.50732421875,385.0517883300781
2,49,1120.08935546875,367.8628234863281
2,50,1096.5958251953125,349.695068359375
2,51,1071.3345947265625,330.2191467285156
2,52,1043.024658203125,309.3262023925781
2,53,1012.5145874023438,286.4320373535156
2,55,1213.5224609375,397.32989501953125
2,56,1196.0628662109375,381.3861389160156
2,57,1176.483154296875,363.2309265136719
2,58,1155.722900390625,344.42315673828125
2,59,1133.605712890625,325.2891845703125
2,60,1109.324951171875,304.0672607421875
2,61,1082.45556640625,281.4460144042969
2,62,1053.3336181640625,258.53033447265625
3,2,1002.4465942382812,489.4794616699219
3,3,978.30615234375,479.0803527832031
3,4,953.1472778320312,466.88775634765625
3,5,924.977294921875,455.1558532714844
3,6,897.7830200195312,443.2382507324219
3,7,867.0469970703125,430.3818664550781
3,8,834.2890625,416.3630676269531
3,11,1032.6590576171875,472.230712890625
3,12,1008.5271606445312,460.8625183105469
3,13,984.5482788085938,448.7388000488281
3,14,957.3803100585938,437.0563659667969
3,15,929.0961303710938,422.9651794433594
3,16,898.3536987304688,408.6819152832031
3,17,865.7178955078125,393.9804382324219
3,20,1061.9454345703125,454.2593994140625
3,21,1040.330322265625,442.05072021484375
3,22,1014.9865112304688,428.94549560546875
3,23,989.0232543945312,414.7362365722656
3,24,961.3013305664062,400.7142639160156
3,25,931.2487182617188,384.9224548339844
3,26,898.825439453125,368.1759033203125
3,29,1093.2801513671875,435.0329895019531
3,30,1071.278564453125,421.4497375488281
3,31,1047.669921875,406.4261169433594
3,32,1021.977294921875,391.4685974121094
3,33,994.6845092773438,375.2142639160156
3,34,965.0604248046875,357.9841613769531
3,35,933.2194213867188,339.3123779296875
3,38,1125.7484130859375,415.65447998046875
3,39,1105.071533203125,400.9497985839844
3,40,1082.1561279296875,386.7459411621094
3,41,1057.955078125,370.348876953125
3,42,1030.78759765625,353.3123474121094
3,43,1001.8915405273438,334.322509765625
3,44,970.890380859375,314.3992004394531
3,47,1159.3935546875,398.077392578125
3,48,1139.7581787109375,383.4770812988281
3,49,1117.8472900390625,366.87884521484375
3,50,1094.4859619140625,349.19677734375
3,51,1068.851806640625,330.4310302734375
3,52,1040.4716796875,310.1424255371094
3,53,1009.8634643554688,287.91741943359375
3,56,1194.277099609375,379.2606506347656
3,59,1131.5706787109375,324.74029541015625
3,60,1106.8753662109375,304.0658264160156
3,61,1079.8804931640625,282.1058044433594
3,62,1050.6424560546875,259.72991943359375
4,0,1432.2347412109375,752.8167724609375
4,1,1412.230224609375,694.16455078125
4,2,1390.5927734375,635.6251831054688
4,3,1367.7855224609375,577.4736938476562
4,4,1344.1519775390625,520.2025756835938
4,5,1319.9061279296875,464.79345703125
4,6,1295.3131103515625,411.395263671875
4,7,1270.6221923828125,360.5072021484375
4,8,1246.2166748046875,312.147216796875
4,9,1488.658203125,732.2315673828125
4,10,1468.2071533203125,672.3911743164062
4,11,1446.1922607421875,612.405517578125
4,12,1422.7655029296875,553.2162475585938
4,13,1397.8323974609375,494.8435363769531
4,14,1372.144775390625,438.7275085449219
4,15,1346.3370361328125,384.8475341796875
4,16,1320.3974609375,333.6944274902344
4,17,1294.2939453125,284.980224609375
4,18,1546.0103759765625,710.5478515625
4,19,1525.088623046875,649.1803588867188
4,20,1502.2564697265625,588.304443359375
4,21,1478.065185546875,528.482421875
4,22,1452.343505859375,469.5740966796875
4,23,1425.72607421875,412.8653259277344
4,24,1398.311767578125,358.3923645019531
4,25,1370.8248291015625,306.2489013671875
4,26,1343.1617431640625,257.840087890625
4,27,1602.9381103515625,686.8587036132812
4,28,1581.3524169921875,625.15283203125
4,29,1558.4244384765625,563.7178955078125
4,30,1533.402587890625,503.1866760253906
4,31,1506.7135009765625,443.933349609375
4,32,1479.0423583984375,386.94854736328125
4,33,1450.5740966796875,332.2771301269531
4,34,1421.54541015625,280.17706298828125
4,35,1392.486328125,230.928466796875
4,36,1659.0269775390625,662.7401733398438
4,37,1637.380126953125,600.6102905273438
4,38,1613.6202392578125,538.5910034179688
4,39,1588.1826171875,477.8158264160156
4,40,1560.7618408203125,418.14508056640625
4,41,1532.0968017578125,360.8179016113281
4,42,1502.6014404296875,306.0903625488281
4,43,1472.5992431640625,253.72573852539062
4,44,1442.1358642578125,204.72628784179688
4,45,1713.4151611328125,638.3538818359375
4,46,1691.5460205078125,575.8367919921875
4,47,1667.7139892578125,513.7958374023438
4,48,1641.304443359375,452.6958923339844
4,49,1613.170654296875,393.0423583984375
4,50,1583.7086181640625,336.0968322753906
4,51,1553.3311767578125,281.2061767578125
4,52,1522.032958984375,229.3335723876953
4,53,1490.947021484375,180.33477783203125
4,54,1767.00830078125,613.8150024414062
4,55,1745.3564453125,550.7528076171875
