frame,n_cams_used,mean_spacing_err_mm,max_spacing_err_mm
1,2,0.15950988910947567,0.15950988910947567
3,2,0.17321778286772055,0.7043533742782521
4,2,0.2027874750341958,0.5673076697645107
5,2,0.24973059582470686,0.4408612817312016
6,2,0.12276000893896846,0.24309943712706034
7,2,0.10920901054678163,0.3214551342240121
8,2,0.09079761290523186,0.3238883908986585
9,2,0.11154029514764732,0.22497431758224454
13,2,0.15839613420222387,0.15839613420222387
18,3,0.2135216620061623,0.6943357684027658
19,2,0.08902058810911012,0.26601391378005756
20,3,0.1355360593220519,0.5725536641490482
21,3,0.1477941327637228,0.7114461180873083
22,3,0.32139453204192947,2.4439315537484636
23,3,0.11763345836841033,0.5892123187639514
25,2,0.08158862160356845,0.44104235654785284
26,3,0.16500917351980005,0.6246695362361332
27,3,0.13326133427521844,0.5747388012871529
28,3,0.1545354001559698,0.6488604314690317
29,3,0.2291692120317842,0.9050429655076374
30,3,0.23600979769604932,0.8836869302812078
31,3,0.23734520779859627,0.8528711167601066
32,3,0.19297170510303704,0.8948024484530109
33,3,0.2617226215489946,0.9105284112541288
34,3,0.22392873153302173,0.9087200449559817
36,3,0.23979054431087796,1.0538905375776577
37,3,0.22772918840408016,1.1713755504878625
38,3,0.2252111853810539,1.3350931780482973
39,3,0.22926496678981514,1.2795643596407793
40,3,0.2691837490629914,1.121954426304996
41,3,0.24761168974270265,1.8528646116133078
42,3,0.2948352867956241,1.6203338437956183
43,3,0.2559703505054419,1.4485582045959262
44,3,0.28372107100894933,1.5733676853538632
45,3,0.23803938394252333,1.219249672537722
47,3,0.230992453246558,1.0924988365634962
48,3,0.17482390479394122,0.9454203990075343
49,3,0.18048762824934914,0.7371444563588035
50,3,0.15139173196603464,0.8579454281329724
51,3,0.1509400914020836,0.6382841534557405
52,3,0.12817237537016957,0.6166612937996523
53,3,0.13172705607199026,0.6152908943346698
54,3,0.14586605679997283,0.7258804561011238
55,3,0.1458110671551843,0.6486565355073477
56,3,0.15598367939426036,0.74903441681623
57,2,0.3056995721054552,0.441626999753978
58,3,0.13301618196535847,0.7684710885456948
59,3,0.181882971257959,0.8072625219443241
60,3,0.15669935618514833,0.6938062963359088
61,3,0.14143784355795763,0.5595881476246033
62,3,0.2278063614794526,0.8173702533093852
63,3,0.2898419949690896,1.1053239320531032
64,3,0.24698959187673747,0.8189764469878138
65,3,0.27792369330803024,1.251977118500506
66,3,0.21726030072457073,0.9286473143564136
67,3,0.27513724829418335,1.0097546348478217
69,3,0.23167138856155697,0.9816726478121991
70,3,0.22513156804740864,0.9618253740678977
71,3,0.1549162517145191,0.7154803607759102
72,2,0.205611047216329,0.7756176927015239
73,2,0.2667728281021517,0.7666984681553648
74,2,0.23105152721541958,0.5915949522454812
75,2,0.25221293220321805,0.8846915902816395
76,2,0.22116151284174515,0.6553353211221808
77,2,0.17162868238802892,0.9890608120451048
78,2,0.16546289645452253,0.49828843345169416
80,2,0.16534728045905903,0.5159844497748013
81,2,0.1937572433695762,0.5650059214109999
82,2,0.16301250463039116,0.5527810444375149
83,2,0.13938008774814686,0.4732678609211983
84,2,0.12887865559166,0.7726250538370415
85,2,0.1136449650374445,0.5323895384532866
86,2,0.1052566845962143,0.5169572940448945
87,2,0.10905621802189332,0.39636519101087997
88,2,0.10234638680240547,0.381012565987264
89,2,0.11021798414154726,0.3619504778083968
91,2,0.10112529955454361,0.35821326979632373
92,2,0.09789737071213982,0.36722864805416655
93,2,0.1372165598849206,0.39804131851575025
94,2,0.09276009970674028,0.2787902401720187
95,2,0.09638054940158165,0.22910063290845425
96,2,0.0970647514592216,0.39402558039470026
97,2,0.092515231010137,0.3824347647304154
98,2,0.09178606133571901,0.29586695675333163
99,2,0.09166014111213677,0.2547661945851362
100,2,0.09272830442121786,0.25950341779700653
102,2,0.08904322463328558,0.3161455141516938
103,2,0.09455993606935761,0.2892724555084575
104,2,0.115763598042843,0.5292096770896266
106,2,0.17520497706327098,0.4402160364017603
107,2,0.13268050721753885,0.38082312211707225
108,3,0.4004450384546029,0.8679748840907004
109,2,0.2659535220140506,1.0501554224596545
110,2,0.2551868631829379,0.9120682726419977
111,2,0.24499715894050275,0.7744061815125707
112,2,0.1697600209205532,0.2761547768901744
114,2,0.2331310806166194,0.6577353778839979
115,2,0.21131839231820762,0.609100101777834
116,2,0.20327215692706324,0.833906916529268
117,2,0.19319758986584787,0.7990149097625645
118,2,0.1681766795872144,0.5555436805620255
119,2,0.16831589651147866,0.576372115747445
120,2,0.17252631903175586,0.7615949112508326
121,2,0.16531273761646273,0.5551028065345562
122,2,0.1491387357350106,0.6988325166479709
123,2,0.14588743960930486,0.595004403537356
125,2,0.1635635071670855,1.1047559989931406
126,2,0.16567996359310527,0.668826599482062
127,2,0.14017184085540438,0.6177571839382605
128,2,0.16097760858262697,0.7215429717331023
129,2,0.12456766416433374,0.7672845640731216
130,2,0.1395364516167649,0.5257356835387562
131,2,0.1433690201261294,0.5196345047810345
132,2,0.19318941817908317,0.553983593079354
133,2,0.16692515213648276,0.6544341433117156
