frame,source_cam,target_cam,mean_px_err,n_corners
209,0,2,9.146988797988696,63
210,0,2,10.288255378203498,63
211,0,2,10.252525649982099,63
212,0,2,10.264064276823644,63
213,0,2,10.224791005981647,63
214,0,2,10.205073465073824,63
215,0,2,10.286545191228683,63
216,0,2,10.23837637887928,63
217,0,2,9.874473368623795,47
219,0,2,9.425520462392381,41
220,0,2,9.424642959096328,42
221,0,2,9.642158289394706,29
222,0,2,9.550214354649187,29
223,0,2,9.800382770797233,22
224,0,2,12.786417119334624,20
225,0,2,13.3172920098809,23
226,0,2,9.36552270407655,28
227,0,2,8.743338787379015,53
228,0,2,8.760137608523522,57
230,0,2,8.673415447247077,58
231,0,2,9.276221410985343,57
232,0,2,8.736519621109304,57
233,0,2,8.835678836675863,58
234,0,2,9.123221031816078,51
235,0,2,9.684847039886995,33
236,0,2,10.13829476737525,29
237,0,2,10.659441523514305,23
238,0,2,10.615832989562936,24
26,0,3,9.747304871114668,8
27,0,3,7.664812464374662,26
28,0,3,7.88267410003398,22
29,0,3,7.013996119320825,23
30,0,3,6.5909958600905805,29
31,0,3,6.4127753523476665,46
32,0,3,6.466161396973611,38
33,0,3,6.280298555218652,45
34,0,3,6.29732909862907,63
36,0,3,6.1656373722945945,63
37,0,3,6.327339174112055,63
38,0,3,6.401966716245587,63
39,0,3,6.34174499230545,63
40,0,3,6.099822154762568,63
41,0,3,6.375943406411958,63
42,0,3,6.544713929910737,63
43,0,3,6.401214948311691,63
44,0,3,6.327873625537888,63
45,0,3,6.227950339362379,63
47,0,3,6.535510576535537,63
48,0,3,6.383478369173343,63
49,0,3,6.9606755404954965,63
50,0,3,8.272872350506951,53
51,0,3,5.684995504836748,16
0,1,0,7.396623273389174,3
1,1,0,7.0145546222711985,5
2,1,0,6.431091500011622,2
13,1,0,6.416988930632318,3
27,1,0,4.5570668080137535,18
74,1,0,5.738233989712524,51
75,1,0,6.147538700146996,49
76,1,0,6.368863499520842,48
77,1,0,6.426099641430714,35
101,1,0,6.881836154997984,16
112,1,0,7.076637220483038,2
113,1,0,6.501442330915978,37
124,1,0,6.517157585677833,38
135,1,0,7.146329498168598,43
207,1,0,7.364036586735712,4
218,1,0,7.142587279097906,2
242,1,0,7.589622449440629,63
243,1,0,8.380995587812,63
244,1,0,8.133506923126571,63
245,1,0,7.802679891089795,63
246,1,0,6.9274374241477865,63
247,1,0,7.499082336815155,63
248,1,0,7.159098959052387,63
249,1,0,6.632193707376404,63
250,1,0,6.753186097308097,63
251,1,0,7.162140573520598,4
252,1,0,6.527369629500585,63
253,1,0,6.433387297132262,63
254,1,0,6.2933946592429555,63
255,1,0,6.349114982455377,63
256,1,0,6.280780328610865,63
257,1,0,6.303606059378324,63
258,1,0,6.340171658109783,63
259,1,0,6.279396844037721,63
260,1,0,6.246663506241927,59
261,1,0,6.138903843591616,34
262,1,0,7.275126580855859,7
263,1,0,6.168402251164153,22
265,1,0,6.0865753494253365,11
266,1,0,6.1537299718766905,6
273,1,0,6.179550796395896,4
74,1,2,0.7443817382021473,39
75,1,2,0.6898657013191068,39
76,1,2,0.6834854701265897,29
77,1,2,2.40859603245099,31
78,1,2,0.9128381986454867,23
80,1,2,0.8566864306932183,19
81,1,2,0.977219667721943,15
82,1,2,0.9780695431256813,5
83,1,2,0.6407911317766639,3
84,1,2,0.9688760134143306,9
85,1,2,0.9400048277238062,16
86,1,2,2.5537290043094183,29
87,1,2,1.2488350579120193,23
88,1,2,1.3467828739873968,27
89,1,2,1.3975164990756357,26
91,1,2,1.5600330531585556,19
92,1,2,1.2787876880864,25
93,1,2,0.9893175891932752,14
94,1,2,1.7582124745687786,8
95,1,2,1.1839592355937905,10
96,1,2,2.685718800467521,2
98,1,2,1.0980682166623188,15
99,1,2,1.4055143543862036,26
100,1,2,1.1870581716689705,23
102,1,2,0.8462404367879645,24
103,1,2,1.1205736234630592,29
104,1,2,2.8315600855619785,32
105,1,2,0.8920714127647551,39
124,1,2,3.036242520333753,14
135,1,2,1.4264859944282657,30
205,1,2,4.271455309681662,45
3,1,3,4.885862465742863,57
4,1,3,3.9734407782175665,61
5,1,3,3.2605753132994812,60
6,1,3,2.6955563448830584,47
7,1,3,2.9552406337268278,39
8,1,3,3.0315438367339516,36
9,1,3,2.945105812384104,22
10,1,3,3.3381122955438056,24
11,1,3,3.4174579680006776,30
12,1,3,3.659057373089048,25
14,1,3,3.732295287014952,21
15,1,3,3.1007901607323434,30
16,1,3,3.059257279238734,36
17,1,3,2.7368247546452684,63
18,1,3,2.997022153752527,63
19,1,3,2.9682986559611644,63
20,1,3,2.997174713289844,59
21,1,3,3.175503807361183,63
22,1,3,3.444043897949757,57
23,1,3,3.5229621889747658,13
27,1,3,6.985340177411748,26
105,1,3,5.950130158420963,5
267,1,3,1.8396497201667008,3
268,1,3,3.6887883848340697,46
269,1,3,6.612235011691693,52
270,1,3,4.645282238792526,63
271,1,3,4.773572550181568,63
272,1,3,4.54216864714592,63
274,1,3,4.808542740307973,63
275,1,3,4.7425741532915415,63
276,1,3,4.88038244301273,63
277,1,3,4.792141094714046,63
278,1,3,4.618094267028351,63
279,1,3,4.994595097457032,63
280,1,3,4.858075999727423,63
281,1,3,4.789717020089954,63
282,1,3,5.424965366167288,63
283,1,3,4.9311948450963845,61
61,2,0,5.785289445825399,29
62,2,0,4.968178295355831,39
63,2,0,8.474392020768697,55
64,2,0,6.749064079220498,60
65,2,0,7.313133445138087,63
66,2,0,7.245221656260367,63
67,2,0,7.355788539782646,61
69,2,0,6.883545470483101,61
70,2,0,7.588579398889065,63
71,2,0,6.672253944595555,61
72,2,0,6.545968906547669,62
73,2,0,6.019555295607042,62
74,2,0,6.220004633409591,51
75,2,0,5.925325463658604,49
76,2,0,6.04874730567569,48
77,2,0,4.119917591338908,35
124,2,0,6.864449613989433,38
135,2,0,6.617595380755309,43
146,2,0,6.532410032044167,56
157,2,0,6.640663660798841,52
168,2,0,6.574613993139397,61
174,2,0,8.697195247189928,4
175,2,0,8.376090949335703,16
176,2,0,7.887201826809892,54
177,2,0,7.2949536308439376,62
178,2,0,7.206878597437489,61
179,2,0,6.60221457678334,56
180,2,0,6.955266682614338,63
181,2,0,7.087495222639877,63
182,2,0,7.3565247864981105,63
183,2,0,5.765199815966336,63
184,2,0,6.41165211027119,63
185,2,0,5.920469662682937,63
187,2,0,6.06384532467365,63
188,2,0,6.2468078985627296,63
189,2,0,6.20059531458648,63
190,2,0,6.688388291453619,52
191,2,0,6.320220869946331,63
192,2,0,6.308008007358568,63
193,2,0,5.687317128083076,63
194,2,0,6.476840589983115,63
195,2,0,6.268282053146943,63
196,2,0,6.388617787906943,63
197,2,0,6.435384421274442,63
199,2,0,6.580148296263398,63
200,2,0,6.578563692236568,62
201,2,0,6.663808023472311,55
202,2,0,7.043687340741776,58
203,2,0,7.388016944307411,26
204,2,0,7.496702642332464,9
206,2,0,6.700421893237742,48
208,2,0,6.592144138837624,56
209,2,0,5.569602908535645,56
210,2,0,6.569597187224692,56
211,2,0,6.483386197365575,54
212,2,0,6.46106617597984,50
213,2,0,6.447100708361033,54
214,2,0,6.3903243975122965,58
215,2,0,6.506965563651232,52
216,2,0,6.693181299588317,44
217,2,0,6.747110187762634,31
219,2,0,6.45604241576873,27
220,2,0,6.567444153344937,60
221,2,0,6.43169098770709,58
222,2,0,6.412243513962286,58
223,2,0,6.429568953308685,62
224,2,0,9.975341498515293,63
225,2,0,9.761175132643713,63
226,2,0,6.164008806816915,63
227,2,0,6.440083984432195,63
228,2,0,6.387785677934493,63
230,2,0,6.243206214687172,63
231,2,0,6.875118092264466,63
232,2,0,6.399634432699913,63
233,2,0,6.463697818607003,63
234,2,0,6.450471587300781,63
235,2,0,6.077499613039346,63
236,2,0,6.044153492609332,63
237,2,0,6.05141156783005,63
238,2,0,5.871295210371449,63
74,2,1,0.5348814491461814,17
75,2,1,0.7929374218203804,39
76,2,1,0.7992469932763849,51
77,2,1,2.077166563665001,58
78,2,1,1.404308347245812,63
80,2,1,2.6162195222080977,63
81,2,1,3.3117258041824527,63
85,2,1,1.5861379297795928,63
86,2,1,1.8909112578760654,63
87,2,1,1.1623195080375452,63
88,2,1,1.7636175784016253,63
89,2,1,1.2033859582306645,63
91,2,1,0.565601536927329,63
92,2,1,0.656246780955564,63
93,2,1,5.885609385744138,63
95,2,1,0.9674908667908982,60
98,2,1,2.0439170364545984,58
99,2,1,1.4120124247721975,50
100,2,1,2.3234548329775304,48
102,2,1,1.941646172474347,38
103,2,1,2.1307915539056177,36
104,2,1,2.242581923089649,30
105,2,1,2.1956598822391626,14
106,2,1,3.8343200757976033,9
107,2,1,3.223936615370074,2
124,2,1,2.2571338707018938,41
135,2,1,2.537800445112882,22
146,2,1,2.3066694204904548,4
204,2,1,1.1607981681868769,7
205,2,1,1.0433416215973612,16
105,2,3,4.814112590200718,5
106,2,3,5.76497183190255,19
107,2,3,4.994435377900821,29
108,2,3,5.763643320246614,39
109,2,3,5.389822454179776,48
110,2,3,6.141420600180896,55
111,2,3,5.761716910786916,55
114,2,3,6.329098143910827,54
117,2,3,5.234175074908012,63
118,2,3,5.46502126886638,63
119,2,3,5.572327523795326,63
120,2,3,5.638408218737801,63
121,2,3,7.914298739840723,61
122,2,3,5.3404542758903615,63
123,2,3,4.835773724226033,61
125,2,3,7.4567967122838805,61
126,2,3,6.345120297453317,59
127,2,3,5.403213748635474,63
128,2,3,5.766893615173183,63
129,2,3,5.6640716105428215,63
130,2,3,5.562825388345923,63
131,2,3,6.503722676249028,63
132,2,3,6.305006567071918,63
133,2,3,7.482507578915193,63
136,2,3,7.831591893272525,63
137,2,3,8.531529581344683,63
138,2,3,6.52932484661853,63
140,2,3,5.752915505838997,63
142,2,3,5.762689676701401,54
143,2,3,5.812511136208999,28
148,2,3,3.495031523351968,1
149,2,3,4.624308311865944,10
150,2,3,5.480343702575753,23
151,2,3,4.797845118703604,56
152,2,3,4.4671509312210755,49
153,2,3,4.502258277739019,49
154,2,3,4.49154986632777,49
155,2,3,4.592152891777267,58
156,2,3,3.973452495533352,53
158,2,3,4.219416349130123,54
159,2,3,4.363770763667003,43
160,2,3,4.278590017870672,40
161,2,3,4.591789742959561,4
27,3,0,9.464845976350974,18
28,3,0,8.735567109023131,10
29,3,0,7.396280077845008,40
30,3,0,8.877736188536117,63
31,3,0,8.229329639063904,63
32,3,0,8.59950657649021,63
33,3,0,8.376889252712209,63
34,3,0,8.912077525742497,63
36,3,0,8.798166035433464,63
37,3,0,8.559666948816899,63
38,3,0,8.593126994373124,63
39,3,0,8.236133637109099,63
40,3,0,8.29971274608637,63
41,3,0,8.26625716104656,63
42,3,0,8.505644122834363,63
43,3,0,8.340892634082486,62
44,3,0,8.268372797958145,63
45,3,0,8.251148259544093,63
47,3,0,8.264908389294673,63
48,3,0,8.316532430789554,63
49,3,0,9.235738109625453,63
50,3,0,9.465348782902103,63
51,3,0,9.02274194863891,58
3,3,1,2.074676932506393,63
4,3,1,1.9861308631690033,63
5,3,1,1.915682911916525,63
6,3,1,2.307447746256931,56
7,3,1,2.57613449381453,63
8,3,1,2.4975147203485983,63
9,3,1,2.2710466496856925,63
10,3,1,1.751477263317839,63
11,3,1,1.9235490624481442,63
12,3,1,1.7791046420957326,63
14,3,1,1.4977681108405898,61
15,3,1,1.3171092625056187,60
16,3,1,1.2571727539345952,63
17,3,1,1.3550596187647124,63
18,3,1,1.146157875286962,63
19,3,1,1.1681688952505767,63
20,3,1,1.2914013171464167,63
21,3,1,1.6802544190386925,63
22,3,1,1.606436144337873,62
23,3,1,2.301118683718417,17
27,3,1,2.9361813989235084,13
28,3,1,3.1689629769583987,3
106,3,1,1.574041372221191,9
107,3,1,1.9024909419834404,2
268,3,1,1.9404739761900962,63
269,3,1,3.3335987940034753,63
270,3,1,2.52750594901637,63
271,3,1,2.2526996808234707,63
272,3,1,2.0837734055144996,63
274,3,1,2.141567396565091,63
275,3,1,2.060915818096335,63
276,3,1,1.9794952044776817,63
277,3,1,2.1265509028607306,63
278,3,1,2.121733432747762,63
279,3,1,2.0748952240607914,63
280,3,1,1.852263775206597,63
281,3,1,1.9460449268135787,63
282,3,1,1.9555757652376335,63
283,3,1,1.983740524138283,63
106,3,2,5.241268344087386,27
107,3,2,5.00630362445955,29
108,3,2,6.730936964463096,16
109,3,2,6.160948229283804,13
110,3,2,5.917052686196022,19
111,3,2,5.359841036030524,29
114,3,2,5.554606833458441,19
115,3,2,5.561304136666519,6
116,3,2,5.267530640128104,9
117,3,2,5.292672761430646,15
118,3,2,5.014351521765925,24
119,3,2,4.993419772539907,19
120,3,2,5.050578050891209,21
121,3,2,5.378154727270622,16
122,3,2,4.530961279042416,21
123,3,2,5.320226598076822,17
125,3,2,4.8689715545286525,18
126,3,2,4.946416460612766,27
127,3,2,5.002395716124719,18
128,3,2,5.290011491598265,13
129,3,2,5.399727655804572,15
130,3,2,5.055204040265635,13
131,3,2,5.381139202156526,15
132,3,2,5.553900176158801,14
133,3,2,5.2374340196740485,19
134,3,2,4.88282719973876,8
136,3,2,5.454862657038996,16
137,3,2,5.419551618899683,15
138,3,2,5.516754622552882,11
139,3,2,5.376520242741913,9
140,3,2,5.501206855488675,14
141,3,2,5.491676069496658,9
142,3,2,5.60686659052629,13
143,3,2,5.860468556754992,23
149,3,2,9.747262163627642,11
150,3,2,9.0355777180659,18
151,3,2,7.665220339430553,19
152,3,2,7.069209492183845,30
153,3,2,7.352513730878076,21
154,3,2,7.227349304352432,19
155,3,2,7.203822192708682,27
156,3,2,6.7968793827998315,26
158,3,2,6.548674375466806,32
159,3,2,7.298207647462542,34
160,3,2,6.937061031499624,37
