frame,n_cams_used,mean_spacing_err_mm,max_spacing_err_mm
3,2,0.10304623087862594,0.42757036150288186
4,2,0.11537788974987577,0.413175969103171
5,2,0.14024983008544203,0.5628599203709659
6,2,0.15678167366923254,0.8712830586126221
7,2,0.1362562220861597,0.7109917746249417
8,2,0.15114623349861495,0.5455247805011311
9,2,0.17511525384842688,0.5455287497796897
10,2,0.19683765567685663,0.9681350347545901
11,2,0.1562554106748082,0.5673655258087683
12,2,0.14017841835182326,0.7220403456081117
13,2,0.26963489394917495,0.9465831149781736
14,2,0.13350525285702772,0.4752803970238875
25,2,0.15667172242690777,0.5108908176301753
27,2,0.24261731861279598,0.6889566516361662
28,2,0.1524056094700643,0.383824610930103
29,2,0.17233073034259916,0.6303285071174481
30,2,0.1986438574979551,0.49288573140055664
31,2,0.12906659507194437,0.40008489248965007
32,2,0.1197891324947524,0.3732984779165095
33,2,0.16827892136994158,0.6683945320983508
34,2,0.16962091217021424,0.6144348939083264
35,2,0.14474782399355135,0.57068686881993
36,2,0.13895165663817116,0.46667318800940744
37,2,0.13584812866601387,0.4850769009782929
38,2,0.1524098705731419,0.7673057015710854
39,2,0.12313852986356419,0.37275994467323226
40,2,0.12956394693029577,0.37682117121412906
41,2,0.08388834531580446,0.20523178125779126
42,2,0.07943808386249603,0.297286165907542
43,2,0.10304274521840655,0.2661150224180092
44,2,0.07756308410227929,0.2274285981074542
45,2,0.0839312176101649,0.21429657639111463
47,2,0.14161173685687603,0.4251546886537977
58,2,0.14108154247413185,0.5105813135993197
69,2,0.14342121261768848,0.4559854764811244
80,2,0.13038266612612212,0.4722525992497881
91,2,0.09275657164067518,0.43689707266727706
100,2,0.09264882777477644,0.5099407367415015
102,2,0.11017645632650225,0.5085401390504223
103,2,0.14926010725819056,0.6509339176520752
104,2,0.11202412955078109,0.42975927734148145
105,2,0.08388607562363799,0.4625990458134339
106,2,0.09408194672780743,0.32560375446557405
107,2,0.0814358000918508,0.2973766097588912
108,2,0.08663622234657366,0.34940210673557737
109,2,0.09477265055708882,0.29395043947424637
110,2,0.09514458671523397,0.28958684936527396
111,2,0.07510163445868967,0.2854021915749717
112,2,0.1007748155051793,0.3678358171915891
114,2,0.12056730387343724,0.4369982934974842
115,2,0.09168566232864159,0.3255397576453975
116,2,0.08359604096979963,0.2790905790256044
117,2,0.09358665415573446,0.3616088980736981
118,2,0.08973895860398805,0.34188276429528847
119,2,0.09344021435261939,0.296654588342566
120,2,0.08515051416440289,0.3084421839341586
121,2,0.09608361487682496,0.38846404034312276
122,2,0.07857025173671647,0.2792140366225937
123,2,0.0893671968413897,0.2895046290081679
124,2,0.08224699705584962,0.2900440932260759
125,2,0.12995283044839084,0.35816770047003565
126,2,0.08779946277084703,0.3342477931982252
127,2,0.09777511274706714,0.35802113299404636
128,2,0.09700923948616146,0.3281382610301371
129,2,0.09102167068996841,0.36677949492613243
130,2,0.08413291007433775,0.2931089496653466
131,2,0.09290629998229463,0.2644837291943328
132,2,0.08599690328222134,0.2979484487009888
133,2,0.10304093594398975,0.4490215315149614
134,3,0.1164999816467487,0.35120377710056927
135,3,0.10533476682375326,0.42181049592746045
136,2,0.1352842800181797,0.4508816502652932
137,3,0.14392120884010873,0.45054366489716974
138,2,0.08244785594402347,0.36129922319331
139,2,0.09914814204372402,0.29329822791750515
140,2,0.08955191847136829,0.29374307347122475
141,2,0.08065549792474105,0.2838377561072032
142,2,0.08807617940580117,0.25907134966082074
143,2,0.06741876714848928,0.25182157414345085
144,2,0.06789456482646572,0.23747587344135138
145,2,0.06177700228404701,0.20138466794181534
146,2,0.05838610637197742,0.20022783142788908
147,2,0.1709820739962758,0.47619278151348265
148,2,0.06461844202998288,0.25937707493307177
149,2,0.07018337835634193,0.3082155660887702
150,2,0.08563233221565729,0.25390848361123153
151,2,0.09210816484013623,0.2325437718284848
152,2,0.1285703170495235,0.2899235294644802
153,2,0.09587697414999308,0.29299026377564014
154,2,0.08314283476236718,0.2663215436982669
155,2,0.08031615646492897,0.25744532565819334
156,2,0.07617487695467556,0.24580098323732577
157,2,0.08903692107256649,0.22083223021426152
158,2,0.1159936549951316,0.4026589331908789
159,3,0.15825371555782694,0.5358129919345798
160,3,0.13425780457307526,0.7006400714235327
161,2,0.08967467668864808,0.26784142007604816
162,2,0.10020957744194789,0.3286458202940365
163,2,0.09217348852267,0.26401208494891
164,2,0.08195287246326188,0.26916851613221005
165,2,0.0804817386816274,0.295551809950393
166,2,0.07659637461826996,0.2149379120610119
167,2,0.0783493066115203,0.22616684995063752
168,2,0.09300273542118526,0.24709373205218654
169,2,0.14616059708783716,0.6125640344884289
170,2,0.09324658993237733,0.379174261696362
171,2,0.09584656632553204,0.33971758045202305
172,2,0.07467339491211707,0.2576543552504987
173,2,0.08560884336943085,0.2983849989652253
174,2,0.09467809933009469,0.35515846873049317
175,2,0.10955601651166962,0.4648099066739686
176,2,0.10574715391272611,0.28982325702817113
177,2,0.11374610028846353,0.40218910469509705
178,2,0.11006393442857142,0.33992102703497495
179,2,0.08627295066114689,0.2917686419903198
180,2,0.13944086211072731,0.4985258075525766
181,2,0.09282920842327737,0.3708869279166818
182,2,0.08564633144058802,0.29622405994676404
183,2,0.08702698117296731,0.3619184496008142
184,2,0.09662655431679057,0.33605337710846184
185,2,0.08485170384335128,0.29850291648825245
186,2,0.09821893980731272,0.331614214322571
187,2,0.09709321274546433,0.417157555992316
188,2,0.10003877526085159,0.3520089050568602
189,2,0.09765060963976938,0.3082381655166617
190,2,0.08791400499119778,0.23045622667869706
191,2,0.12986724356089155,0.46612953875764185
192,2,0.08263662222420949,0.2411089431831187
193,2,0.09227657562775911,0.3321447766293749
194,2,0.09293236615547526,0.2720473547299408
195,2,0.097535702820766,0.3259899824721649
196,2,0.08372759104161243,0.3934171988094898
197,2,0.08612561498011728,0.3054912589353642
198,2,0.10425095672261422,0.3407775056447869
199,2,0.1074814839204012,0.3173731295198178
200,2,0.10553950521929271,0.35398075265020634
201,2,0.1021105822738643,0.3644854508546812
202,2,0.13373792282551666,0.4474413072943322
203,2,0.10815389306001391,0.44860003967534323
204,2,0.10091889727941172,0.3117426117188564
205,2,0.10788521250635409,0.45036799114487114
206,2,0.11584682245582172,0.3799303820073534
207,2,0.1011599149095115,0.3958001052897994
208,2,0.11343138221189235,0.3907270138056341
209,2,0.10956351679153738,0.36438306498864925
210,2,0.11244179195536966,0.34331103317638767
211,2,0.151949579124268,0.5099666422626812
212,2,0.09303452352840391,0.34778984688166314
213,2,0.1719401153278372,0.37985645217133296
214,2,0.0917743517207018,0.4242482373949391
215,2,0.10126081185754,0.29344507555040256
216,2,0.1115931404910308,0.37149166897013086
217,2,0.08905775977125988,0.31639962392336285
218,2,0.09510453403299272,0.33967030262732967
219,2,0.08642760284419775,0.2574563647128082
220,2,0.10168695150547649,0.3429452292140027
221,2,0.0998996448087112,0.3957720303941273
222,2,0.09720004604343892,0.2789429213065561
223,2,0.091685210622133,0.2825692203853002
225,2,0.15978866918868775,0.39848668088195843
226,2,0.09017375264354903,0.2665904557721914
227,2,0.10790240754345917,0.30884947693599757
228,2,0.09353362037769157,0.28023071326162274
229,2,0.10663064778332149,0.36115788890369105
230,2,0.11500558289989264,0.37278204189783104
231,2,0.10575511788775772,0.3244116893612765
232,2,0.10360934213514564,0.34668372309762385
233,2,0.09779145573758782,0.33789651344787175
234,2,0.0916696190582642,0.45245116747089087
235,2,0.08314681255686093,0.4114787486390742
236,2,0.14205188619155143,1.1497327738325194
237,2,0.09821838094830096,0.4494941442530556
238,2,0.09251014464425117,0.3018723158659704
239,2,0.07924063749550149,0.29456892473666774
240,2,0.09613746991928658,0.3426529821148778
241,2,0.09276908863944568,0.2822978981853741
242,2,0.08792755949115934,0.32168935080379574
243,3,0.14677384811954333,0.5285595867405117
244,3,0.17362372341937699,0.7373531364534454
245,3,0.166362909475891,0.6884100692678246
246,3,0.2045892662662118,1.0844667140436706
247,2,0.13119061469450274,0.4308220734994366
248,3,0.19040422406875623,1.1571298274300792
249,3,0.1386235166115834,0.7945092607215611
250,3,0.10619672103942729,0.743832065721272
251,3,0.12983992136194752,0.5032672740965423
252,3,0.11349954970071902,0.7778556772754901
253,2,0.12126418606112496,0.3624146703466481
254,2,0.1272276130207492,1.0324768182363095
255,2,0.10186039850589654,0.32715055460652565
256,2,0.09496393802961613,0.36741324252970164
257,2,0.09788140555492618,0.2699699839686688
258,2,0.1099153721573191,0.40845729097828753
259,2,0.10095830032712198,0.2433610172119481
260,2,0.0943213655043322,0.2606952406060924
261,2,0.09791679262469294,0.2802629845170441
262,2,0.06611523737518304,0.18844553100067635
263,2,0.08334560483107696,0.27879022958729804
264,2,0.08323544853505524,0.266016585177855
265,2,0.07519338281346144,0.2523312798859666
266,2,0.07510763710574538,0.2886552993298444
267,2,0.08014424794984543,0.2389650047076551
268,2,0.08896136680112916,0.28147398018239445
269,2,0.08256118147456977,0.2826732331162804
270,2,0.07165041669740495,0.20033199732221937
271,2,0.08042777397275083,0.20931829292369225
272,2,0.06626592474680078,0.2088297457774821
273,2,0.07483856552342999,0.19877017012771142
274,2,0.07348275153897935,0.2495021881202819
275,2,0.056806112920568745,0.21470600674430504
276,2,0.07084545851787939,0.17923680871128472
277,2,0.08923214345973528,0.3253047450586626
278,2,0.08953618003520449,0.4335307096829978
279,2,0.08321594819383485,0.4033684035338325
280,2,0.09363702864069441,0.35771157770854434
281,2,0.09065254444418439,0.36238814581454615
283,3,0.14269021455888145,0.70440263330223
284,3,0.18700048879051911,1.2509563444812675
285,2,0.09396275610092168,0.3476510627270536
286,2,0.10477535237677608,0.42069489027184853
287,2,0.1209194404819486,0.3270984859545488
288,2,0.11057207678012375,0.4494960930267952
289,2,0.09384150880383924,0.33012413637741045
290,2,0.09643426039900152,0.407929679882596
291,2,0.09231089562595413,0.3024245021246569
292,2,0.09159992836813208,0.33004409379281535
294,2,0.10140582144019697,0.30111652565219593
295,2,0.08912425645017527,0.38405155118037204
296,2,0.10072985847025377,0.2650403595755718
297,2,0.08484612897024058,0.3336529472450327
298,2,0.08960338491462669,0.2577345672857383
299,2,0.10053286514387426,0.3868889656771062
300,2,0.0948542277900475,0.35387400619546827
301,2,0.10286581513587444,0.31752339306714145
302,2,0.09219770076140606,0.30053964131871236
303,2,0.09607251912538085,0.3566263911786993
305,2,0.10121251455855182,0.3233115145790666
306,2,0.10888097302244767,0.33874052665902254
307,2,0.09708562636403723,0.2877308135015265
308,2,0.09149135635017015,0.38164188892355133
309,2,0.09706457052878657,0.44909572721838975
310,2,0.0934643347300947,0.45858871166071236
311,2,0.09459601823704594,0.26225447270557256
312,2,0.08837922944120143,0.3807385071807994
313,2,0.07869958796257315,0.2454024192182873
314,2,0.08796928878930987,0.32306860319613817
316,2,0.09890524657018043,0.29519879894137135
317,2,0.09409812371189644,0.2584643121340928
318,2,0.11064141152679303,0.4504798065332848
319,2,0.13462094860888327,0.6099343211129309
320,2,0.13740653416935736,0.9067226332254048
321,2,0.1629939921284742,0.42034542562868066
322,3,0.16992992126252457,0.48016060738592314
323,2,0.09886127961307066,0.3119087958314143
324,2,0.08016379243942191,0.2752289767355351
325,2,0.0894513169204494,0.3156845605682239
327,2,0.08639860708172097,0.3552855432314983
328,2,0.08932351829132565,0.36919067313143095
329,2,0.07645011579133257,0.31604094608914807
330,2,0.08033689448694438,0.29900042447990327
331,2,0.08832724611172245,0.3403695908561419
332,2,0.08165087971347815,0.2971441815139281
333,2,0.09153541209127014,0.47065125127656454
334,2,0.1770679305693072,0.3873540351794699
341,2,0.1845786669458671,0.35810710755766056
342,2,0.2052160690179075,0.5279083902249571
343,2,0.14967609961489364,0.7988958072626361
344,2,0.13093120988430965,0.3858582719572755
345,2,0.13848768725566465,0.5963577372923995
346,2,0.12502715979073833,0.4637232373089252
347,2,0.15205278581099574,0.5863421441285009
349,2,0.1177974027269683,0.47906783113320706
350,2,0.1371650687809212,0.4510341146766357
351,2,0.10768719112483004,0.4107793448498258
352,2,0.13278558579901328,0.46375820413307317
353,2,0.11696082423778426,0.41316877763923965
354,2,0.1147434168919496,0.41779197410990454
355,2,0.11876062381072357,0.3674066709909197
356,2,0.11376783337948591,0.361464991995044
357,2,0.10488459894981432,0.3900923028032771
358,2,0.10925866940427847,0.38420308590441166
361,2,0.10593251476188506,0.4360046588837152
362,2,0.10406400718173227,0.34325506852767723
363,2,0.12028410715053486,0.3171180112889922
364,2,0.11833800172023513,1.0818365448623246
365,2,0.1081314396422624,0.8368709463455402
366,2,0.11832584590940681,0.367365423587028
367,3,0.11293634774095969,0.6364381292638284
368,3,0.12136352249243501,0.5457166948830555
369,3,0.11451426978971987,0.4760208709299954
370,3,0.11659410605781126,0.6785194831458764
372,3,0.10910682790418066,0.4763053059628833
373,3,0.10333577716653711,0.3990831424353046
374,3,0.12024118708644052,0.44604527782579617
375,3,0.10648647355253564,0.3887016553598549
376,3,0.10005693803489739,0.3759484306549883
377,3,0.1050185392325959,0.45958123135417595
378,3,0.10095720237854143,0.32797180153648975
379,3,0.1083806673743236,0.36429839751890913
380,3,0.11721967245913749,0.3861429292558206
381,3,0.09929663759868232,0.352807883259313
383,3,0.10694746505187974,0.3341784928131489
384,3,0.10856758596712418,0.42219732212024974
385,3,0.09442863485612815,0.3088436330193379
386,3,0.08653405384502397,0.25798394321406914
387,3,0.1260970243703419,0.4615039850111233
388,3,0.10397300303343875,0.4528292775791698
389,3,0.10597680906941803,0.40773608086734636
390,3,0.11200695456250485,0.7401735045670481
391,3,0.10485582834398459,0.3988839929170915
392,3,0.10694164212326825,0.32611241416464
393,2,0.08566096958743134,0.21490201132678272
394,3,0.09363800208806632,0.4068546745092591
395,3,0.10979806129670622,0.36940722617434874
396,3,0.10326573955245943,0.3651426930386843
397,3,0.10788030348034866,0.3878084549956313
398,3,0.10655953670105414,0.55474334960803
399,3,0.10334762221206585,0.4676006487497747
400,3,0.10259427981412142,0.32485518082652626
401,3,0.11155002200390791,0.46982635222105396
402,3,0.09976085895878158,0.3421582176720249
403,3,0.09247156396797561,0.3172383915740068
404,2,0.07048441550512108,0.2236246665907604
405,3,0.11417041216045261,0.3881436033054825
406,3,0.09908410939276482,0.3160216694348475
407,3,0.09879790533598314,0.2701414328532409
408,3,0.09762160200153425,0.4169380321363894
409,3,0.12051191507874266,0.7238846404567025
410,3,0.10037303476993822,0.34712759731122744
411,3,0.10681147556254608,0.4597755889881282
412,3,0.09743001544685989,0.31409097041530665
413,3,0.09684755467288342,0.3652758300985819
414,3,0.10970881686183555,0.4825080446029494
415,2,0.09070971214503981,0.2972886989131632
416,3,0.12474216730696402,0.3412953680730253
417,3,0.13036708132274386,0.39840720493044757
418,3,0.16071424214863891,0.6266477872701459
419,3,0.23284116258512652,0.8463695322291354
420,3,0.18344344427553794,0.5962911409891948
421,3,0.15394374535626712,0.5821146901669565
422,2,0.12079633752626878,0.5146734714013106
423,2,0.19809799514620047,0.49277201634951096
424,2,0.1627015904021472,0.5120047193107845
426,2,0.07341139519101379,0.27542512851587775
431,2,0.12790408033033948,0.40439428740024486
432,2,0.10493689211164792,0.30095247832510885
433,2,0.11395260694774802,0.34035930930017416
434,2,0.1218993484643479,0.8355311204237756
435,2,0.09690494976518846,0.31644441554080915
436,2,0.10702359043960065,0.34428364711030013
437,2,0.07628779908810016,0.2900029282808837
438,2,0.10073447687945113,0.3541082990343274
439,2,0.09106620111939702,0.35507298234884604
440,2,0.1002233794024723,0.2918940016095328
441,2,0.09517061937966878,0.30663105830082416
442,2,0.09031183562077669,0.32387940508396895
443,2,0.0948986555088236,0.3090011514319535
444,2,0.08431743155889242,0.26728698277929397
445,2,0.09085944956034182,0.4007034081380603
446,2,0.09884170156001415,0.38949611389420963
447,2,0.11199568594396096,0.38771479695196354
448,2,0.08686122876715777,0.3268728179937619
449,2,0.10772900384218735,0.49797469986548326
450,2,0.09878341041149656,0.28403206905751666
451,2,0.09836111577818527,0.3751681463279761
452,2,0.1023802696635638,0.33977033495945913
453,2,0.1049171896133734,0.29988859470406887
454,2,0.09436289119685567,0.3152406023739819
455,2,0.09668073169654105,0.3453503243608866
456,2,0.09000792570456817,0.3420348272789378
457,2,0.09424341371506846,0.28922694701946294
458,2,0.10520929688073556,0.2814287004988293
459,2,0.0708498677492463,0.2468303591106509
460,2,0.1000954176570097,0.32496965422306595
461,2,0.10782706141884016,0.38996164969100355
462,2,0.11221949690167045,0.4331125794243933
463,2,0.10194694211144434,0.4366276024451998
464,2,0.11428321268870856,0.40205634517700983
465,2,0.12068877536976177,0.37032424328535885
466,2,0.12932026784824158,0.4927871331410032
467,2,0.10303949913572544,0.5081188948723204
468,2,0.10889581175783611,0.4396230285825219
469,2,0.09412003741849533,0.418043345075541
471,2,0.09084509597659758,0.3138968004375367
472,2,0.09434394669754446,0.3922325352618862
473,2,0.11222067648444367,0.6177630470790736
474,2,0.09629046935122738,0.3032642801922697
