frame,n_cams_used,mean_spacing_err_mm,max_spacing_err_mm
4,2,0.09069718639295107,0.1512488244095507
5,2,0.10924524239556524,0.2299161598297711
6,2,0.15340843492387116,0.4513489515758189
7,2,0.1207801743655419,0.3393378881895621
8,2,0.07521970359815827,0.19595275758417172
9,2,0.09559914562487751,0.19723813086023473
10,2,0.10442561871650198,0.34274778956404006
11,2,0.09774934320248026,0.5331573293071712
12,2,0.08083125812609653,0.23641846444854772
14,2,0.09488832985636135,0.6673582701537707
15,3,0.19074942157748112,0.9699208999684427
16,3,0.20419380242557228,1.010618965606197
17,3,0.2804837675574032,1.1701162328009926
18,3,0.24340629356471835,0.8930960495920487
19,3,0.23217672576915774,1.6642103266052386
20,3,0.29766361245053147,1.7699514438414867
21,3,0.25332322781796923,1.3261091717684872
22,3,0.2989760529187995,1.9611999478049182
23,3,0.25569535058732695,1.9639034840979626
25,3,0.2639427799586208,1.257971635635808
26,3,0.2905971033283393,2.304610650307095
27,3,0.2818553638414163,1.928933667992034
28,3,0.2468060124183217,2.5511391763743085
29,3,0.3203451178411527,2.7765874880501458
30,3,0.2890935837726277,1.8518233854166455
31,2,0.1790151558765293,1.505669542120374
32,3,0.2993757616738695,1.6572849326170966
33,3,0.31160272452119003,2.524836212762862
34,3,0.3464468736670954,2.751812795468135
36,2,0.2774763681573927,3.1953732271786004
37,2,0.263747439766365,3.5429129025077026
38,2,0.28081294866866097,3.826708177512222
39,2,0.2995302296544056,4.3677652665996
68,3,0.28059147011315183,1.4197727891210044
79,2,0.0950518032439329,0.17192611890783777
90,2,0.0749134726573879,0.16785030531948214
101,3,0.38001273611751274,1.7639671635228602
104,2,0.3246392767860758,2.8903679514329546
105,2,0.2804470336980317,2.1815675655733613
106,2,0.22485456569715934,1.3725597661085436
107,2,0.21989579236699458,1.5633973812929427
108,2,0.29774085823971586,1.5378180515200588
109,2,0.22821681000999883,0.9707118072384662
110,2,0.19256634360170555,0.8026772923615394
111,2,0.13603758131777674,0.3832418906380801
113,3,0.5690416494927054,2.5968546765913585
114,2,0.17457002726216034,0.6461153099360656
115,2,0.16211003526181397,0.424141902690401
116,2,0.15480480520920076,0.45855017927614106
117,2,0.15402406553570777,0.45651571039975747
118,2,0.1320638190145657,0.7220124519793057
