frame_idx,retval,rvec_x,rvec_y,rvec_z,tvec_x,tvec_y,tvec_z,p_error
1,True,-0.34306530045619654,-0.8119482564407265,-2.283882535754484,0.0037943107160376406,0.30997356635014794,0.5606247471519346,0.13026495277881622
2,True,-0.32559810949437606,-0.775263708516153,-2.3050126427787316,0.0037132892986214776,0.3121369444146303,0.5625663540531032,0.1171843484044075
3,True,-0.4331119277841985,-1.1109558671737791,-2.6574439710083566,0.08914109471678217,0.09522412162405224,0.4270164495298542,0.2321564257144928
4,True,-0.417797511084169,-1.1624350754140595,-2.5940180899346803,0.07484693259432812,0.09642265536912274,0.4209274014606679,0.25549790263175964
5,True,-0.404671600603647,-1.191533656282574,-2.5518620496605005,0.06473005090004144,0.09737400567849552,0.4170389408239224,0.2564924657344818
6,True,-0.39070910950666277,-1.2085615543938086,-2.523844905075459,0.058297046170911346,0.09822297864118536,0.41479662480787793,0.2592920660972595
7,True,-0.36601377535703217,-1.2292452832033918,-2.4873307437300554,0.049689220957172216,0.09983231793261062,0.4118129506881499,0.29091376066207886
8,True,-0.33835054009656185,-1.245231964161314,-2.4545795778940573,0.04172863214545705,0.10194438529193615,0.4094240974350671,0.32079994678497314
9,True,-0.3149654827223223,-1.2563806752884883,-2.4252809968234383,0.03427416973062842,0.1044210400245128,0.4074497009787721,0.3089044988155365
10,True,-0.3057053037234535,-1.2588797183039857,-2.4107103210432133,0.02958997845564167,0.10626353598027989,0.406094242445649,0.2913617789745331
11,True,-0.29555484812408045,-1.2582021258435034,-2.391984517912333,0.022621655535315272,0.10937701461970484,0.40479515339667366,0.3083425462245941
12,True,-0.2849879245449379,-1.259033327112975,-2.3710636144222237,0.01607986780116725,0.11217179976265172,0.4036566068345532,0.3104972839355469
13,True,-0.3222108179701863,-0.7701433867706485,-2.306352110284115,0.003728105391669199,0.3123623688455023,0.5628318494902754,0.1213223785161972
14,True,-0.2668872167016456,-1.2593566580164592,-2.349815218100934,0.010323716292173376,0.11507832295279519,0.40335412555514444,0.30536001920700073
15,True,-0.24588378596676042,-1.261888982174193,-2.326215217469332,0.004997098037751208,0.11770275252701344,0.4024860332027309,0.31253546476364136
16,True,-0.22119736285857083,-1.2710822111248734,-2.2975441788825903,-0.00045919685791504325,0.11957024197515562,0.40100748509983125,0.3164050281047821
17,True,-0.2065750565422721,-1.28312300430367,-2.2663744979536653,-0.006296428167621896,0.12002022465116106,0.3986896355668712,0.3699328601360321
18,True,-0.19682936414285082,-1.303629987601727,-2.2323793390388698,-0.011637125299890541,0.11896604768842284,0.39578966679633315,0.3618012070655823
19,True,-0.18891298023006342,-1.3242208197223047,-2.1994931000554137,-0.016644343465131144,0.11728042825516548,0.39281573606392506,0.3755459785461426
20,True,-0.17991806074792369,-1.3392598939765612,-2.180093336212487,-0.019239509145520133,0.1160955778492033,0.39071609257440126,0.3838488459587097
21,True,-0.16640700492440047,-1.3598652851689241,-2.1573622791536704,-0.022152986465185664,0.11483708422909775,0.38825430832324015,0.40848758816719055
23,True,-0.16156764069167623,-1.3824287976701775,-2.149414105569909,-0.025397735369906665,0.11596903467288196,0.38423065522823485,0.4508857727050781
24,True,-0.31740927896447424,-0.7631075215433438,-2.3084874175931183,0.0036968474760205477,0.31253280064447014,0.562906434483158,0.13362261652946472
25,True,-0.17519397285591856,-1.3962321984082677,-2.15273424154515,-0.025680755660819763,0.11589148238972302,0.3826275949406307,0.4049892723560333
26,True,-0.18390611205344462,-1.4118451217880046,-2.1519012127933053,-0.02494196496621916,0.11497088399475212,0.38130169740542336,0.4387344419956207
27,True,-0.1927420716173916,-1.445861875625549,-2.141467419065226,-0.022802457917997225,0.11175972080107582,0.3788163089389908,0.4517894685268402
28,True,-0.2024524743160768,-1.4927123627164576,-2.1186687087465397,-0.020221293501129882,0.10611679394126687,0.3759886398275229,0.4201143980026245
29,True,-0.20661510006153117,-1.521153580138387,-2.1025536009613255,-0.01864951861356072,0.10249083672294843,0.3738238554325137,0.5649339556694031
30,True,-0.20434465533433888,-1.5469559016519951,-2.085030895060187,-0.016962423524727533,0.09977786046020208,0.37243106340998033,0.5928780436515808
31,True,-0.186581926021368,-1.546074303961368,-2.0647799507348177,-0.017088556403484393,0.10119081852258073,0.3721758698473104,0.589992880821228
32,True,-0.16816229112442768,-1.5396911306224619,-2.0491527874337376,-0.017902655299628062,0.10312394349567723,0.371962178889181,0.537609338760376
33,True,-0.14421748226718595,-1.5279966546003896,-2.0185944280069275,-0.021313546598340134,0.10525100949814142,0.37086777348972766,0.5219252705574036
34,True,-0.12886099562125686,-1.5192210269920998,-1.9973189957218502,-0.024989736498446546,0.10625301653513033,0.37079979086020853,0.5837427377700806
35,True,-0.3114848114901058,-0.7491767940370628,-2.3128500852752714,0.0037195628964559963,0.3128166412307006,0.5632517238175389,0.1525936871767044
36,True,-0.1126090533207735,-1.504446242288964,-1.9641867820708083,-0.03238217639415065,0.10757630333351871,0.37048034655000833,0.49730217456817627
37,True,-0.09811873002969718,-1.4844937138754473,-1.9405701921527319,-0.04126103706769015,0.11021185779967672,0.3712511755055059,0.5780995488166809
38,True,-0.07040227496181377,-1.4408091707441921,-1.9163172824132617,-0.05549112516776633,0.11738286207075933,0.3734010976691044,0.502152144908905
39,True,-0.05612220558616541,-1.4090894412477744,-1.9002902737923484,-0.06717965541535051,0.12228949570935252,0.3754045919266594,0.3762786388397217
40,True,-0.052274487201093914,-1.394133061134239,-1.8885182685037296,-0.07496743428637416,0.12386701785941048,0.3758226560161242,0.4416578710079193
41,True,-0.04501817994618197,-1.3811524936041757,-1.8663299896765058,-0.08644826333071472,0.1242891930526538,0.37717921347514244,0.425001323223114
42,True,-0.03663334664454555,-1.3722154212238662,-1.8419039049268364,-0.09696433329634237,0.12337527214613397,0.37762930912001597,0.44585341215133667
43,True,-0.028465593568800844,-1.3651617214758305,-1.820105310252362,-0.10605765121217511,0.12199509872063789,0.37833907099533537,0.42537736892700195
44,True,-0.015980301396213127,-1.3617286609857528,-1.7969783815012579,-0.11341358415478545,0.12043183232419842,0.3787176644167811,0.45173782110214233
45,True,-0.0059408894778727175,-1.356271065860025,-1.7826296328053697,-0.11785874590079289,0.1198968112550268,0.3790978095699383,0.4686557352542877
46,True,-0.3003002607611913,-0.7425682697243893,-2.3133694055378857,0.003754565804910258,0.31305007863715334,0.5632614737958577,0.15333518385887146
47,True,0.005063507936070173,-1.348964366316573,-1.7628210763085277,-0.12370557108493586,0.11918791515928015,0.3793724189294812,0.4261375963687897
48,True,0.01717140699881166,-1.3384536076139837,-1.7465867644826396,-0.12885397745927926,0.11928101867353039,0.38013803397126433,0.41316673159599304
49,True,0.029108815065619936,-1.323078605060947,-1.7276309949906288,-0.13421658453543867,0.12005584998068738,0.38042488403750885,0.4189549684524536
50,True,0.0381580349871101,-1.3131505952615732,-1.713421440517187,-0.13734547783364967,0.12064664903024434,0.3807678441929303,0.3691270053386688
51,True,0.04285241980187168,-1.3071692451417172,-1.705974594925932,-0.13879237235430314,0.12103436526073018,0.3803567099433719,0.4016013741493225
52,True,0.05399848071407782,-1.2865060287651762,-1.6977220872439518,-0.14146343979728976,0.12379203033926016,0.3796452237910991,0.3704894185066223
53,True,0.06163048495972049,-1.2678207365302743,-1.6977635016146841,-0.14329623914130823,0.12670527865158052,0.3797441390840454,0.38289931416511536
54,True,0.06932735366142502,-1.237344614094474,-1.7007998340490564,-0.14652100702934484,0.13135917566677963,0.37980750473912245,0.31331825256347656
55,True,0.07344002727746013,-1.1997403141943317,-1.7060183463658902,-0.15128139954475875,0.13630087573866093,0.3807277646207,0.2862822115421295
56,True,0.06627838431068857,-1.1542153926143497,-1.7173572625768219,-0.15787954706911062,0.14178550772404455,0.3814996913570113,0.28388527035713196
57,True,-0.2861981014287798,-0.7337689473833614,-2.3152237083123794,0.0036336234283753854,0.3120723112628943,0.5622233169261597,0.12420029938220978
58,True,0.06561289863443617,-1.1276489129350857,-1.7243626142332875,-0.16113379702775332,0.1451268383685132,0.3815494194610931,0.26322993636131287
59,True,0.07383275457971761,-1.107484072103966,-1.7259632881368996,-0.16290442883778677,0.14756955658222282,0.38203722504788173,0.2543887197971344
60,True,0.08417016347766801,-1.0848580048677041,-1.7247211156423945,-0.16450561985979037,0.1497843542054556,0.3819323956953236,0.2555865943431854
61,True,0.09144112444447079,-1.0756472975322464,-1.7207889821667048,-0.16508802774311776,0.15022951651559555,0.38172783557954143,0.23901967704296112
62,True,0.103496944368506,-1.0601136465328669,-1.711683503878473,-0.16631238481537347,0.15027465925750302,0.3819536279745304,0.2608591318130493
63,True,0.1076674662365695,-1.0584916321768059,-1.69399486705774,-0.16760091766199223,0.14719899536791012,0.38177115869788375,0.2558901309967041
64,True,0.10263906678102616,-1.0790318554577492,-1.6772085672835695,-0.16669032365112674,0.1424722362140477,0.3799728577729718,0.26529350876808167
65,True,0.10166664443211147,-1.1021661775221903,-1.6572769170954884,-0.1655506083773515,0.13726172587575253,0.3783999045329545,0.2702747583389282
66,True,0.10154063146949222,-1.1336686868564656,-1.6365088413403723,-0.16302737990911847,0.131588560121469,0.3764593079352687,0.30657437443733215
67,True,0.09497421266659502,-1.1705731533322024,-1.6140883024516528,-0.1596807730024379,0.12485091635575132,0.373473406693605,0.29817259311676025
68,True,-0.2703009282619787,-0.7184850163127356,-2.319557781698553,0.0033293464095170795,0.31027153560975956,0.5617799901774382,0.1312427967786789
69,True,0.08242651109360515,-1.2006106068088118,-1.5936952789601204,-0.15720712861804814,0.11750673995708116,0.36990465208957585,0.34755727648735046
70,True,0.06301803180091636,-1.2414336392086562,-1.575309745078267,-0.1529788456008003,0.10861904987236083,0.36490938207628665,0.3544091284275055
71,True,0.044056358081905875,-1.2908861862446874,-1.555483325818236,-0.146188872808117,0.09900354849588618,0.3595387845499492,0.4028475284576416
72,True,0.030126678535629732,-1.333708132252772,-1.5387501748093286,-0.13838913379124634,0.09034408706375151,0.3551105188406637,0.4567732810974121
73,True,0.016685436938830085,-1.3819889267945893,-1.5225345898619262,-0.12574523698509557,0.08174248559305612,0.35048438215946875,0.5776903629302979
74,True,0.014198345872669039,-1.399803720305074,-1.5166364524391631,-0.1188659425709712,0.07921183884852329,0.34809875535701007,0.6001326441764832
75,True,0.019098124707899622,-1.4100582811744355,-1.5207484957238646,-0.10926798915034057,0.07924179181480968,0.3461453588893913,0.5689473152160645
76,True,0.022985633076577607,-1.406067343384439,-1.5308878317276273,-0.10140805601756127,0.08186200698755247,0.34548691754806615,0.5680875182151794
77,True,0.024921955190385207,-1.3997925787386714,-1.5417137728357289,-0.09472461912671143,0.08479065921922406,0.3449122565449099,0.5651471614837646
78,True,0.02811600571623598,-1.3897893654925864,-1.550206876236266,-0.08817904468790727,0.0870011676290483,0.3435790183445046,0.6152240037918091
79,True,-0.2711510671551238,-0.7046348254034365,-2.3239746469427436,0.0029734879175728843,0.3086171130947596,0.5617332507457518,0.12034044414758682
80,True,0.03302958564895203,-1.384679266864084,-1.5509967178264925,-0.08418078234976314,0.08727072717733479,0.342061568020296,0.542678713798523
81,True,0.04533713296883318,-1.3817739148990293,-1.5449759098245366,-0.0793459971165081,0.08645489483216726,0.339710171007082,0.6900678873062134
82,True,0.06266156161041066,-1.3766505164871616,-1.5389659110595852,-0.07613849820639688,0.08663931420320084,0.3382142440567744,0.625934898853302
83,True,0.07864047042162568,-1.369807779520967,-1.5349411535148756,-0.07340663121098434,0.08717083847564962,0.3372088314095365,0.598096489906311
84,True,0.09255132568667063,-1.3593229595290504,-1.5334321328224756,-0.07134221941364263,0.08855042458234601,0.33626228882344833,0.6045506000518799
85,True,0.10558358252506225,-1.3402355730428388,-1.5398490023456208,-0.07056620524174738,0.09185025834475849,0.33647742077817655,0.561635434627533
86,True,0.11653409559306055,-1.3106080161968148,-1.5517068713716802,-0.07141588025498793,0.09655568238080664,0.33659910906508833,0.49741554260253906
87,True,0.12159573183886527,-1.2797677186413494,-1.5696110186004928,-0.07289166050591785,0.10124885313259413,0.3365046199670891,0.48584336042404175
88,True,0.11942645137636379,-1.249377223875833,-1.5836524218320558,-0.07544564603023472,0.10421610140535825,0.33596097010896003,0.4259338974952698
89,True,0.10649039558184253,-1.2231492938297293,-1.5969617308749802,-0.07828660221585942,0.10428106783493778,0.3341008520024271,0.4288349449634552
90,True,-0.2861682407879403,-0.6830935249023254,-2.3353865757882937,0.0028021683611530097,0.30523292623042936,0.5612953249764807,0.11471103131771088
91,True,0.09211221433461138,-1.2095471657741894,-1.607752891876605,-0.07948750158565329,0.10293640509111171,0.3322560821229747,0.42449042201042175
92,True,0.07525103817583424,-1.1980350432982458,-1.626576072998217,-0.07849922248205686,0.10001716469052394,0.3291688157935158,0.42428097128868103
93,True,0.06653701211881531,-1.1915862176925487,-1.6461728482742524,-0.07500934817842295,0.097180020331392,0.32637651216547714,0.4495285749435425
94,True,0.060442111905542224,-1.1968631241545404,-1.661892268325632,-0.06959565120827975,0.09394583361101036,0.3232134220300854,0.49712127447128296
95,True,0.049625736951197874,-1.2025639991696493,-1.6818032855382237,-0.06386689207265557,0.09059503099337876,0.32048357428645374,0.4770094156265259
96,True,0.03591941633243027,-1.1971960157362729,-1.702905615864413,-0.06010518751781542,0.08795663040039857,0.31875578533114735,0.5147074460983276
97,True,0.0033252471845349597,-1.1952258317316073,-1.736371717044607,-0.05681086679678314,0.08478212332574879,0.31627571486561573,0.4510367810726166
98,True,-0.0316968897513342,-1.19520595256054,-1.7755159650544465,-0.053922795423276215,0.08446824015084198,0.3150132514017757,0.4793446362018585
99,True,-0.06175156413663626,-1.1881127576154096,-1.822969659535394,-0.050706040643876515,0.0866146871507475,0.31529715728491853,0.45101508498191833
100,True,-0.10273816539619098,-1.1805829423054148,-1.8779638373604501,-0.04655099959121921,0.08882515482815848,0.3158131427489523,0.4291757345199585
101,True,-0.29517167305225595,-0.6764739914307116,-2.3424778743332655,0.0028496688109391983,0.30234202075240263,0.5601417390255452,0.112476646900177
102,True,-0.14794349199807252,-1.1754454364734608,-1.9322070768514747,-0.04137334257154224,0.08982243987935624,0.31600980525315064,0.4505908191204071
103,True,-0.20527004000506682,-1.181889745076015,-1.9897636863030252,-0.033399162435748,0.08824573148252796,0.3147752670788068,0.3970249593257904
104,True,-0.2594867504933451,-1.1969820474932704,-2.0400427240517547,-0.02404991663301425,0.0843537285800762,0.31241530829427144,0.438169002532959
105,True,-0.31480416256868893,-1.218032496795738,-2.085670221632946,-0.014364328825404196,0.07861171723218073,0.30905995717602386,0.526007354259491
106,True,-0.3675681027090092,-1.2480561447150966,-2.125680848542913,-0.004528954505336512,0.07133674253324324,0.3058623878627386,0.5197480916976929
107,True,-0.43287600055555536,-1.2795557003212803,-2.1592595468882285,0.003940204039617938,0.06282103560675387,0.30071018485968953,0.7053406238555908
108,True,-0.5269619060168483,-1.2987079393645131,-2.211223425956355,0.012900911021481068,0.05443927704017375,0.2986100095767297,0.586179792881012
109,True,-0.663724838169194,-1.302030420446257,-2.2800824634833368,0.02025283930513486,0.04665259086621965,0.2974271293168384,0.6033746600151062
110,True,-0.7747478749805635,-1.3064781984026084,-2.3219372421631044,0.024551830192865814,0.038458924610552024,0.29526754725265425,0.5906851291656494
111,True,-0.8843712905064214,-1.3258919824040705,-2.352032105483757,0.029854714843474656,0.024334791739520037,0.2909951354327037,0.7687809467315674
