frame_idx,retval,rvec_x,rvec_y,rvec_z,tvec_x,tvec_y,tvec_z,p_error
3,True,-0.5285847025582264,-0.05797228645560095,0.376291554363057,-0.07514818072390861,-0.13405864609642834,0.5581890826669365,0.16845202445983887
4,True,-0.477858910047262,-0.02711963355666087,0.4016244803823931,-0.060889220136606144,-0.140017816466249,0.5576314525409444,0.1609335094690323
5,True,-0.44642636259786556,-0.004566315989199876,0.4187640121166096,-0.05076240231657951,-0.1440113180474526,0.5572995540836629,0.162980318069458
6,True,-0.4264863458207671,0.013808833653936812,0.4289701144392504,-0.04429384314300455,-0.14647216139477948,0.5572762326579905,0.1628403216600418
7,True,-0.40208148698550206,0.04266806159054621,0.4398535095255453,-0.0356901137373956,-0.14964141984810322,0.5579842031485753,0.15229468047618866
8,True,-0.38173157788422113,0.07226730601479465,0.44830445533814806,-0.02772279165495274,-0.1525053753320647,0.5592919274634224,0.14490409195423126
9,True,-0.3640954525850542,0.09797051147790573,0.4567815924657619,-0.02026373328298727,-0.15517813355489574,0.5607583290624273,0.15277738869190216
10,True,-0.3575983884412295,0.11094185530020367,0.4631945437315299,-0.015477475383756926,-0.15668526258850712,0.5623290284298479,0.14643624424934387
11,True,-0.35105222653418383,0.1268850209551261,0.4735195086069404,-0.00841237227297219,-0.15866789022581593,0.5648584862191769,0.1362234652042389
12,True,-0.3420101099078528,0.14391449184811933,0.4838698121267039,-0.0018591075796089004,-0.16031619381381523,0.5670486187891873,0.14406916499137878
14,True,-0.33420078126028296,0.16531916402517877,0.49342197910544766,0.004088513401023818,-0.1615028631079122,0.5695633192790542,0.14715979993343353
15,True,-0.32355748395594364,0.19090695149773104,0.500232032310288,0.00944718512366433,-0.1627604428703019,0.5718892388240702,0.15416327118873596
16,True,-0.3062531810343792,0.2169471674989364,0.5079146473456297,0.015015420910953427,-0.16476432394875457,0.5730081339758797,0.150067999958992
17,True,-0.2855387421154504,0.23784069617333084,0.518796612194356,0.020780308007788958,-0.16724042459144342,0.5725570945278786,0.14929607510566711
18,True,-0.2686743647343016,0.25025734003697847,0.5262526236035613,0.02435566987989997,-0.16894620370581784,0.5714851335281205,0.15412572026252747
19,True,-0.24057144415505918,0.26559684270247574,0.5363731868855267,0.02932643501329995,-0.17151803793045156,0.569139364267606,0.14708179235458374
20,True,-0.214910409882069,0.2809152271778461,0.5430597270191292,0.03348249928941916,-0.1738314757739637,0.566702855784621,0.1399727165699005
21,True,-0.1914342690623125,0.29395850495216985,0.5431183069230076,0.03624670468143079,-0.17606298886869334,0.5648709857094069,0.16016089916229248
22,True,-0.17768810451862732,0.2996084178723702,0.5388848589547532,0.03787549097574557,-0.1780061931722687,0.5644987973211024,0.15297071635723114
23,True,-0.1760554437354749,0.2929105635974167,0.5367839301880051,0.03955694724272908,-0.1798882380406103,0.5650738473861013,0.1427474468946457
25,True,-0.1676690326479373,0.27824820017451024,0.5338579098876027,0.03970086593619356,-0.18159520540427404,0.5643738197783502,0.1224379613995552
26,True,-0.15808102133805138,0.2678300522969142,0.5310966291888701,0.038888683298992505,-0.1826605607299384,0.5631735164192074,0.1241040900349617
27,True,-0.13048688093861274,0.25448286756216265,0.5260368603673999,0.036604187176328754,-0.18434536244860122,0.5592966037474907,0.12922731041908264
28,True,-0.09210365151836875,0.24404060074118186,0.5216394471077216,0.03363364021384443,-0.185957403700354,0.553107802742195,0.12797963619232178
29,True,-0.0679829708336666,0.24005903438741813,0.5191868536352803,0.031826799409340696,-0.18672688705028578,0.5494133521467575,0.12971359491348267
30,True,-0.043813944643261486,0.24039294277020115,0.5186001270339431,0.03021939546133548,-0.18764319252104017,0.5464701962276624,0.13783963024616241
31,True,-0.034193467830983114,0.2620338193360596,0.5240243279271175,0.030281705694005026,-0.188520552182062,0.5478892043109299,0.12875686585903168
32,True,-0.03102642522691758,0.2833878076817821,0.530361073020128,0.031334460070192374,-0.1891297360185867,0.5497237795524998,0.11871347576379776
33,True,-0.023001812860599942,0.3182358483718228,0.5447414529263962,0.03491590346875517,-0.19012309017161663,0.5516905625230226,0.1394084393978119
34,True,-0.01765900388479317,0.339902719142179,0.55713613660912,0.03875903489113202,-0.19072024808344515,0.5523419645462042,0.13675998151302338
36,True,-0.01051598395305048,0.3718099382602899,0.5782175906057394,0.0462830611920014,-0.191523676771321,0.5532966573498345,0.1379109025001526
37,True,-0.010072259825729419,0.39934618342481193,0.5971008910556865,0.055256939508586345,-0.19181209816012657,0.5555407821405358,0.15193499624729156
38,True,-0.025492613309821482,0.4420469118132357,0.6215039307779872,0.06979080807104819,-0.19143657269109743,0.5624094368150706,0.1423444151878357
39,True,-0.036081703643955666,0.46281159572508074,0.6341267731462676,0.07776732985730968,-0.19080744562254492,0.5660246113758387,0.15068687498569489
40,True,-0.039900624671188205,0.4900885905687615,0.65164733154174,0.08981360090042308,-0.1898063979845371,0.5690758517087738,0.13324463367462158
41,True,-0.0389976425157648,0.5072455171321612,0.6691619567121166,0.10127861614041445,-0.1889593163555989,0.5692868590659264,0.1618099957704544
42,True,-0.030606492094861906,0.5304293151330217,0.6837188665112813,0.11171091985750872,-0.18820141089439482,0.568088320776299,0.13168369233608246
43,True,-0.024066319042389827,0.5464078672834698,0.6971822658677,0.1206066274733421,-0.1875127121816252,0.5662767841985697,0.16823667287826538
44,True,-0.014521224603954684,0.5674698963511459,0.7071716526815859,0.12784061164658014,-0.1868341204351498,0.564632740959121,0.1670028567314148
45,True,-0.009557796434544066,0.5850859400537385,0.7131696039296951,0.13228398295780006,-0.18631507011524553,0.5641011379139963,0.15765713155269623
47,True,-0.003742428320083492,0.602477962797634,0.7232398671890043,0.1379968725665429,-0.18583429664499246,0.5631791431621009,0.16122975945472717
48,True,-0.0033998377329950416,0.6247005545202701,0.7327404454762901,0.14329019212261193,-0.18513626003100314,0.5634008008496607,0.14183218777179718
49,True,-0.00445860596654031,0.6466130416364978,0.7449035705561442,0.148655654730821,-0.18469972595302328,0.5642608441503919,0.17030557990074158
50,True,-0.0016705578656112524,0.6657816310258258,0.7531449308440716,0.1517143306888,-0.18481056660326498,0.5646684820105395,0.15489418804645538
51,True,-0.003617350953941334,0.6734521582978018,0.7588802782247986,0.15323172893258896,-0.18521999795621308,0.5650333929946949,0.17093904316425323
52,True,-0.01019200358379904,0.6912981385488455,0.7674816273440691,0.155779388554422,-0.18676290117086033,0.5671167822406147,0.15472017228603363
53,True,-0.0249462287414069,0.7039653363071726,0.7727521856262494,0.15784963313249484,-0.18739388378251395,0.5701338050550185,0.1598077118396759
54,True,-0.046397850120240586,0.7216016629078412,0.7802648611674311,0.16123318650721763,-0.18837381187337712,0.5745391019550586,0.12872613966464996
55,True,-0.07519922272175296,0.7355932747309746,0.7926980751346219,0.1662734040433177,-0.18875944177906,0.5794155744293384,0.1361732929944992
56,True,-0.11313803710008823,0.7405095040149866,0.8107642537076281,0.1730711140127694,-0.1893341344078842,0.584600475281427,0.1238107904791832
58,True,-0.1281492381307785,0.7413955854274705,0.8168255100559794,0.17534633163002294,-0.18993074472463936,0.586591561257193,0.13775990903377533
59,True,-0.15056734134771682,0.7574114947839561,0.8227188998132082,0.1782274777149685,-0.19038705577468942,0.590001447218854,0.11845652759075165
60,True,-0.16491480754506405,0.773511782631638,0.8271984480762286,0.17988293212867243,-0.19092845733583744,0.5919697162124425,0.12148470431566238
61,True,-0.16997506742531782,0.7828992147400833,0.8295395637289428,0.18039333855647322,-0.19124413068929366,0.5923360225243125,0.12497148662805557
62,True,-0.17715775404880915,0.8021599390858518,0.8354555226556489,0.18176648890999042,-0.1908014464486673,0.5924875725698378,0.1111859530210495
63,True,-0.17331652248065835,0.8132205585653569,0.8428934580550131,0.18282804303679223,-0.19036734052091206,0.5905534994806988,0.11416105180978775
64,True,-0.14242374433458632,0.812445276116374,0.8492853515170575,0.18161822673391428,-0.19106551625604332,0.5840781228949509,0.12097061425447464
65,True,-0.11472541912076234,0.8147972481371617,0.8518426258428026,0.18033627381962722,-0.1913051778085178,0.5788221278528789,0.13647544384002686
66,True,-0.08016070481762202,0.8108684937191549,0.8504639763021515,0.1771867534430155,-0.19214805427542475,0.5726091842013471,0.15356533229351044
67,True,-0.04411022270741501,0.8060924102148642,0.8515263689649958,0.17382021779326548,-0.19308055198182725,0.5657208250012769,0.16709811985492706
69,True,-0.011054369208937534,0.7961886175326112,0.8565091995108566,0.17101929251027512,-0.19474965799264005,0.5578674857548077,0.15763653814792633
70,True,0.0279667994356039,0.7757725793841951,0.8587302149785596,0.16622697655927934,-0.19761652881760403,0.5481130613164042,0.1713276505470276
71,True,0.07209407074165415,0.7535502282273078,0.8561702718230991,0.15896953430810695,-0.20050577369881922,0.5378395456664186,0.197249636054039
72,True,0.11258547422653709,0.7357074237698543,0.8518283351994768,0.1506307018628047,-0.20286312762059713,0.5283505096315452,0.16104625165462494
73,True,0.14325489543113065,0.7170614338118316,0.8467867208292433,0.14107385185954843,-0.20478640051330652,0.5214095896353959,0.18656320869922638
74,True,0.16698293766122738,0.70953783244785,0.8364607229978261,0.13048263417836128,-0.20656643654652948,0.5173015037534413,0.16489775478839874
75,True,0.17080834082072108,0.7071394050736941,0.8278358844756033,0.12117298688061688,-0.20835178626112916,0.5173277699193014,0.1699746996164322
76,True,0.16266978088157125,0.7041193849940995,0.8221203410867874,0.11322707274479828,-0.20992719583690642,0.5197800943322105,0.1951327621936798
77,True,0.15295620045979738,0.7024382643504877,0.8180366423126242,0.10656472544724145,-0.2113624471828389,0.5225720085240816,0.17671391367912292
