frame,source_cam,target_cam,mean_px_err,n_corners
1,0,1,3.156646362173119,4
2,0,1,2.984300038635262,18
3,0,1,5.501920745564069,61
4,0,1,1.7803789790447735,62
5,0,1,1.952218561965515,63
6,0,1,6.357872113437406,63
7,0,1,1.9158363437463197,63
8,0,1,5.654224912054812,63
9,0,1,2.1005688497194686,63
10,0,1,4.280034421462496,63
11,0,1,1.8952000077716789,63
12,0,1,1.9621829465596765,63
13,0,1,1.702733076827769,13
14,0,1,3.316668899695708,63
15,0,1,1.8426511766465494,63
16,0,1,1.8507296517396268,63
17,0,1,1.7601793385849507,63
18,0,1,2.0151604597080306,63
19,0,1,3.468994125947043,63
20,0,1,1.9636330298099554,63
21,0,1,2.1528139023457635,63
22,0,1,1.9808910913740847,63
23,0,1,1.6708109003297633,63
25,0,1,2.9657048448206877,62
26,0,1,2.0020545682993496,63
27,0,1,2.0842219429093567,63
28,0,1,2.164015801831175,63
29,0,1,1.7585025005537032,63
30,0,1,1.6891818785229302,63
31,0,1,2.0008150568644867,63
32,0,1,2.0587191201793704,63
33,0,1,2.2025795881104075,63
34,0,1,2.284455206619826,63
35,0,1,0.9199166190563349,7
36,0,1,2.3583026918784884,63
37,0,1,3.8757745779397355,63
38,0,1,3.716535782242851,63
40,0,1,2.0419709887160056,62
41,0,1,2.163614889455855,60
42,0,1,2.0864420797312255,62
43,0,1,2.014140840988476,63
44,0,1,4.177260456339814,63
45,0,1,1.7569941905134046,63
46,0,1,5.7506024689149955,1
47,0,1,1.6859013263797875,63
48,0,1,1.5511454539120872,63
49,0,1,4.499260074155614,57
50,0,1,1.4039858086128914,54
51,0,1,5.496395078405683,56
52,0,1,1.554556091384104,63
53,0,1,1.339510016907776,61
54,0,1,2.4093303678781446,63
55,0,1,1.2734825069100755,63
56,0,1,5.282800093297811,57
57,0,1,0.4219250361054998,5
58,0,1,7.589110179092565,40
59,0,1,1.7709164868931586,55
60,0,1,1.5001485949038464,25
62,0,1,6.533650086838638,7
63,0,1,2.701762514747969,1
64,0,1,3.4186837267042223,3
65,0,1,9.111446495837413,1
68,0,1,0.4646083927366026,2
72,0,1,6.572960591727402,2
73,0,1,2.3514472468332417,1
74,0,1,5.292816315932058,8
75,0,1,4.155455680115069,17
76,0,1,3.8063677600333516,34
77,0,1,3.753188689923638,58
78,0,1,1.546739177545102,63
79,0,1,0.5622262767362922,5
80,0,1,1.6430134956895823,63
81,0,1,1.413459626767156,63
82,0,1,3.200525022436093,63
83,0,1,1.4441730530617223,63
84,0,1,2.677571600938332,63
85,0,1,1.4243025629125772,63
86,0,1,1.0974540079654627,63
87,0,1,1.9121128990849114,63
88,0,1,1.0152995734393198,63
89,0,1,1.1010812959962075,63
90,0,1,0.4695069059649418,11
91,0,1,1.154802635450399,63
92,0,1,1.0625732140792061,63
93,0,1,5.052618247474113,60
94,0,1,0.9789777417927612,60
95,0,1,0.9974387081304763,51
96,0,1,5.201930371991946,43
97,0,1,1.012162489032688,50
98,0,1,1.0689418693771684,47
99,0,1,3.212515007642081,43
100,0,1,1.0422159013035912,46
101,0,1,0.8343091508054262,13
102,0,1,1.2468788238415696,47
103,0,1,1.2547306836656764,39
104,0,1,1.4205487957146254,40
105,0,1,1.505762524128505,37
106,0,1,3.7381753658983974,7
113,0,1,0.7783547292368486,25
124,0,1,2.604176051597308,38
135,0,1,0.8830270379026876,45
146,0,1,1.097653683319187,45
157,0,1,0.7233105151050543,61
160,0,1,3.258465409715325,2
161,0,1,2.628964816192704,8
162,0,1,2.34382121223835,18
163,0,1,2.951459360814587,18
164,0,1,2.197250616386896,25
165,0,1,1.9950845589733832,33
166,0,1,2.3260885513730796,28
167,0,1,2.555300180861762,32
168,0,1,0.5851406335220996,63
169,0,1,2.5899119501804932,40
170,0,1,3.74316445097824,36
171,0,1,3.082513784418297,39
172,0,1,2.6905372223795627,42
173,0,1,2.6835493144144733,44
174,0,1,3.5134608088531873,41
175,0,1,2.994431233404585,45
176,0,1,3.3304063588230477,44
177,0,1,2.661898218254158,48
178,0,1,2.6157590381888407,53
179,0,1,1.210910838255982,63
180,0,1,2.8694334678674402,54
181,0,1,2.8650419002712044,51
182,0,1,2.612762886334984,49
183,0,1,3.192704043878924,40
184,0,1,2.945720791754906,49
185,0,1,2.705765636106908,50
186,0,1,2.498926406127222,44
187,0,1,2.4994159536280653,42
188,0,1,1.783651917376623,35
189,0,1,1.5917886534729133,35
190,0,1,1.310328465208216,63
191,0,1,3.8985710196162926,29
192,0,1,1.5497253163408604,28
193,0,1,1.3512766097346602,15
194,0,1,1.5496816929771,6
195,0,1,8.333743857962027,6
196,0,1,1.1780126203056107,4
197,0,1,1.0119450338831253,6
198,0,1,7.799692036988537,10
199,0,1,1.7560668627477585,18
200,0,1,6.556767308247386,23
201,0,1,0.5037350513811343,63
202,0,1,1.8575105162605094,32
203,0,1,1.8943924768688427,35
204,0,1,4.0107556666150534,44
205,0,1,4.032650312598498,46
206,0,1,4.255045794394696,55
207,0,1,2.0887907222309834,57
208,0,1,4.08594341555706,58
209,0,1,2.2631896052363136,63
210,0,1,2.300831806174327,63
211,0,1,4.139052808482663,63
212,0,1,0.692976935082624,63
213,0,1,2.8390718710671217,54
214,0,1,2.1053276742391285,44
215,0,1,3.9551460340495215,63
216,0,1,2.1345482834120877,63
217,0,1,2.383963160439216,63
224,0,1,0.5157654499284574,63
235,0,1,1.319208021563033,63
246,0,1,0.6383223074325433,63
257,0,1,1.0925798854883428,63
268,0,1,0.5174782191287327,63
279,0,1,0.8867833946354563,63
290,0,1,1.9618095785528293,59
301,0,1,0.4574761625720076,48
312,0,1,3.014504560767112,51
323,0,1,0.8389335024826621,48
335,0,1,3.1527045474942885,63
346,0,1,3.647352525920644,63
357,0,1,2.4507964779410223,61
368,0,1,3.447522283167415,59
379,0,1,3.0681826537726646,63
386,0,1,1.7259690727799883,63
387,0,1,0.8040924624117599,63
388,0,1,0.6095108409890728,63
389,0,1,0.5502181779787577,63
390,0,1,3.3283944611206993,63
391,0,1,0.5950279546540301,63
392,0,1,0.570994438225171,63
393,0,1,0.6259308380347488,63
394,0,1,0.7037890502624023,63
395,0,1,0.7393772629281793,63
396,0,1,0.6217102880467954,63
397,0,1,0.6878832167289717,63
398,0,1,0.6610978790625095,63
399,0,1,0.6617932271166906,63
400,0,1,0.8389173846748956,63
401,0,1,5.0236416738199,63
402,0,1,0.8800158608361723,63
403,0,1,0.6957677472120881,63
404,0,1,0.6081141970300552,63
405,0,1,0.6654572554454281,63
406,0,1,0.6291598635360952,63
407,0,1,0.5277044796078161,63
408,0,1,0.5714461215492259,63
409,0,1,0.6429441396566525,63
410,0,1,0.7492535163233417,63
411,0,1,0.8042068159403055,63
412,0,1,4.072138829109185,63
413,0,1,0.8099164569090702,63
414,0,1,0.8645529149672975,63
415,0,1,1.0970583184097873,63
416,0,1,1.1228559591536933,63
417,0,1,1.1340011396924223,57
418,0,1,1.534577175676505,57
419,0,1,1.6605991378260565,52
420,0,1,1.5851936348618962,40
421,0,1,1.6764109541183412,33
422,0,1,4.384635758252154,34
423,0,1,3.9041355175081915,63
