base_x,base_y,base_z,base_error,base_ncams,base_score,thumb_CMC_x,thumb_CMC_y,thumb_CMC_z,thumb_CMC_error,thumb_CMC_ncams,thumb_CMC_score,thumb_MCP_x,thumb_MCP_y,thumb_MCP_z,thumb_MCP_error,thumb_MCP_ncams,thumb_MCP_score,thumb_DIP_x,thumb_DIP_y,thumb_DIP_z,thumb_DIP_error,thumb_DIP_ncams,thumb_DIP_score,thumb_tip_x,thumb_tip_y,thumb_tip_z,thumb_tip_error,thumb_tip_ncams,thumb_tip_score,index_MCP_x,index_MCP_y,index_MCP_z,index_MCP_error,index_MCP_ncams,index_MCP_score,index_PIP_x,index_PIP_y,index_PIP_z,index_PIP_error,index_PIP_ncams,index_PIP_score,index_DIP_x,index_DIP_y,index_DIP_z,index_DIP_error,index_DIP_ncams,index_DIP_score,index_tip_x,index_tip_y,index_tip_z,index_tip_error,index_tip_ncams,index_tip_score,middle_MCP_x,middle_MCP_y,middle_MCP_z,middle_MCP_error,middle_MCP_ncams,middle_MCP_score,middle_PIP_x,middle_PIP_y,middle_PIP_z,middle_PIP_error,middle_PIP_ncams,middle_PIP_score,middle_DIP_x,middle_DIP_y,middle_DIP_z,middle_DIP_error,middle_DIP_ncams,middle_DIP_score,middle_tip_x,middle_tip_y,middle_tip_z,middle_tip_error,middle_tip_ncams,middle_tip_score,ring_MCP_x,ring_MCP_y,ring_MCP_z,ring_MCP_error,ring_MCP_ncams,ring_MCP_score,ring_PIP_x,ring_PIP_y,ring_PIP_z,ring_PIP_error,ring_PIP_ncams,ring_PIP_score,ring_DIP_x,ring_DIP_y,ring_DIP_z,ring_DIP_error,ring_DIP_ncams,ring_DIP_score,ring_tip_x,ring_tip_y,ring_tip_z,ring_tip_error,ring_tip_ncams,ring_tip_score,pinky_MCP_x,pinky_MCP_y,pinky_MCP_z,pinky_MCP_error,pinky_MCP_ncams,pinky_MCP_score,pinky_PIP_x,pinky_PIP_y,pinky_PIP_z,pinky_PIP_error,pinky_PIP_ncams,pinky_PIP_score,pinky_DIP_x,pinky_DIP_y,pinky_DIP_z,pinky_DIP_error,pinky_DIP_ncams,pinky_DIP_score,pinky_tip_x,pinky_tip_y,pinky_tip_z,pinky_tip_error,pinky_tip_ncams,pinky_tip_score,M_00,M_01,M_02,M_10,M_11,M_12,M_20,M_21,M_22,center_0,center_1,center_2,fnum
-0.14749572089341834,-0.057421380766076245,0.4785140580906602,6.126510475866326,4.0,1.0,-0.13138976302819466,-0.06268366277298064,0.4588673546170411,27.462652217994652,4.0,1.0,-0.11839671498777006,-0.06326042722792613,0.4413950988884975,47.06792839917359,4.0,1.0,-0.10695420971507875,-0.059231825363542885,0.4284431188776731,67.6885823096404,4.0,1.0,-0.09692098739519911,-0.05822334321884855,0.4080701519502475,98.92214814013892,4.0,1.0,-0.07447791383237665,-0.05070585589490337,0.45796397350074464,25.42438941987734,4.0,1.0,-0.0460715787111669,-0.04683548707882818,0.45474981150412525,35.025339294109784,4.0,1.0,-0.027344035828811654,-0.047616854223199015,0.4500804562945632,41.348095171537324,4.0,1.0,-0.005447525659249971,-0.04599740321347253,0.44711145934573865,49.07349476678122,4.0,1.0,-0.061861407422685255,-0.05170014032980859,0.4685480906005511,3.3300344281238132,4.0,1.0,-0.03242796782040948,-0.050853509151873595,0.468261221262251,4.6584654378647885,4.0,1.0,-0.011539016666468213,-0.05276251342729118,0.46584740372276656,5.366480388743616,4.0,1.0,0.012274745077566498,-0.05169061292195397,0.46482362407460737,8.418347308580085,4.0,1.0,-0.06698618973606073,-0.058582907953572495,0.47781073063860197,26.97549788314638,4.0,1.0,-0.039295775690463566,-0.05928785721287841,0.4779632646467754,31.635054040879904,4.0,1.0,-0.01631118496726646,-0.06216546911184555,0.47853910375576075,39.12728012656608,4.0,1.0,0.00802134401164509,-0.062162654534139467,0.47973001091893347,43.081735680807654,4.0,1.0,-0.0743867834027184,-0.0664543492268654,0.4823065038577015,46.16981721971788,4.0,1.0,-0.05835113976591548,-0.0710763686899565,0.48301994849968855,58.685143257804384,4.0,1.0,-0.04511123707114509,-0.07530127781440374,0.48288648488132535,70.01876520842418,4.0,1.0,-0.029134971461922083,-0.0777114666077952,0.48329266207219973,79.9091191993603,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.14510974888558215,-0.058610803028857045,0.47673669604051405,5.722529412775799,4.0,1.0,-0.1294551493711868,-0.06423306829899283,0.45703706049051684,29.465917453148016,4.0,1.0,-0.1160188595237736,-0.06452343333949846,0.4379415172569183,46.099068239560786,4.0,1.0,-0.10413821157406067,-0.05911189839713708,0.4232785833690135,62.72171718147254,4.0,1.0,-0.09354734558024348,-0.056008334034469504,0.3978946393520234,85.64018394098265,4.0,1.0,-0.07219203699829871,-0.053131848818317874,0.4552072853532579,27.490323323167942,4.0,1.0,-0.04319265823608711,-0.048690651330863505,0.4503930005420999,33.61931012974838,4.0,1.0,-0.02435245347792179,-0.04889499443830673,0.44477430401768947,37.82262539421479,4.0,1.0,-0.0021757145866188325,-0.04614460106650964,0.4415461981219049,43.19043324430271,4.0,1.0,-0.059388160488725604,-0.05457635750347031,0.46558654273627204,5.1370762782677595,4.0,1.0,-0.02980128874839941,-0.05386462715191776,0.46536962497950135,6.7361332620405765,4.0,1.0,-0.008981909821121023,-0.05589293870375972,0.46288017980053436,7.9085999317602305,4.0,1.0,0.014862624670801749,-0.054739021599476544,0.46191152128027574,10.616593474075628,4.0,1.0,-0.06440733458207286,-0.061823427726230985,0.4750053901698654,25.392161995394193,4.0,1.0,-0.03706069599203276,-0.06313064409515347,0.47546466189809516,28.110590173622295,4.0,1.0,-0.014197515097754864,-0.06632331963747302,0.47629225124381513,33.9417869087537,4.0,1.0,0.010025147637407987,-0.06643865059434918,0.4782452908195768,36.56807799198721,4.0,1.0,-0.07191376812820373,-0.07000309558260734,0.47963183727982156,44.63556267383406,4.0,1.0,-0.05547381908326403,-0.07545979479477731,0.479779955129285,56.19200520810183,4.0,1.0,-0.04177956614745258,-0.08030671133738902,0.47955129735609353,66.73423168072428,4.0,1.0,-0.025537219812205997,-0.08324040349877904,0.4801330166566969,76.33694586369525,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
-0.14503780678051648,-0.056338543053978854,0.4766671445981116,6.649998487684925,4.0,1.0,-0.1292654360407344,-0.06190993531306322,0.45707657910692545,26.97619643526911,4.0,1.0,-0.11576470482769385,-0.06311378575381753,0.4389265668804346,46.08074486809703,4.0,1.0,-0.10411060773265869,-0.0594275363791768,0.42612648321645924,67.68413499004906,4.0,1.0,-0.09447015978635166,-0.05902237654503127,0.40535846090610234,100.29214706730978,4.0,1.0,-0.07214041713556194,-0.04956190888807804,0.45597705491349205,25.636286141514834,4.0,1.0,-0.04379610682874168,-0.04580957305105862,0.45320984790308305,35.95323208205859,4.0,1.0,-0.02505930258792787,-0.047090689796829954,0.44858889277720476,42.58946986016876,4.0,1.0,-0.002806759195582518,-0.045995584432694525,0.4460191359061187,50.68460504987944,4.0,1.0,-0.059068123516730936,-0.0505418123914856,0.46674295887474426,4.114341725525051,4.0,1.0,-0.029553576411049876,-0.04977715325622752,0.46635050826246977,5.061162486509325,4.0,1.0,-0.008647476333023284,-0.052280206573721816,0.4636824214408492,5.795161055306043,4.0,1.0,0.015258662798571975,-0.051929532519073625,0.46235295505794327,8.618058655777022,4.0,1.0,-0.06386471721877587,-0.05764163157009124,0.4763741204044781,26.286439397807023,4.0,1.0,-0.03588076826161196,-0.05814480054908987,0.4758100959655282,31.404316060585373,4.0,1.0,-0.012626175858763891,-0.06099004417509337,0.4756958814462352,38.84483533294775,4.0,1.0,0.011934507624308909,-0.061042174640773106,0.47629705748292617,42.87504936317602,4.0,1.0,-0.07110235246968559,-0.06578920571196352,0.4811637527664072,45.44476485449109,4.0,1.0,-0.054835963352943724,-0.07082798553024519,0.4812460569001703,57.458236283059556,4.0,1.0,-0.041548690728196246,-0.07507565352295036,0.48063917022013836,68.45987893504326,4.0,1.0,-0.025848773640774873,-0.07750466716718724,0.48061422855668845,78.32503141821496,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
-0.1443967836514157,-0.05482177111148776,0.4760637460530831,6.4755355378434345,4.0,1.0,-0.1286534191654533,-0.06069188918325997,0.4567329519936848,27.163996943580365,4.0,1.0,-0.1154370815123539,-0.06217187761032589,0.43864937634168644,45.98200541744818,4.0,1.0,-0.1040324959864212,-0.0584658161024762,0.4256192908681618,67.00116771491156,4.0,1.0,-0.09430557512123751,-0.058192354396970916,0.40458361111513136,98.25921384393712,4.0,1.0,-0.07172107768801395,-0.04808391527349281,0.45537532160766747,25.658870429428465,4.0,1.0,-0.043235905619115084,-0.04405121513601722,0.4520503630242576,35.504902093135755,4.0,1.0,-0.024406724328606272,-0.045309195366204494,0.4471636283134166,41.9517215200478,4.0,1.0,-0.002125787336118243,-0.04417955792639172,0.44414670289695424,49.74985571543807,4.0,1.0,-0.05856568948890871,-0.04889046734547716,0.4659846132129844,4.241321190163894,4.0,1.0,-0.02862332569743574,-0.047942611885785844,0.4660026667748591,5.772441093074351,4.0,1.0,-0.007571688391350824,-0.050412351245548506,0.46346985664024626,7.223872290945236,4.0,1.0,0.01630193765780672,-0.050101538582882195,0.461958348845953,10.277435530560886,4.0,1.0,-0.0631615513735101,-0.05590258393033737,0.475552040688231,26.033696999340442,4.0,1.0,-0.03520179794213689,-0.05638881128164139,0.47542630357739085,31.10341620016014,4.0,1.0,-0.012044765246878407,-0.05954582985215179,0.4756512046218522,38.77258583554999,4.0,1.0,0.012358208129577447,-0.05990326612914774,0.4763519176943301,43.15944127304968,4.0,1.0,-0.07018569669249708,-0.06406787261477324,0.4803396121021403,45.04502496827503,4.0,1.0,-0.05411758136025451,-0.06954149694339179,0.4803411547981874,57.01192839374859,4.0,1.0,-0.04137368137136768,-0.07416664028593337,0.4797855838181991,68.10907950721918,4.0,1.0,-0.027160326831448343,-0.07645902651564881,0.4797224744260696,78.2449209779013,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
-0.14372767756578328,-0.055034394463591846,0.47511804355879356,6.0314772902090255,4.0,1.0,-0.12801356824094934,-0.06140283657019126,0.4555541801719297,27.929904062298412,4.0,1.0,-0.1147054545296747,-0.06255472406263958,0.43707383154999346,45.65619067177772,4.0,1.0,-0.10337009683958039,-0.05805982016691291,0.4230013310736474,63.84254043789258,4.0,1.0,-0.09324131063773457,-0.05660729736337622,0.3993908501813209,89.87387168100348,4.0,1.0,-0.0709488767956857,-0.049272745300515605,0.45422574933773674,26.429484138952162,4.0,1.0,-0.04231941629989961,-0.044740229735969486,0.44948550635535905,33.75165217156517,4.0,1.0,-0.02340557200490533,-0.045630500897726495,0.443971345556438,38.50092648726158,4.0,1.0,-0.0013514717848945668,-0.043858518858357454,0.44045283089413584,44.505065557762045,4.0,1.0,-0.057869109072876505,-0.04980492325128684,0.4649662104121508,3.8812290042511917,4.0,1.0,-0.028078722428395333,-0.04942889771118945,0.4644919999056232,5.366957023897294,4.0,1.0,-0.007277815335047201,-0.05212299243605815,0.46171524549644505,6.3259600510142695,4.0,1.0,0.016444315947157923,-0.05174032581586457,0.46023813892797316,9.192797174042958,4.0,1.0,-0.0625556349727372,-0.056391736607873826,0.4746524167255516,25.268180946067442,4.0,1.0,-0.03517843621894555,-0.05750189409438564,0.474905316517337,28.673681968664127,4.0,1.0,-0.012532359149212375,-0.06127033345651374,0.4753622270672271,35.57697805723646,4.0,1.0,0.011364128395927896,-0.0622069596939683,0.4763593806764901,38.85997174137485,4.0,1.0,-0.06977685010142422,-0.06427358387698844,0.4795582679964231,44.42101613171497,4.0,1.0,-0.05395834219376724,-0.07003629944016333,0.4792002926134529,56.33163034192919,4.0,1.0,-0.04148642966852502,-0.07527300450280021,0.47813422852405446,67.26093730615906,4.0,1.0,-0.027071434980535925,-0.07828799933480508,0.47794874484786926,77.097355505382,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
-0.14495040433679252,-0.05390508574415054,0.47315843751752845,6.01552202297765,4.0,1.0,-0.1293578745185403,-0.06040091616626735,0.45360210684759944,28.182475957102195,4.0,1.0,-0.11624884530891397,-0.0610203588492503,0.4348807570570994,44.4969062775996,4.0,1.0,-0.10513348751918875,-0.05585417347368946,0.4200626069095391,60.4380130515801,4.0,1.0,-0.09500457330632481,-0.053344582211024144,0.3955357522244295,82.46739099046343,4.0,1.0,-0.07198573950723258,-0.049340702786618396,0.4515500985262216,26.524176005192807,4.0,1.0,-0.04340900084541281,-0.044454348098660175,0.44627793215061007,31.789481916970175,4.0,1.0,-0.024690799788615932,-0.04485815216100701,0.4404412782728628,35.06838617428505,4.0,1.0,-0.0027810286053218582,-0.04255732641861633,0.43636784224810493,39.705681845488044,4.0,1.0,-0.058781299180440165,-0.050133131227174235,0.46216233764284476,5.14393516666792,4.0,1.0,-0.029018715389509852,-0.04994723844722792,0.4621433600089681,6.947558205141306,4.0,1.0,-0.008330265650524096,-0.05272053407246437,0.45946802712410045,7.4791381201471845,4.0,1.0,0.014989251958789638,-0.05240074663411446,0.4577402934030154,9.366175044903237,4.0,1.0,-0.06340973756026505,-0.05671437237540218,0.47198199981112976,25.074484779447644,4.0,1.0,-0.03604573063826217,-0.05815811118341072,0.47269356024773457,27.065630650505277,4.0,1.0,-0.013412570387474473,-0.06223823113757434,0.4733689831009239,32.689366844308864,4.0,1.0,0.010385388658929538,-0.0633680668597188,0.47425876398784106,34.45375829032573,4.0,1.0,-0.0704897322036723,-0.06451657005271083,0.47704057182488263,44.1683539402074,4.0,1.0,-0.05472770344815882,-0.07103773260426798,0.4766935816869513,55.56183944804137,4.0,1.0,-0.04228157905494675,-0.07692992660948542,0.47563355214285813,66.07151574354624,4.0,1.0,-0.027654616602156852,-0.08037668110029006,0.47553326710019034,75.63010702866671,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5
-0.14565689580636004,-0.05283033600361477,0.4728471518675049,8.063971526166744,4.0,1.0,-0.13101064819178337,-0.057713182647259845,0.4546057211644319,30.534837244287388,4.0,1.0,-0.12034615181854759,-0.0558085675992386,0.44016551222251543,50.45829420023152,4.0,1.0,-0.11156043666398302,-0.04793868611325629,0.4286487179665089,68.03176549192182,4.0,1.0,-0.10586745720961475,-0.04257034183224794,0.41009968763946003,94.92593128712086,4.0,1.0,-0.07243607164387854,-0.04726712595283566,0.44974262228759077,25.412389094123014,4.0,1.0,-0.043655379546246244,-0.0448878016009848,0.4454110142745766,35.24488831888477,4.0,1.0,-0.025060221942998173,-0.04672750187230134,0.4407292869447896,42.44274882584297,4.0,1.0,-0.003367146704198039,-0.04528453943018373,0.4375098328468213,49.52128552189873,4.0,1.0,-0.058467361927739894,-0.04989056126805337,0.45938661801792857,8.566170376383187,4.0,1.0,-0.028784332148255848,-0.05056937269105677,0.45867853472702474,11.803154189865385,4.0,1.0,-0.008418661647134779,-0.05381263240448654,0.45602291165658704,12.633581616468394,4.0,1.0,0.014759059240385666,-0.053385633660855046,0.4541950810748021,13.379416387751201,4.0,1.0,-0.06273665783611376,-0.05848171406280754,0.4690001644124625,23.127773626335667,4.0,1.0,-0.035150275469237095,-0.0596902997564404,0.4691465456567244,27.083591547374127,4.0,1.0,-0.012177836475775045,-0.06332214409173563,0.4697915378293588,33.88099031315375,4.0,1.0,0.012168244045089972,-0.06344582209979932,0.4708199514951197,37.69395578751775,4.0,1.0,-0.06983879385722158,-0.06801142739651989,0.474093921620686,39.331805355051664,4.0,1.0,-0.05354376941011818,-0.07448254236256453,0.4735188678227187,50.54573440393326,4.0,1.0,-0.040524776527576474,-0.0801148017042842,0.4725956399536592,61.545162883363645,4.0,1.0,-0.024869429581735967,-0.08304762940758403,0.4724168691083843,73.1664669093011,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
-0.14567471617660985,-0.051111361368673856,0.47172907989538004,6.9519727756231156,4.0,1.0,-0.13039117726440938,-0.057420768068240195,0.4522539562443235,28.959522333002788,4.0,1.0,-0.11696750253629085,-0.05895325087525678,0.4332014135875739,45.76186596800629,4.0,1.0,-0.10540182367210343,-0.05479419601436422,0.41793111071226074,62.36376270712985,4.0,1.0,-0.0949358855808161,-0.05300621990405471,0.39298042597072885,85.91349528709155,4.0,1.0,-0.07340428249832255,-0.045835244661843515,0.45002109932671713,27.063142078788168,4.0,1.0,-0.04491317736293841,-0.04144079030812068,0.4451243225102705,33.43285971451755,4.0,1.0,-0.026173862514932367,-0.04237542753510889,0.4395483750854193,37.644290241406935,4.0,1.0,-0.004270205286468732,-0.0407831517479966,0.43569010613397263,43.32674428944673,4.0,1.0,-0.06020332298546013,-0.0465973402201237,0.4604669849785605,5.678660362599502,4.0,1.0,-0.030512652436175992,-0.04635928062617034,0.46005248358649886,7.337517618948274,4.0,1.0,-0.009861769927907502,-0.04905013522062291,0.4572627788649332,7.799618720142634,4.0,1.0,0.013467251079648827,-0.048567051553337494,0.4555784835143651,9.4571509188243,4.0,1.0,-0.0647196808211448,-0.053334048778849355,0.47018926424380003,24.483701670412195,4.0,1.0,-0.03737026991002469,-0.054917436646317964,0.47100395470197953,27.888093541700727,4.0,1.0,-0.014575557884089724,-0.058802398164486895,0.47236787446219003,35.07380915850396,4.0,1.0,0.009681674346153416,-0.05941653342902483,0.4743693135583713,38.446464281059434,4.0,1.0,-0.0717738189690952,-0.061292319235981364,0.47510907869147695,43.449667558275586,4.0,1.0,-0.05589106238630831,-0.06753046752285603,0.4747400672798869,54.92531966223632,4.0,1.0,-0.04320865031409976,-0.07310823714916244,0.47399923770311453,65.88067474668549,4.0,1.0,-0.02814450202637112,-0.07646809064613229,0.47424818124376544,76.05016072904243,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7
-0.1456046307844431,-0.049786788493888935,0.4714219637903863,7.5999488517779525,4.0,1.0,-0.1306247999201087,-0.05570509514443695,0.4520016529519311,27.611598304804033,4.0,1.0,-0.11784786871273469,-0.05721873759526837,0.4339501644326405,46.37795986068079,4.0,1.0,-0.107053101601956,-0.05393085569315125,0.4207249261506983,67.03433002655044,4.0,1.0,-0.0977926136779892,-0.05388172979397238,0.4000529734860153,97.93643020964285,4.0,1.0,-0.07394100081555484,-0.043818986422753274,0.45009787133155144,25.76664727173977,4.0,1.0,-0.04594092974227163,-0.040559005293626035,0.44667995453509746,35.83035689500424,4.0,1.0,-0.027476055289028658,-0.0423781946342395,0.44176991815632505,42.069928965333276,4.0,1.0,-0.005678058050840554,-0.04195084207332104,0.4382733857980168,49.93395669588963,4.0,1.0,-0.060444130912247415,-0.04468766218553463,0.46068327898044426,5.010333373229298,4.0,1.0,-0.030877365767778824,-0.04415732850196771,0.4602020291316251,5.954182534696598,4.0,1.0,-0.010280136038381559,-0.04704098773488518,0.4571678461983543,6.594620644810544,4.0,1.0,0.013219966912191416,-0.047015361412536344,0.4549936456127742,8.741446010540509,4.0,1.0,-0.06459289151581599,-0.0515715466700341,0.4704623942916633,25.612544037181443,4.0,1.0,-0.036783946879512745,-0.05274401496846408,0.4701334672782506,31.04657588695446,4.0,1.0,-0.013770718588493158,-0.056363310339728134,0.4708585695919749,39.272664045461994,4.0,1.0,0.010758712427421236,-0.05672914196969563,0.47198672113847967,43.72409898807804,4.0,1.0,-0.07136030768256263,-0.05968782540454046,0.47550417114684096,44.677860534925955,4.0,1.0,-0.05532830317180213,-0.06540755454849383,0.47513684897533276,56.67672404029219,4.0,1.0,-0.04250095213732529,-0.07069241571330094,0.47426132146267796,67.81334690107927,4.0,1.0,-0.026968884263067285,-0.07367348085880268,0.4741102744812591,78.31300069006652,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
-0.14686567695222807,-0.0493795132201718,0.47097581466837396,6.387749832744172,4.0,1.0,-0.13175397932880445,-0.05538254593147642,0.45175959802375154,27.73257441383385,4.0,1.0,-0.11878123151063359,-0.05711871826753917,0.43368396012991933,46.66414480322828,4.0,1.0,-0.10761733667568708,-0.05389664200197516,0.4201524666992313,67.07769460092545,4.0,1.0,-0.09795141508555297,-0.05402889152134899,0.3985986919155968,97.15957535054301,4.0,1.0,-0.0749797672369578,-0.04351964369159172,0.4499660273358831,26.39689687866776,4.0,1.0,-0.04706282059029897,-0.04034907488071668,0.4460425879533215,36.05409224754537,4.0,1.0,-0.02862511024442854,-0.042163172991049276,0.4408457493239214,42.3969204212779,4.0,1.0,-0.006818414896533832,-0.04144775542687504,0.43723138718852705,50.46476617170936,4.0,1.0,-0.06165250661777359,-0.044484244799662405,0.4602992579601543,4.203251113254856,4.0,1.0,-0.03202005807399037,-0.043963725360458394,0.45998736152258435,5.361690708414811,4.0,1.0,-0.011326006683393095,-0.046633991542685216,0.4571876114595681,5.8891663538344305,4.0,1.0,0.01216875700145995,-0.04622259487341505,0.455515276735092,8.245233724246726,4.0,1.0,-0.06597803306048845,-0.05147195761682814,0.4697622133115294,25.677774382093546,4.0,1.0,-0.03804993957814442,-0.052823529543247795,0.469660527882881,30.62711443447328,4.0,1.0,-0.014860003824113496,-0.05641707025083843,0.47045336499521584,38.548307909108004,4.0,1.0,0.00976320124558912,-0.056631463306464146,0.47181780594755984,42.828621683562886,4.0,1.0,-0.07284048549145153,-0.05965255808817753,0.47451861056643285,44.8195457022631,4.0,1.0,-0.056769825565108074,-0.0657713114287636,0.4740258242197797,56.76834101650866,4.0,1.0,-0.04346096660509132,-0.07133958266981243,0.4732018954729673,67.9253704897862,4.0,1.0,-0.02693632648585047,-0.07465616855029994,0.473432749350847,78.22948176091016,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9
