frame,n_cams_used,mean_spacing_err_mm,max_spacing_err_mm
1,2,0.10111436748639918,0.19174788194118234
2,2,0.06367218879000078,0.15205113177339108
3,2,0.25306432046842975,4.254498453594293
4,3,0.24001723424132734,1.4612923400628974
5,3,0.22139782807439137,0.9991387466255324
6,3,0.2184000691431911,1.1831263290270726
7,3,0.288436271812437,1.2106343280736085
8,3,0.26004146682242635,1.7782347973947648
9,3,0.22582674061728186,1.198024649632614
10,3,0.19796598162225007,1.3465660131753086
11,3,0.20664820596299016,1.3063396187747607
12,3,0.24597328711789204,0.9942807057790465
13,3,0.2269386904900903,0.8205929189031083
14,2,0.271965039365669,4.739959882794405
15,3,0.19971768411850013,0.9622285498164206
16,3,0.23074392042810116,1.4492550645742694
17,3,0.2195029759459144,1.128622091288948
18,3,0.23720970882713185,0.9811744419379077
19,3,0.20665428591448923,0.9809976919061963
20,3,0.24474135318514606,1.1630744260174957
21,3,0.21312378506336316,0.8176942319082849
22,3,0.19782921893042427,1.313098135826838
23,3,0.24766812865004506,1.3784538099522978
24,3,0.21338978763979158,1.0121387506309767
25,2,0.2796565964032687,5.075931878199408
26,3,0.21800403479492209,1.7344486991927934
27,3,0.24285048400467227,1.4860119151011604
28,3,0.22202913959837628,1.0704798874778716
29,3,0.22496937546946133,0.7224707958246972
30,3,0.2723331120083477,2.4241782211137757
31,3,0.26005037763232997,1.4512320164958292
32,3,0.22265341107465275,1.0757388283771998
33,3,0.23490824267180416,1.2848018019952432
34,3,0.2579011354603471,1.2940879814747654
35,3,0.30791504258597785,1.5041974381659537
36,2,0.2773380780984219,5.157179267822419
37,3,0.24177002604639303,0.9177710249123616
38,2,0.13456311289663217,0.5949445611060783
39,2,0.12026813758082854,0.6904047799494266
40,2,0.12054358780265739,0.38057620065574604
41,2,0.12423225361527548,0.6389525493289347
42,2,0.137273359481926,0.38433250996457513
43,2,0.14534398375945004,0.426528534519962
45,2,0.33755556352899746,0.9608292630438574
46,2,0.2124097650386914,1.1492086400100958
47,2,0.29402695033512194,4.774320703679041
48,2,0.11657591233241366,0.3266095734534742
49,2,0.0947029540012728,0.3062211354620467
50,2,0.0933274760132441,0.3284085169366416
51,2,0.10426961738287244,0.3441680540364235
52,2,0.07944871819102782,0.23730807561044703
53,2,0.09033947277535291,0.22909362225592006
54,2,0.09131644170975534,0.4185145014045759
55,2,0.08835365464332172,0.2737080820867793
56,2,0.09044295428596134,0.28385293358898156
57,2,0.10194791352111203,0.3476929574195847
58,2,0.25026949857813924,4.199229983587218
59,2,0.10064404473587543,0.3076141349680969
60,2,0.08265147139307845,0.20369763438249366
61,2,0.09379461277220047,0.4980333263194837
62,2,0.0928256121219677,0.33805534645046587
63,2,0.09042947674002183,0.2782689391853388
64,2,0.10611056113829162,0.4000631733623028
65,2,0.08090483781594979,0.25061537976363985
66,2,0.11308785370291506,0.3407005813311388
67,2,0.09023757700466367,0.3170826274056099
68,2,0.08593589063954776,0.3519637952984662
69,2,0.21868741062298314,3.5443420261849385
70,2,0.0785204885856901,0.31124602449274574
71,2,0.07831037780729086,0.2761594321890118
72,2,0.08568310867174583,0.2866758887596632
73,2,0.07966981279814853,0.29796015801689113
74,2,0.0811409471019433,0.2674371323752936
75,2,0.08544619592592402,0.28189483624991435
76,2,0.09800684998579845,0.27610332089242695
77,2,0.09714638501673742,0.28123769398349585
78,2,0.0990550031594873,0.3536203424341806
79,2,0.09021545325817036,0.2729049075877281
80,2,0.1822658941791036,2.814097950011328
81,2,0.09588876525970864,0.289843782202516
82,2,0.09685908165585737,0.26989620142578097
83,2,0.09435684936316237,0.25204280974866833
84,2,0.08550838069929474,0.2674331721868317
85,2,0.08511072324722274,0.2510719747610656
86,2,0.08072137314299921,0.19980008724300793
87,2,0.09547784476439508,0.25150272036058435
91,2,0.1646846169534964,2.048949533324525
102,2,0.15380872296769268,1.321976247093997
113,2,0.09302020776021998,0.27427396801552384
114,2,0.13878552877318387,0.9179605224250154
125,2,0.14052845140437598,0.7564277682522019
147,2,0.12812175573311727,0.6033084750991999
169,2,0.1236993585120628,0.667135257400222
170,2,0.28872391909446055,0.4516448123211697
171,2,0.18073945655190773,0.442221484571792
172,2,0.12957351117305368,0.49612893267359304
173,2,0.14882047677264643,0.38118784849337783
175,2,0.20415213302845592,0.5241220280722096
176,2,0.1545459417202489,0.5803503439214159
177,2,0.19697649568014997,0.7008854775056133
178,2,0.17414114630379235,0.6868811535769709
179,2,0.1362676598827992,0.509423738082649
180,2,0.12936504361400822,0.45484987410598576
181,2,0.18368244592446162,0.8082784709509162
182,2,0.1898471433032011,0.724407453090839
183,2,0.15244765719709943,0.5844461884076911
184,2,0.11531003829891674,0.3796713418693538
185,2,0.1733338487201554,0.6224843090008175
186,2,0.13318317197734555,0.3949517129599803
187,2,0.1553113679799659,0.610546037019391
188,2,0.09461954489336263,0.4285688093982887
189,2,0.1325398049244773,0.5321289072618904
190,2,0.16945719616779137,0.48276412091623894
191,2,0.14353912646698352,0.5730998766126649
192,3,0.23663448284735977,1.013075908590514
193,2,0.16347835768756325,0.3558464637378501
194,3,0.21458043187765838,1.3214392260504118
195,2,0.1949463537147826,0.5910608026289988
196,3,0.26437621849575554,1.1432784507343294
197,3,0.21082252323737735,0.8255385155339877
198,3,0.29249483392098186,1.403265826492195
199,3,0.25101048199417003,1.291537852727953
200,3,0.2748208967175944,1.6350962099011477
201,3,0.2744393445441055,1.7427424781091376
202,2,0.14927754291048906,0.5485790147855829
203,3,0.37525713378350894,1.964868223956938
204,3,0.2912985695718266,1.4904756479746164
205,3,0.295877675734628,1.1731968564569693
206,3,0.2794911932461473,1.5120938497405547
207,3,0.27307042032352474,1.37622262916276
208,3,0.2915719026846787,1.4040390954720219
209,3,0.2659149734176305,1.0542107105398804
210,3,0.33110319305335895,1.179678023010715
211,3,0.2785373030753462,0.9276436724842997
212,3,0.2734931821210624,1.244643550846039
213,2,0.1669523050154535,0.5633707116995887
214,3,0.30420259363320695,1.5106699051342098
215,3,0.2767651824135424,1.4142290742078858
216,3,0.32787281960136017,1.36663263696854
217,3,0.3159588311721262,1.5907371333575697
218,3,0.2456172049752076,1.035354110621535
219,3,0.27293312610438164,1.2398541827840086
220,3,0.36784311929202507,1.279616180766767
221,3,0.33886259480455816,1.1788118948041457
222,3,0.2796589475021668,1.7409239219954817
223,3,0.30460308678074866,1.8234276307967576
224,2,0.0773780762898502,0.22908003464121307
225,2,0.1428751965459053,0.5755406265556228
226,3,0.26954837613048827,1.9133842632734765
227,3,0.26795676078815284,1.276354084520332
228,3,0.2583374171926496,1.7299871477230826
229,3,0.2900921629054469,1.8805399432662746
230,3,0.3345471093831649,1.3055061612712027
231,3,0.27855050082922983,1.3593992722380766
232,3,0.31924563757454544,1.109326018980717
233,3,0.2694912930146777,0.861365225699337
234,3,0.2301990932686707,1.2619022017821557
235,3,0.25826690348696024,1.0277855808646512
236,2,0.17190283482341842,0.5482389167879853
237,3,0.26716937111896133,1.011940251061355
238,3,0.243069015381483,1.2103909510566453
239,3,0.23426061735585876,1.035651431575968
240,3,0.25265436202195013,1.5874988801461778
241,3,0.32367549187058875,1.3611943361942214
242,3,0.3376578838227686,1.5431327821677776
243,3,0.2559406142732759,1.2388081543304243
244,3,0.2773236967758416,1.4375255565639011
245,3,0.30023103166742227,1.1696112954834061
246,3,0.31555568600287576,1.3089376726240116
247,2,0.18301495737669995,0.6744681131940211
248,3,0.26624101295164326,1.1156536196543498
249,3,0.22888456876509297,1.0321753864897358
250,3,0.22727917526230249,0.8547220914332243
251,3,0.24959587303869418,0.8183054658269726
252,3,0.24694124080962027,0.6128018991654987
253,2,0.20751571058817525,0.854325935371783
254,2,0.21764610131160897,0.6142863590762431
255,2,0.18557934669658277,0.708968638632259
256,2,0.21985650458325778,0.6713217014024873
257,2,0.19078940785920073,0.5490196827057335
258,2,0.2260378261471588,0.5907835293663191
259,2,0.24316104628713547,0.7318425357263902
260,2,0.24908223658602294,0.7942127829344072
261,2,0.19956286126880046,0.4143234268273177
262,2,0.19587267021843396,0.38538274060658656
263,2,0.09618307346719833,0.23718807079958423
271,2,0.17176846759795245,0.48969878681654966
272,2,0.19443881997424045,0.5793205299374459
274,2,0.08575648359986399,0.32052295674037456
285,2,0.10325080385404892,0.34989514017769174
291,2,0.2984719276691031,0.7546170290850772
292,2,0.2634609983921437,0.7864864801179726
293,2,0.25828526328169155,0.7324224865458938
294,2,0.2538307525801409,0.6444034843468248
295,2,0.246857711426263,0.6806515620993471
296,2,0.09357689153658862,0.38747109175893757
297,2,0.23281358454200413,0.6484068501878132
298,2,0.2280100989065138,0.7018064468729546
299,2,0.2194511299605079,0.557505625611434
300,2,0.1533847887232857,0.438800358390376
301,2,0.20396553329938144,0.7520966458711004
302,2,0.21847094415124638,0.42468487560663737
303,2,0.15661072852955976,0.466629177870527
304,2,0.27954736931152485,0.75501017979877
305,2,0.30417472426933656,0.9852361752368706
306,2,0.2578399071790735,0.9822695265250397
307,2,0.09131672299001206,0.33209800536106865
309,2,0.22597186958550736,0.536334211331705
310,2,0.2886660896284894,0.9928780444454326
311,2,0.21971519129970365,0.6758641209670193
312,2,0.23933275417956457,0.8386704950597463
313,2,0.2295728861911022,0.6494848272993875
314,2,0.20847984375254935,0.5722654951966846
315,2,0.1976730769266612,0.5682511487518014
316,2,0.23865333676885053,0.8772410743906125
317,2,0.167234848392272,0.4020745505616645
318,2,0.08965583675681674,0.3066882733277071
319,2,0.2234792658766174,0.5863579848018676
320,2,0.25853309395520474,0.6674492140983472
321,2,0.28866463691883665,0.6727398459577747
322,2,0.2333544616595925,0.4698114281818308
323,2,0.22456935584157164,0.5535771028135871
324,2,0.2046443739916077,0.7217098170676749
325,2,0.2842105107863953,0.5335691119302509
326,2,0.21827823710317043,0.6097200205605647
327,2,0.2756402064464506,1.09899542333787
328,2,0.329306998570978,1.2610044112434624
329,2,0.08969784886895288,0.3083360704315662
330,2,0.2683001660726057,0.8136391281136426
331,2,0.29568105283161783,0.9994967000086542
332,2,0.26252641132769916,0.8889234209644368
