image_idx,corner_id,x,y
0,0,277.1689758300781,305.48541259765625
0,1,299.9267578125,304.2028503417969
0,2,322.4153137207031,302.89276123046875
0,3,344.7993469238281,301.7571105957031
0,4,366.8663330078125,300.11944580078125
0,5,388.6470031738281,298.9772033691406
0,6,409.7534484863281,296.7667236328125
0,7,430.53656005859375,296.0381164550781
0,8,450.14111328125,293.65032958984375
0,9,277.5898742675781,324.90777587890625
0,10,300.95654296875,323.5919494628906
0,11,324.23992919921875,322.0663757324219
0,12,347.1925354003906,320.45953369140625
0,13,370.2191162109375,318.95068359375
0,14,392.4438171386719,317.1453552246094
0,15,414.6258544921875,315.5766296386719
0,16,435.6613464355469,312.841796875
0,17,456.2613830566406,311.86175537109375
0,18,278.2402038574219,345.7105712890625
0,19,302.2972717285156,344.1043395996094
0,20,326.5130310058594,342.43756103515625
0,21,350.4449768066406,340.64990234375
0,22,374.00396728515625,338.6642150878906
0,23,396.96343994140625,336.28564453125
0,24,419.6894226074219,334.0314025878906
0,25,441.47564697265625,332.08331298828125
0,26,462.00213623046875,329.989501953125
0,27,279.39849853515625,367.8199768066406
0,28,304.0528259277344,365.89678955078125
0,29,329.06451416015625,363.7222595214844
0,30,353.6829528808594,361.8197021484375
0,31,378.1956481933594,359.4751892089844
0,32,401.8302917480469,356.9720153808594
0,33,424.8477783203125,354.3096923828125
0,34,447.2864685058594,351.8393859863281
0,35,468.5444641113281,349.1909484863281
0,36,280.63092041015625,391.0481872558594
0,37,306.2926025390625,389.12542724609375
0,38,332.05865478515625,386.75640869140625
0,39,357.62493896484375,384.0637512207031
0,40,382.63067626953125,381.3880615234375
0,41,406.879150390625,378.552001953125
0,42,430.90423583984375,375.2278747558594
0,43,453.63446044921875,372.3095703125
0,44,475.38079833984375,369.2678527832031
0,45,282.4665832519531,415.6798400878906
0,46,309.1628723144531,413.0596008300781
0,47,335.558837890625,410.5579833984375
0,48,361.8492126464844,407.7690734863281
0,49,387.67498779296875,404.5791931152344
0,50,412.7646179199219,400.95489501953125
0,51,436.9306640625,397.2503356933594
0,52,460.3328857421875,393.6940002441406
0,53,482.4439392089844,390.03570556640625
0,54,285.1579284667969,441.3489074707031
0,55,312.1592102050781,438.7216796875
0,56,339.57354736328125,435.56573486328125
0,57,366.4294128417969,432.2469482421875
0,58,392.99090576171875,428.6423645019531
0,59,418.6451721191406,424.6892395019531
0,60,443.349609375,420.250244140625
0,61,467.22711181640625,416.0371398925781
0,62,489.8896484375,411.60894775390625
1,39,338.2576599121094,443.6050109863281
1,40,352.3898010253906,444.07672119140625
1,41,366.6785583496094,444.5201110839844
1,44,410.0620422363281,443.5205993652344
1,48,337.53997802734375,454.9903869628906
1,51,381.6982421875,455.8716735839844
1,52,396.66790771484375,455.5226745605469
1,53,411.43023681640625,455.2813720703125
1,54,291.70941162109375,465.1637878417969
1,55,307.4580078125,465.8158264160156
1,56,321.8327331542969,466.76080322265625
1,57,336.740234375,467.330078125
1,60,381.56512451171875,467.85260009765625
1,61,397.8523864746094,467.67816162109375
1,62,412.6114501953125,466.9502258300781
2,0,197.8623046875,329.0777893066406
2,1,214.14321899414062,331.2015380859375
2,4,263.6018981933594,337.9132385253906
2,5,280.3653564453125,339.9686584472656
2,6,297.0265808105469,341.9696044921875
2,7,314.1518859863281,343.6446533203125
2,8,330.96612548828125,344.9550476074219
2,9,193.6554412841797,342.1965026855469
2,10,210.38034057617188,344.1654052734375
