frame_idx,retval,rvec_x,rvec_y,rvec_z,tvec_x,tvec_y,tvec_z,p_error
0,True,-0.24556237434667438,-0.9048468862727674,-2.356428120894151,0.046171124584915096,0.24687341743158403,0.6217037923763671,0.1982007920742035
1,True,-0.249420175391165,-0.9063632228441474,-2.356176665617179,0.046117527996017926,0.24647636135706147,0.620559723863451,0.19958755373954773
2,True,-0.1851294994419658,-0.8816710791361297,-2.3309355975157566,0.041834213186993575,0.2452671659224987,0.6190705948566007,0.17634207010269165
3,True,-0.7487340182589628,0.7228268276553692,-2.8705890067862807,0.20073251970111522,-0.008559595951691961,0.5094633514285936,0.2070140540599823
4,True,-0.8193378898034517,0.6333624805249974,-2.9269818894174,0.20197748436058474,-0.013663784448432963,0.4951948399764035,0.22689621150493622
5,True,0.8504039671923538,-0.5711067822892608,2.962948337028674,0.20323823833001278,-0.020412368547588145,0.48732749749024196,0.21680118143558502
6,True,0.8368870647406078,-0.43799971550899064,2.878508183337767,0.2078431502574394,-0.040774302318615535,0.4766275790252955,0.22872450947761536
7,True,0.7950196502419096,-0.36189919157154277,2.8133467462932304,0.21351885547202684,-0.05877076514977984,0.47476844366424925,0.20319902896881104
8,True,0.7384876050985957,-0.3057882347981906,2.7623660374571273,0.22143422283416786,-0.07319391801010415,0.47745517477929955,0.20258134603500366
9,True,0.6868842317732153,-0.24508649978448088,2.703881728464315,0.2272184219200599,-0.08785721926328015,0.48036059514814483,0.183134064078331
10,True,0.6558368401047691,-0.19568396446674158,2.638027335830816,0.23097267765397878,-0.1007245427994222,0.48109726333838015,0.16806185245513916
11,True,0.6197546141132572,-0.09677217723394953,2.528261782289013,0.23136583121146573,-0.12021209970855874,0.4773721768943642,0.16692571341991425
12,True,0.6221332955288218,-0.06726048637951174,2.450543537120968,0.22665313296587125,-0.1325335263041189,0.4714881534364222,0.17730508744716644
13,True,-0.11041774087998597,-0.9089836647245967,-2.307683941068464,0.03960084516291625,0.23874413548394724,0.6107452050460864,0.17621393501758575
14,True,0.6639910662805067,-0.060875847094089816,2.3611731433014618,0.21745826745659633,-0.14354950656466497,0.4591508472465251,0.16719983518123627
15,True,0.7517399960143041,-0.0644779088486518,2.2470153350286943,0.20041722184845173,-0.15363431266350597,0.43869463095911293,0.17345698177814484
16,True,0.8120012254234281,-0.061498244560116995,2.177448079451445,0.18742979122726147,-0.15926939925053932,0.42525033634959025,0.17629699409008026
17,True,0.8360577293374273,-0.047714604888954085,2.1397551632903014,0.17967202645256686,-0.1646039649931201,0.41779820415786695,0.1764867901802063
18,True,0.8291545913782167,-0.03521212387333495,2.1237753514327546,0.1776797171095957,-0.16924843034101697,0.41627016172969006,0.1690501719713211
19,True,0.8138757276719811,-0.028313234162829864,2.1213307007480786,0.17890317754830043,-0.17168142710378712,0.4178378547748175,0.1642887145280838
20,True,0.7875605015774124,-0.014532407251345695,2.1256507492989694,0.1824387969464371,-0.17364155874078963,0.4213990454159914,0.16331523656845093
21,True,0.7923186826749538,-0.003560578033779929,2.138122565622479,0.18595388826462247,-0.16876256267795453,0.42011463533641463,0.1588924527168274
22,True,0.8618137942185752,0.03927290845564455,2.1657221079322224,0.18483774537974337,-0.15227627210757347,0.40795316501984885,0.19072510302066803
23,True,0.9658723296726957,0.1318618142775622,2.2288433042407774,0.1835604746981226,-0.12750598279782419,0.3916491898835286,0.19952447712421417
24,True,-0.06837463685975423,-0.9166524742825706,-2.2946039684929134,0.03901245490329721,0.24064182520930402,0.6029838182091406,0.23023615777492523
27,True,1.549670073237957,0.9575905562767086,2.446652087095126,0.12320850385522167,-0.013855229606505783,0.30904383985430556,0.477045476436615
35,True,-0.04522500373179632,-0.9658975282215871,-2.245715185838908,0.03458123591501319,0.2377844775266333,0.5875316706780503,0.160100519657135
46,True,-0.01709538089540022,-1.0446200629640785,-2.1934659662518703,0.028781342027911713,0.23154877603052232,0.5671505253561662,0.29019245505332947
57,True,-0.012086746222044541,-1.1483547339642322,-2.132892815545461,0.022220274759105606,0.22015242270262186,0.5419836630917721,0.23155531287193298
68,True,-0.05382720448896869,-1.2758126198833066,-2.0746839041653855,0.01652857939922521,0.20028731198983052,0.5079706664440444,0.2680481970310211
74,True,-0.6523825584146379,-1.160642663163726,0.5798287680128487,-0.18496424135420125,-0.26028827340764776,0.4726154190115208,0.33476439118385315
75,True,-0.575594713669201,-1.1517427516801013,0.6455305742382962,-0.17777181583836615,-0.2655154931954125,0.4702908963558643,0.3090912401676178
76,True,-0.5314157845789097,-1.1395205280568719,0.710102617501339,-0.1714490783482333,-0.27267271602178056,0.47055221472751335,0.26346224546432495
77,True,-0.42501612211163853,-1.0885176670748802,0.8302703054616245,-0.15425930943725474,-0.28068831087926244,0.46446301152154806,0.2751144766807556
78,True,-0.3091639911219998,-1.0445736167577235,0.9086655268579124,-0.13882900230304132,-0.2808850925992309,0.4544118311557559,0.24847322702407837
79,True,-0.08446925856924392,-1.4055991077672088,-2.0001513735883445,0.011086091478829033,0.17745557899319922,0.47464388906204613,0.2728404402732849
80,True,-0.22819785055764202,-1.006400906332784,0.9506129624003641,-0.12799409086922178,-0.28076573958398515,0.4465981512921729,0.23348473012447357
81,True,-0.1535912972303744,-0.9576626096230941,0.9987432465894412,-0.11525877605145801,-0.28084482689424656,0.4409746126799651,0.23530174791812897
82,True,-0.15657467372680722,-0.9637640707816284,1.0155690121419916,-0.10337405563656758,-0.28484840780237086,0.43838454316297937,0.254282146692276
83,True,-0.17417476771649204,-0.9883045973959446,1.0044774377599959,-0.09300351774399412,-0.2898625892461021,0.4326640775146319,0.249555766582489
84,True,-0.16004377116322624,-1.0069271814609109,0.9977741209220844,-0.07986163311459919,-0.29397540438709047,0.4224832627384066,0.2570708692073822
85,True,-0.15893188306670228,-1.0329743178095563,0.9970546559419607,-0.07025955194271986,-0.2986949927315796,0.4166419740720279,0.2669091522693634
86,True,-0.15234311882997112,-1.048400704493087,0.9969860309008546,-0.0659534546798437,-0.3013437351068941,0.41335691685719284,0.25942859053611755
87,True,-0.14381550440969926,-1.0491254614649688,0.994741541985187,-0.0638653056319962,-0.30366501551146197,0.4119830360384306,0.26669973134994507
88,True,-0.1488294199553843,-1.052722998598037,0.9860482879428629,-0.06345621908021462,-0.3053105930183609,0.4120680816609487,0.2729822099208832
89,True,-0.13200027618010732,-1.056031072258008,0.9910452278782403,-0.06260484969437427,-0.3051299579291583,0.4109769661772655,0.26909250020980835
90,True,-0.07753664017829087,-1.4685940527475914,-1.9453643972901942,0.006835760043767247,0.16620137968217302,0.4558726189945159,0.29400256276130676
91,True,-0.10765306087736413,-1.0522248480211953,0.9865614018697985,-0.0637033231984225,-0.3048726419876005,0.4075945344764432,0.27204522490501404
92,True,-0.06191924038350943,-1.0687329354255979,0.9752913245023209,-0.06299006241717477,-0.3047068421699568,0.4012098730524185,0.29044774174690247
93,True,-0.028560039963451234,-1.0642982779679169,0.9539757947887498,-0.057683889128408335,-0.3057336406016585,0.3958983496957001,0.29887881875038147
94,True,0.13118276120411532,-1.049414932821944,1.0401373786832009,-0.041963488709656556,-0.30034776038921157,0.3864603118578403,0.300357848405838
95,True,0.20437608434673746,-1.0882744289640311,1.089872103391278,-0.03434279698617193,-0.2979870265913222,0.3805148306154669,0.2848496437072754
96,True,0.24957526085939447,-1.1249952785197948,1.110400949045716,-0.03066490982269353,-0.2971719221730823,0.3760593798927531,0.2877300977706909
97,True,0.2832092980614156,-1.1898904513013473,1.1150364609790064,-0.025453382268366145,-0.2973912956107905,0.3702361844669307,0.32873034477233887
98,True,0.30663313070942133,-1.3310339691430315,1.0732862831152759,-0.0184978550188571,-0.29505480492206015,0.36162507853751513,0.36759254336357117
99,True,0.34929534940915324,-1.4409536020930134,1.05293377863382,-0.010422133625186548,-0.2896711728564718,0.35237798379374646,0.3957788348197937
100,True,0.36856485448290927,-1.4863263502077766,1.0576464774760967,-0.0054832035808545735,-0.2873939555987202,0.348774350739451,0.39103779196739197
101,True,-0.059180006383062506,-1.5596658024754206,-1.8496078438581507,-0.0017065123829271374,0.15093711621687508,0.42633410736847105,0.3472443222999573
102,True,0.3770250749266916,-1.5630340553312336,1.050262078819416,0.001196570765188404,-0.2866009412095542,0.34439531556025627,0.45873457193374634
103,True,0.38551615646066123,-1.6436352981633955,1.0307562460525128,0.007718585659169338,-0.2860864819004411,0.33856497423459037,0.5134024620056152
104,True,0.405879919191673,-1.7294339457446657,1.015043355539486,0.014989869865863432,-0.28163691918482814,0.3313852558611543,0.8602417707443237
105,True,0.4372963790983426,-1.7980376670472966,1.0182820009135607,0.021891248469758807,-0.2768034807989088,0.3286104021766189,0.8462640047073364
112,True,-0.2501561647224534,-0.9052559680298166,-2.355973820214353,0.046101286821460724,0.24662197170785496,0.6209701621405304,0.1737673580646515
113,True,-0.05589163126116054,-1.617392743340037,-1.7888679903363778,-0.005364907451884347,0.14127091160306687,0.4078776303575205,0.48203176259994507
124,True,-0.04760830143066612,-1.6786478946459742,-1.734687431539803,-0.005943753261072347,0.13165678094363434,0.3936546133260823,0.5690715909004211
135,True,-0.023608163815129382,-1.73445616099219,-1.6799516740501916,-0.005235192840156402,0.12380432888659097,0.3832767856716557,0.7096279859542847
205,True,-0.25201898469992434,-1.1583423035594136,0.11607643018525995,-0.11300319398670015,-0.13277159594152235,0.40407680299533294,0.4057937562465668
207,True,-0.24758934368539848,-0.9053275849890835,-2.356179354901411,0.046162311166196325,0.24680068254020696,0.6215157005344578,0.18054357171058655
