frame_idx,retval,rvec_x,rvec_y,rvec_z,tvec_x,tvec_y,tvec_z,p_error
61,True,-1.147263807341287,0.35918040137057033,1.6077988252333835,0.19110308024989503,0.05071963814905382,0.6106485187167067,0.6373354196548462
62,True,-1.1078780986852044,0.4942503490335312,1.5968802354144414,0.20276642035509748,0.05687100164851179,0.6217224703762059,0.586506187915802
63,True,-0.999447178619318,0.6109924284406113,1.5740308299227732,0.21622626330154884,0.05637870423978533,0.6276445825029633,0.4933176040649414
64,True,-0.8981540541578125,0.6709783316475353,1.5567136424347212,0.22693373299577851,0.055090515869553006,0.6247969184889121,0.3096923530101776
65,True,-0.9120412408129513,0.6908850848266409,1.5586553152041118,0.236554004858438,0.06387815375252484,0.6250897025347832,0.3536035716533661
66,True,-0.8649767754427744,0.6773139004119574,1.59806983381571,0.25072569031354247,0.05840334690740051,0.6200606040459039,0.4151698648929596
67,True,-0.6433398967556818,0.6800073046005768,1.6719662336270724,0.2756989005632258,0.03093451479020019,0.5964138458587624,0.3689355254173279
69,True,-0.5528926044197361,0.7143912620690521,1.6730904481852336,0.28060648593034193,0.020832429372036144,0.5859303240975733,0.3462508022785187
70,True,-0.48546969589047906,0.7677360919732354,1.6739514879509223,0.2855505916422718,0.01591490719196017,0.5765347660087384,0.39967235922813416
71,True,-0.44585029068574084,0.8381161025225436,1.6451678384545305,0.2865516749884418,0.01573527474927854,0.5701051287221999,0.3736060559749603
72,True,-0.38521870170002914,0.9162434971583792,1.5869131157116718,0.28443322670912263,0.015504768405330063,0.5635678939359628,0.3209824562072754
73,True,-0.3964906092543736,0.964710376262533,1.5469313958900026,0.28269071824534936,0.022063879679472605,0.5648178361704108,0.31318044662475586
74,True,-0.3275826988316957,1.0725142561780532,1.4531790262876216,0.2807677005029607,0.022209803327544783,0.5655879305251326,0.3185536861419678
75,True,-0.23167241268134223,1.1146750488470347,1.4052433697686404,0.2799361644978987,0.012903536498291122,0.562156143514932,0.3509407639503479
76,True,-0.15472774586666077,1.1486681577381694,1.3894576344919047,0.2826743421896355,0.004482364930232509,0.558232795839092,0.3025553524494171
77,True,0.018476369989121458,1.255510062505523,1.3152075236469278,0.27565224385796033,-0.01677467563478622,0.5492086786432695,0.3333992660045624
78,True,0.10202094714978323,1.3061350648461592,1.2528944340576227,0.2665541911123188,-0.026709896918668822,0.544752203865867,0.4551672339439392
80,True,0.15839539434925026,1.360574534274535,1.189335131425242,0.25785902334511734,-0.03579108466308588,0.5411493362254952,0.6502358913421631
81,True,0.23164592613213247,1.4237654056417395,1.126287127260722,0.2494862863582387,-0.04565106329685654,0.5345636214014119,0.6712254285812378
85,True,0.25003876372102296,1.3436963015691903,1.139167495648346,0.22952846682249245,-0.09466535507620014,0.5187243458684225,0.4208829402923584
86,True,0.251236064961526,1.327162286411591,1.1326096640913852,0.22834190076711355,-0.10108779317549939,0.519381063918909,0.556777834892273
87,True,0.25054797949373653,1.329561023469073,1.1260625117864838,0.22842253665726922,-0.1032814416501034,0.5186528936075006,0.5494561791419983
88,True,0.23920346270370715,1.3270285093117888,1.1274425269559099,0.22958847011635766,-0.10450768532513487,0.518618886064922,0.5440816283226013
89,True,0.2523456307879739,1.3233394721740475,1.1164915172470806,0.22882418867022875,-0.10538159578551912,0.5186697748864503,0.5625354051589966
91,True,0.25686491530222494,1.3209489007552022,1.0908637678482358,0.22646375141891614,-0.10630538634922182,0.5223072345647853,0.5776243805885315
92,True,0.2717536702160851,1.3087691620441584,1.0479813176307409,0.2223164826189671,-0.10971707853457249,0.5250771277735278,0.6868649125099182
93,True,0.2553986675569773,1.3175009459906701,1.009500911315211,0.21739442565995293,-0.11538584556142417,0.5226306430846424,0.6931177377700806
98,True,0.5556527677379902,1.0553581205688274,0.8006023674803684,0.17555276207800294,-0.14546706840813406,0.5156564051469448,0.6282750964164734
99,True,0.5738785035727215,0.9406334568316302,0.7718554587516581,0.16209838763357762,-0.1502173133381694,0.5146788625626182,0.4518403708934784
100,True,0.592903497934637,0.892315969622767,0.764281020035342,0.15679528638829035,-0.15275181652231382,0.5128337456796767,0.5215498208999634
102,True,0.6005580022832404,0.8261560106847373,0.7679107871385777,0.15144070931285913,-0.15816200105440464,0.5106854987513365,0.3799813985824585
103,True,0.6100710657868936,0.7430808684166095,0.7631580390977998,0.14428558671244335,-0.16369254502667496,0.5092999850782357,0.420373797416687
104,True,0.618671404943112,0.6579896100534116,0.7561196833960688,0.13553674226762696,-0.16775935822260182,0.5070387624059683,0.38626042008399963
105,True,0.6439673556283839,0.5929065315608886,0.7442201893630641,0.12695865027700745,-0.1699958652647406,0.5033973626223787,0.4061237871646881
106,True,0.6709727988961409,0.5272428817400319,0.7234600764434191,0.11760266519924949,-0.1694952855999286,0.4996969839469977,0.38982340693473816
107,True,0.7266023456697002,0.46424194974148725,0.6902388406525084,0.10707880640696517,-0.16727724643896796,0.49386758115520135,0.4645923972129822
108,True,0.7798940400610168,0.38159237878565694,0.6614066542127424,0.09835645058831034,-0.1642528673014231,0.48788111939270185,0.39309585094451904
109,True,0.7902438810675435,0.29579605348279103,0.642025081004573,0.09055099389471583,-0.16298134011954243,0.48246914660253415,0.4347672164440155
110,True,0.8056708851107094,0.23240717465875124,0.6237239603083483,0.08457670433710483,-0.1621479625280828,0.4774911252763498,0.40566104650497437
111,True,0.7804619395555534,0.18433552497617184,0.6038001527667587,0.07733700107589396,-0.16309302934793204,0.47737045807009,0.6066462993621826
114,True,0.7991840054339493,0.14721609813304334,0.5715783354730198,0.06836281263710635,-0.1598272250195171,0.47514462340218944,0.3665384352207184
117,True,0.881474539306542,-0.02013774644680901,0.4520463054216331,0.041233353176217444,-0.13505938009059937,0.45683979287928045,0.5479264855384827
118,True,0.8771462945499919,-0.03330458941806293,0.46016832171533967,0.04051890927693331,-0.1366294936453319,0.45510974751250627,0.5346671342849731
119,True,0.8566198111585015,-0.04130289193341937,0.4787042342292116,0.041873285452005915,-0.14291353172180546,0.45413954476742396,0.5073967576026917
120,True,0.8591305345962649,-0.054723624481216766,0.4960837183743266,0.04337272535719077,-0.1486406108692033,0.4507446136791172,0.5538607835769653
121,True,0.8629332036492179,-0.08319387369080553,0.4937548371624262,0.04340650993505685,-0.15071403353559434,0.4479687271188853,0.7770711183547974
122,True,0.8649634135100996,-0.09370889043474712,0.4791692609937018,0.041413460317184785,-0.15051203706823382,0.4466506366324207,0.3693353235721588
123,True,0.8564552509745468,-0.16055059848738995,0.4520071071791276,0.03777351611997335,-0.145626726726869,0.4389812831107929,0.6817786693572998
124,True,-1.3941254411214408,-0.504800832040914,0.03410729445960531,-0.10922609734381898,0.16020784414279216,0.41535492587851686,0.44550833106040955
125,True,0.8058761042472938,-0.18922374741562617,0.4491223797359634,0.03847394683942556,-0.1474712842478751,0.4404557785508119,0.5296201109886169
126,True,0.8169396270287093,-0.2029729360006121,0.4496551543524794,0.0380725754915093,-0.14596922590238448,0.43700845830191665,0.6211360096931458
127,True,0.8644817816645115,-0.19262060006839327,0.45000615364219815,0.03611481684810962,-0.1428994221000579,0.43535650337721704,0.7086734771728516
128,True,0.8971131114756907,-0.1813689821713659,0.4590935903021183,0.03533952445544711,-0.14414573887619844,0.43736176320379455,0.5134007930755615
129,True,0.9019614983096261,-0.17562163404930003,0.45849301965335393,0.03422488728285128,-0.14706257406049428,0.4378691872111065,0.6766543984413147
130,True,0.9068785195253253,-0.166188473054661,0.45633658851796527,0.03301416100834903,-0.14956694306737167,0.44121743049157236,0.6876446008682251
131,True,0.9041884726596324,-0.16238025891619515,0.4554073055774869,0.031603999314104486,-0.15116841586256283,0.4424127496461006,0.4123059809207916
