image_idx,marker_id,corner_num,x,y
0,39,0,960.0,888.0
0,39,1,959.0,927.0
0,39,2,923.0,923.0
0,39,3,925.0,883.0
0,34,0,1004.0,950.0
0,34,1,1003.0,989.0
0,34,2,971.0,985.0
0,34,3,972.0,945.0
0,38,0,964.0,784.0
0,38,1,963.0,820.0
0,38,2,929.0,813.0
0,38,3,931.0,776.0
0,33,0,1006.0,844.0
0,33,1,1006.0,881.0
0,33,2,974.0,875.0
0,33,3,977.0,838.0
0,29,0,1048.0,905.0
0,29,1,1047.0,941.0
0,29,2,1017.0,937.0
0,29,3,1018.0,899.0
0,37,0,967.0,688.0
0,37,1,965.0,721.0
0,37,2,935.0,712.0
0,37,3,937.0,678.0
0,24,0,1088.0,960.0
0,24,1,1087.0,997.0
0,24,2,1059.0,993.0
0,24,3,1060.0,957.0
0,32,0,1008.0,747.0
0,32,1,1007.0,781.0
0,32,2,978.0,772.0
0,32,3,979.0,739.0
0,28,0,1048.0,805.0
0,28,1,1047.0,839.0
0,28,2,1019.0,832.0
0,28,3,1021.0,798.0
0,23,0,1088.0,862.0
0,23,1,1088.0,895.0
0,23,2,1060.0,890.0
0,23,3,1060.0,856.0
0,19,0,1126.0,916.0
0,19,1,1125.0,950.0
0,19,2,1100.0,946.0
0,19,3,1100.0,912.0
0,31,0,1009.0,656.0
0,31,1,1009.0,687.0
0,31,2,981.0,679.0
0,31,3,982.0,648.0
0,36,0,970.0,601.0
0,36,1,969.0,630.0
0,36,2,939.0,619.0
0,36,3,942.0,591.0
0,27,0,1048.0,712.0
0,27,1,1049.0,743.0
0,27,2,1021.0,736.0
0,27,3,1022.0,705.0
0,18,0,1124.0,822.0
0,18,1,1125.0,854.0
0,18,2,1099.0,849.0
0,18,3,1100.0,816.0
0,22,0,1087.0,769.0
0,22,1,1087.0,799.0
0,22,2,1061.0,793.0
0,22,3,1062.0,761.0
0,35,0,973.0,523.0
0,35,1,971.0,549.0
0,35,2,943.0,539.0
0,35,3,945.0,512.0
0,13,0,1159.0,874.0
0,13,1,1159.0,907.0
0,13,2,1137.0,903.0
0,13,3,1136.0,870.0
0,21,0,1085.0,682.0
0,21,1,1085.0,711.0
0,21,2,1060.0,702.0
0,21,3,1060.0,674.0
0,30,0,1010.0,575.0
0,30,1,1009.0,603.0
0,30,2,983.0,593.0
0,30,3,985.0,566.0
0,26,0,1048.0,629.0
0,26,1,1047.0,657.0
0,26,2,1022.0,648.0
0,26,3,1023.0,620.0
0,9,0,1194.0,925.0
0,9,1,1193.0,957.0
0,9,2,1172.0,954.0
0,9,3,1172.0,922.0
0,17,0,1121.0,735.0
0,17,1,1123.0,763.0
0,17,2,1099.0,757.0
0,17,3,1098.0,727.0
0,12,0,1156.0,786.0
0,12,1,1157.0,816.0
0,12,2,1135.0,811.0
0,12,3,1135.0,780.0
0,4,0,1226.0,972.0
0,4,1,1227.0,1004.0
0,4,2,1206.0,1003.0
0,4,3,1206.0,971.0
0,8,0,1191.0,836.0
0,8,1,1191.0,867.0
0,8,2,1171.0,863.0
0,8,3,1170.0,832.0
0,25,0,1047.0,551.0
0,25,1,1047.0,577.0
0,25,2,1022.0,567.0
0,25,3,1023.0,542.0
0,20,0,1082.0,601.0
0,20,1,1084.0,628.0
0,20,2,1059.0,621.0
0,20,3,1060.0,594.0
0,16,0,1118.0,654.0
0,16,1,1119.0,680.0
0,16,2,1096.0,673.0
0,16,3,1096.0,646.0
0,11,0,1152.0,704.0
0,11,1,1153.0,731.0
0,11,2,1132.0,725.0
0,11,3,1131.0,697.0
0,7,0,1186.0,754.0
0,7,1,1187.0,781.0
0,7,2,1167.0,776.0
0,7,3,1166.0,747.0
0,10,0,1147.0,628.0
0,10,1,1149.0,653.0
0,10,2,1127.0,644.0
0,10,3,1128.0,620.0
0,0,0,1206.0,650.0
0,0,1,1208.0,674.0
0,0,2,1189.0,667.0
0,0,3,1188.0,643.0
0,1,0,1212.0,724.0
0,1,1,1215.0,749.0
0,1,2,1195.0,743.0
0,1,3,1194.0,717.0
0,2,0,1219.0,803.0
0,2,1,1221.0,830.0
0,2,2,1200.0,825.0
0,2,3,1200.0,797.0
0,3,0,1224.0,886.0
0,3,1,1224.0,915.0
0,3,2,1204.0,912.0
0,3,3,1203.0,882.0
0,5,0,1173.0,604.0
0,5,1,1176.0,627.0
0,5,2,1156.0,620.0
0,5,3,1155.0,596.0
0,14,0,1162.0,968.0
0,14,1,1162.0,1001.0
0,14,2,1137.0,999.0
0,14,3,1138.0,965.0
0,15,0,1114.0,580.0
0,15,1,1115.0,603.0
0,15,2,1094.0,594.0
0,15,3,1094.0,569.0
1,34,0,960.0,886.0
1,34,1,969.0,917.0
1,34,2,927.0,913.0
1,34,3,918.0,882.0
1,24,0,1072.0,891.0
1,24,1,1086.0,920.0
1,24,2,1047.0,919.0
1,24,3,1034.0,891.0
1,39,0,890.0,842.0
1,39,1,898.0,868.0
1,39,2,855.0,867.0
1,39,3,849.0,840.0
1,29,0,1002.0,852.0
1,29,1,1013.0,878.0
1,29,2,973.0,876.0
1,29,3,964.0,850.0
1,14,0,1173.0,894.0
1,14,1,1189.0,920.0
1,14,2,1155.0,921.0
1,14,3,1139.0,894.0
1,19,0,1106.0,858.0
1,19,1,1119.0,882.0
1,19,2,1083.0,881.0
1,19,3,1071.0,856.0
1,33,0,936.0,813.0
1,33,1,945.0,836.0
1,33,2,905.0,833.0
1,33,3,899.0,810.0
1,23,0,1040.0,822.0
1,23,1,1050.0,844.0
1,23,2,1014.0,842.0
1,23,3,1005.0,819.0
1,38,0,875.0,776.0
1,38,1,880.0,796.0
